transaction_id,account_id,customer_name,account_type,amount,balance_after,transaction_type,category,transaction_date,description,merchant,location,is_recurring,flagged_suspicious,channel
TXN000154,ACC1357,Elizabeth Martin,Savings,-117.84,23804.83,debit,Pharmacy,2025-07-22 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Austin, TX",False,False,Mobile
TXN000155,ACC1046,Linda Anderson,Checking,4610.45,45977.0,credit,Bonus,2025-07-04 10:49:52,Bonus - Bonus,Bonus,"Miami, FL",False,False,Online
TXN000156,ACC1082,Emily Williams,Checking,258.33,18015.04,credit,Dividend,2025-02-15 10:49:52,Dividend - Dividend,Dividend,"Miami, NY",False,False,Branch
TXN000157,ACC1103,Jennifer Ramirez,Checking,-14.63,27033.05,debit,Entertainment,2025-06-10 10:49:52,Entertainment - Netflix,Netflix,"Dallas, FL",False,False,Online
TXN000158,ACC1326,Margaret Harris,Savings,-20.0,23461.82,debit,ATM Withdrawal,2025-06-16 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Denver, PA",False,False,Online
TXN000159,ACC1283,Gary Flores,Savings,-3094.13,46649.19,debit,Rent/Mortgage,2025-11-25 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"New York, MA",True,False,Branch
TXN000160,ACC1400,David Johnson,Savings,-114.57,11377.18,debit,Pharmacy,2025-11-19 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Seattle, FL",False,False,Mobile
TXN000161,ACC1393,Sharon Garcia,Checking,-456.2,41420.17,debit,Shopping,2025-03-06 10:49:52,Shopping - Apple Store,Apple Store,"New York, CA",False,False,Mobile
TXN000162,ACC1157,Carol Smith,Savings,-323.16,42071.59,debit,Online Purchase,2025-06-18 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Denver, TX",False,False,Online
TXN000163,ACC1267,George King,Business,-294.32,46760.0,debit,Healthcare,2025-08-26 10:49:52,Healthcare - CVS Pharmacy,CVS Pharmacy,"Jacksonville, MI",False,False,Mobile
TXN000164,ACC1153,Timothy Sanchez,Business,-36.6,10705.87,debit,Shopping,2025-10-31 10:49:52,Shopping - Best Buy,Best Buy,"Dallas, TX",False,False,Phone
TXN000165,ACC1334,Mark Sanchez,Business,-2293.23,4392.46,debit,Rent/Mortgage,2025-01-06 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Boston, TX",True,False,Mobile
TXN000166,ACC1336,Steven Jackson,Savings,-133.42,6961.64,debit,Dining,2025-07-03 10:49:52,Dining - Uber Eats,Uber Eats,"Los Angeles, TX",False,False,Mobile
TXN000167,ACC1352,Elizabeth Lopez,Business,-240.49,25162.02,debit,Gas Station,2025-08-24 10:49:52,Gas Station - Gas Station,Gas Station,"Philadelphia, MI",False,False,ATM
TXN000168,ACC1066,Donald Sanchez,Checking,-405.13,47987.6,debit,Online Purchase,2025-11-21 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Chicago, CA",False,False,Mobile
TXN000169,ACC1158,Susan Ramirez,Savings,-188.98,32339.31,debit,Transportation,2025-05-07 10:49:52,Transportation - MTA,MTA,"Houston, GA",False,False,Mobile
TXN000170,ACC1298,Joseph Jones,Savings,-168.05,22645.21,debit,Utilities,2025-08-21 10:49:52,Utilities - National Grid,National Grid,"Boston, FL",True,False,ATM
TXN000171,ACC1438,Emily Thomas,Checking,2042.01,3109.02,credit,Bonus,2025-09-25 10:49:52,Bonus - Bonus,Bonus,"Denver, AZ",False,False,Mobile
TXN000172,ACC1399,Jacob Lewis,Business,319.21,1227.43,credit,Refund,2025-03-08 10:49:52,Refund - Refund,Refund,"Los Angeles, NY",False,False,ATM
TXN000173,ACC1397,Richard Perez,Checking,569.34,7436.49,credit,Freelance,2025-01-22 10:49:52,Freelance - Freelance,Freelance,"Seattle, WA",False,False,Phone
TXN000174,ACC1197,Kimberly Nguyen,Business,107.71,41316.48,credit,Interest,2025-06-17 10:49:52,Interest - Interest,Interest,"Austin, FL",False,False,Mobile
TXN000175,ACC1321,Patricia Hill,Business,-107.09,41336.98,debit,Entertainment,2025-05-16 10:49:52,Entertainment - AMC Theatres,AMC Theatres,"Boston, FL",False,False,ATM
TXN000176,ACC1422,Deborah Perez,Checking,233.4,25708.51,credit,Refund,2025-08-31 10:49:52,Refund - Refund,Refund,"Austin, WA",False,False,Phone
TXN000177,ACC1176,Nancy Gonzalez,Checking,-182.83,38113.76,debit,Shopping,2025-03-02 10:49:52,Shopping - Target,Target,"Boston, NY",False,False,Mobile
TXN000178,ACC1068,David Clark,Business,-159.73,29649.83,debit,Groceries,2025-02-09 10:49:52,Groceries - Trader Joe's,Trader Joe's,"Los Angeles, MA",False,False,Online
TXN000179,ACC1274,Kimberly Nguyen,Savings,-497.37,42052.63,debit,Subscription,2025-11-07 10:49:52,Subscription - Subscription,Subscription,"Los Angeles, TX",True,False,Online
TXN000180,ACC1281,Melissa Wright,Savings,-80.8,29910.99,debit,Online Purchase,2025-05-11 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Houston, FL",False,False,Mobile
TXN000181,ACC1071,Joshua Robinson,Savings,-177.9,46445.96,debit,Utilities,2025-02-06 10:49:52,Utilities - AT&T,AT&T,"Houston, GA",True,False,ATM
TXN000182,ACC1135,Amanda Martin,Savings,-60.11,42559.51,debit,Entertainment,2025-05-08 10:49:52,Entertainment - Steam,Steam,"Detroit, GA",False,False,Mobile
TXN000183,ACC1247,Donna Thompson,Savings,-32.8,22856.5,debit,Groceries,2025-02-02 10:49:52,Groceries - Whole Foods,Whole Foods,"Atlanta, AZ",False,False,Mobile
TXN000184,ACC1039,Gary Jones,Business,-276.19,39508.89,debit,Utilities,2025-07-29 10:49:52,Utilities - National Grid,National Grid,"San Jose, TX",True,False,ATM
TXN000185,ACC1090,Donald Hernandez,Checking,-148.83,44797.2,debit,Pharmacy,2025-07-14 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Houston, CA",False,True,ATM
TXN000186,ACC1332,Sharon Davis,Savings,448.32,34135.14,credit,Refund,2025-10-22 10:49:52,Refund - Refund,Refund,"Chicago, FL",False,False,ATM
TXN000187,ACC1206,John Moore,Business,-139.56,3747.36,debit,Shopping,2025-11-26 10:49:52,Shopping - Nordstrom,Nordstrom,"Seattle, PA",False,False,Mobile
TXN000188,ACC1031,Paul Perez,Checking,-83.9,15605.52,debit,Pharmacy,2025-10-06 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Denver, PA",False,False,Mobile
TXN000189,ACC1314,Richard White,Checking,441.18,28486.79,credit,Dividend,2025-02-12 10:49:52,Dividend - Dividend,Dividend,"Atlanta, TX",False,False,Online
TXN000190,ACC1033,Kimberly Allen,Checking,-11.12,26527.69,debit,Transportation,2025-09-02 10:49:52,Transportation - Airport Parking,Airport Parking,"San Diego, TX",False,False,Mobile
TXN000191,ACC1317,Amanda Miller,Business,366.06,25881.83,credit,Dividend,2025-08-11 10:49:52,Dividend - Dividend,Dividend,"Boston, AZ",False,False,Online
TXN000192,ACC1314,Richard White,Checking,467.84,29035.44,credit,Dividend,2025-08-23 10:49:52,Dividend - Dividend,Dividend,"Atlanta, PA",False,False,Online
TXN000193,ACC1124,Kenneth Lewis,Business,-29.92,41400.3,debit,Dining,2025-09-15 10:49:52,Dining - Chipotle,Chipotle,"Boston, CA",False,False,Online
TXN000194,ACC1294,Steven Lopez,Checking,-251.74,34362.83,debit,Pharmacy,2025-02-06 10:49:52,Pharmacy - Pharmacy,Pharmacy,"New York, TX",False,False,ATM
TXN000195,ACC1282,Karen Clark,Business,6750.7,6308.37,credit,Salary,2025-10-20 10:49:52,Salary - Salary,Salary,"Miami, MI",True,False,Mobile
TXN000196,ACC1487,Andrew Jones,Savings,-31.87,25706.48,debit,Pharmacy,2025-07-28 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Atlanta, FL",False,False,ATM
TXN000197,ACC1389,Sarah Taylor,Checking,-105.1,32739.31,debit,Groceries,2025-05-06 10:49:52,Groceries - Safeway,Safeway,"Jacksonville, TX",False,False,ATM
TXN000198,ACC1072,Elizabeth Smith,Savings,-362.17,31853.08,debit,Online Purchase,2025-04-17 10:49:52,Online Purchase - Online Purchase,Online Purchase,"San Antonio, TX",False,False,Online
TXN000199,ACC1235,Karen Young,Checking,-110.35,6755.82,debit,Entertainment,2025-07-08 10:49:52,Entertainment - Netflix,Netflix,"Houston, CO",False,False,Online
TXN000200,ACC1259,Ronald Moore,Checking,12.13,29060.36,credit,Transfer In,2025-01-01 10:49:52,Transfer In - Transfer In,Transfer In,"Seattle, GA",False,False,Mobile
TXN000201,ACC1467,Patricia Young,Business,95.09,27388.63,credit,Interest,2025-02-11 10:49:52,Interest - Interest,Interest,"Austin, FL",False,False,Online
TXN000202,ACC1312,Melissa Martinez,Business,-127.88,47182.01,debit,Gas Station,2025-06-01 10:49:52,Gas Station - Gas Station,Gas Station,"Denver, AZ",False,False,Mobile
TXN000203,ACC1454,Laura Robinson,Business,-422.32,26918.45,debit,Dining,2025-05-17 10:49:52,Dining - DoorDash,DoorDash,"Detroit, TX",False,False,Mobile
TXN000204,ACC1149,Jacob Davis,Business,-40.0,47753.83,debit,ATM Withdrawal,2025-08-22 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Austin, TX",False,False,Online
TXN000205,ACC1299,George Allen,Business,-120.0,6965.45,debit,ATM Withdrawal,2025-11-18 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Detroit, CA",False,False,Online
TXN000206,ACC1007,James Hernandez,Business,-113.79,21293.02,debit,Groceries,2025-11-16 10:49:52,Groceries - Whole Foods,Whole Foods,"Dallas, PA",False,False,Mobile
TXN000207,ACC1075,Ashley White,Savings,-393.26,8278.05,debit,Online Purchase,2025-09-11 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Denver, TX",False,False,Mobile
TXN000208,ACC1288,Jessica Robinson,Checking,-325.32,33742.05,debit,Online Purchase,2025-04-08 10:49:52,Online Purchase - Online Purchase,Online Purchase,"San Jose, CA",False,False,Online
TXN000209,ACC1490,Carol Scott,Savings,-60.0,38608.79,debit,ATM Withdrawal,2024-12-14 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"San Antonio, CO",False,False,Branch
TXN000210,ACC1361,Jennifer Lewis,Business,-378.78,32734.74,debit,Transportation,2025-10-12 10:49:52,Transportation - MTA,MTA,"San Antonio, CA",False,False,Phone
TXN000211,ACC1039,Gary Jones,Business,3807.86,38591.69,credit,Bonus,2025-02-07 10:49:52,Bonus - Bonus,Bonus,"Seattle, TX",False,False,ATM
TXN000212,ACC1300,Mark Flores,Checking,-102.72,36194.82,debit,Groceries,2025-02-25 10:49:52,Groceries - Safeway,Safeway,"Austin, CA",False,False,Mobile
TXN000213,ACC1432,Patricia Martinez,Business,-396.0,33835.67,debit,Shopping,2025-06-09 10:49:52,Shopping - Macy's,Macy's,"Austin, FL",False,False,ATM
TXN000214,ACC1035,Betty Martinez,Savings,-2039.83,38387.13,debit,Rent/Mortgage,2025-01-24 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Antonio, TX",True,False,Online
TXN000215,ACC1487,Andrew Jones,Savings,-240.05,26211.93,debit,Insurance,2025-02-04 10:49:52,Insurance - Insurance,Insurance,"Denver, CA",False,False,Mobile
TXN000216,ACC1319,Brian Scott,Savings,-180.16,7503.28,debit,Groceries,2025-06-21 10:49:52,Groceries - Walmart,Walmart,"Houston, MA",False,False,Mobile
TXN000217,ACC1013,George Torres,Checking,-386.39,35089.8,debit,Pharmacy,2025-08-14 10:49:52,Pharmacy - Pharmacy,Pharmacy,"San Antonio, TX",False,False,Branch
TXN000218,ACC1086,Charles Ramirez,Checking,-271.3,2647.82,debit,Gas Station,2025-10-24 10:49:52,Gas Station - Gas Station,Gas Station,"San Antonio, WA",False,False,ATM
TXN000219,ACC1425,Nancy Wright,Savings,-388.73,16469.99,debit,Online Purchase,2025-11-24 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Denver, TX",False,False,ATM
TXN000220,ACC1092,Edward Thomas,Savings,-39.87,8912.14,debit,Insurance,2025-04-19 10:49:52,Insurance - Insurance,Insurance,"Denver, MA",False,False,ATM
TXN000221,ACC1345,Susan Thomas,Savings,5848.54,29449.55,credit,Salary,2025-10-20 10:49:52,Salary - Salary,Salary,"Los Angeles, IL",True,False,Online
TXN000222,ACC1149,Jacob Davis,Business,-305.25,47512.21,debit,Dining,2025-07-20 10:49:52,Dining - McDonald's,McDonald's,"New York, GA",False,False,ATM
TXN000223,ACC1383,Lisa Lewis,Checking,-425.49,20848.18,debit,Gas Station,2025-10-28 10:49:52,Gas Station - Gas Station,Gas Station,"Jacksonville, NY",False,False,Online
TXN000224,ACC1064,Christopher Brown,Business,302.36,5246.75,credit,Interest,2025-09-09 10:49:52,Interest - Interest,Interest,"Chicago, CA",False,False,Mobile
TXN000225,ACC1372,Charles Thompson,Savings,-453.29,48193.12,debit,Healthcare,2025-02-28 10:49:52,Healthcare - Walgreens,Walgreens,"Dallas, TX",False,False,Mobile
TXN000226,ACC1291,Anthony Nguyen,Checking,-376.77,41164.1,debit,Pharmacy,2025-11-03 10:49:52,Pharmacy - Pharmacy,Pharmacy,"San Jose, IL",False,False,ATM
TXN000227,ACC1298,Joseph Jones,Savings,-181.78,22817.29,debit,Transportation,2025-11-08 10:49:52,Transportation - Airport Parking,Airport Parking,"San Jose, IL",False,False,Online
TXN000228,ACC1231,Timothy Robinson,Savings,-60.0,43960.77,debit,ATM Withdrawal,2025-09-23 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Austin, WA",False,False,Online
TXN000229,ACC1403,Jessica Brown,Checking,-322.22,21272.91,debit,Online Purchase,2025-06-10 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Austin, GA",False,False,Online
TXN000230,ACC1157,Carol Smith,Savings,-93.94,42056.9,debit,Utilities,2025-01-18 10:49:52,Utilities - AT&T,AT&T,"Phoenix, MI",True,False,Mobile
TXN000231,ACC1321,Patricia Hill,Business,7352.63,42091.02,credit,Salary,2025-08-24 10:49:52,Salary - Salary,Salary,"Boston, TX",True,False,Online
TXN000232,ACC1279,Robert Martin,Savings,-238.69,6778.65,debit,Insurance,2025-06-13 10:49:52,Insurance - Insurance,Insurance,"San Jose, AZ",False,False,Online
TXN000233,ACC1204,Sharon Lee,Business,-175.79,13016.8,debit,Groceries,2025-11-23 10:49:52,Groceries - Kroger,Kroger,"Miami, AZ",False,False,ATM
TXN000234,ACC1486,Michael Torres,Business,-484.03,10098.74,debit,Pharmacy,2025-06-09 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Atlanta, CA",False,False,Online
TXN000235,ACC1022,Amy Sanchez,Business,-454.32,23688.25,debit,Insurance,2025-06-24 10:49:52,Insurance - Insurance,Insurance,"Denver, CA",False,False,Mobile
TXN000236,ACC1053,Carol Miller,Checking,-318.62,10755.86,debit,Insurance,2025-04-21 10:49:52,Insurance - Insurance,Insurance,"Philadelphia, MA",False,False,Online
TXN000237,ACC1335,Anthony Martin,Checking,-179.17,38874.69,debit,Utilities,2025-04-01 10:49:52,Utilities - Verizon,Verizon,"Jacksonville, FL",True,False,Online
TXN000238,ACC1310,Ryan Sanchez,Savings,2479.54,36366.64,credit,Bonus,2025-04-04 10:49:52,Bonus - Bonus,Bonus,"Dallas, TX",False,False,ATM
TXN000239,ACC1309,Sharon Lewis,Checking,-215.28,21857.24,debit,Utilities,2025-05-26 10:49:52,Utilities - Verizon,Verizon,"Atlanta, GA",True,False,Online
TXN000240,ACC1332,Sharon Davis,Savings,-83.61,34621.2,debit,Groceries,2025-09-27 10:49:52,Groceries - Trader Joe's,Trader Joe's,"Phoenix, FL",False,False,Online
TXN000241,ACC1029,Cynthia King,Savings,2824.88,48981.88,credit,Bonus,2025-07-03 10:49:52,Bonus - Bonus,Bonus,"New York, CA",False,False,ATM
TXN000242,ACC1311,Kenneth Ramirez,Savings,-243.43,33991.55,debit,Pharmacy,2025-07-06 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Philadelphia, FL",False,False,Mobile
TXN000243,ACC1176,Nancy Gonzalez,Checking,-297.35,37269.82,debit,Subscription,2025-06-19 10:49:52,Subscription - Subscription,Subscription,"Houston, NY",True,False,Branch
TXN000244,ACC1259,Ronald Moore,Checking,-79.03,28944.32,debit,Pharmacy,2025-03-08 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Los Angeles, MI",False,False,ATM
TXN000245,ACC1247,Donna Thompson,Savings,-271.95,22577.5,debit,Subscription,2025-11-20 10:49:52,Subscription - Subscription,Subscription,"Miami, WA",True,False,ATM
TXN000246,ACC1272,Ronald Smith,Savings,-243.65,27675.61,debit,Gas Station,2025-06-05 10:49:52,Gas Station - Gas Station,Gas Station,"Houston, WA",False,False,Online
TXN000247,ACC1120,Charles Smith,Checking,-120.82,39029.31,debit,Utilities,2025-07-05 10:49:52,Utilities - AT&T,AT&T,"New York, NY",True,False,ATM
TXN000248,ACC1004,Barbara Wilson,Checking,-106.29,25805.81,debit,Entertainment,2025-07-05 10:49:52,Entertainment - AMC Theatres,AMC Theatres,"Phoenix, WA",False,False,Online
TXN000249,ACC1438,Emily Thomas,Checking,-185.99,2365.93,debit,Subscription,2025-11-21 10:49:52,Subscription - Subscription,Subscription,"San Antonio, WA",True,False,Online
TXN000250,ACC1092,Edward Thomas,Savings,-244.46,8817.22,debit,Insurance,2025-09-29 10:49:52,Insurance - Insurance,Insurance,"Boston, AZ",False,False,Mobile
TXN000251,ACC1383,Lisa Lewis,Checking,-351.16,20953.76,debit,Gas Station,2025-01-28 10:49:52,Gas Station - Gas Station,Gas Station,"Boston, TX",False,False,Mobile
TXN000252,ACC1351,Betty Lopez,Business,-1972.76,9225.5,debit,Rent/Mortgage,2025-01-23 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Atlanta, WA",True,False,Online
TXN000253,ACC1190,Jeffrey Martin,Business,6346.97,49932.48,credit,Salary,2025-07-01 10:49:52,Salary - Salary,Salary,"Miami, CA",True,False,Online
TXN000254,ACC1485,George Sanchez,Savings,-2600.73,3019.44,debit,Rent/Mortgage,2024-12-13 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Miami, CA",True,False,Mobile
TXN000255,ACC1262,Mark Gonzalez,Business,-96.13,13139.59,debit,Entertainment,2025-06-10 10:49:52,Entertainment - Netflix,Netflix,"New York, PA",False,False,Online
TXN000256,ACC1205,Barbara Anderson,Business,-205.7,41485.02,debit,Healthcare,2025-08-30 10:49:52,Healthcare - Walgreens,Walgreens,"Chicago, IL",False,False,Mobile
TXN000257,ACC1287,Amanda Brown,Savings,-177.0,14927.74,debit,Transportation,2025-04-02 10:49:52,Transportation - Shell,Shell,"San Antonio, CO",False,False,Online
TXN000258,ACC1134,John Torres,Savings,62.17,24626.76,credit,Interest,2025-01-14 10:49:52,Interest - Interest,Interest,"Austin, TX",False,False,Phone
TXN000259,ACC1449,Patricia White,Business,-289.57,29386.34,debit,Gas Station,2025-06-19 10:49:52,Gas Station - Gas Station,Gas Station,"San Diego, TX",False,False,Online
TXN000260,ACC1236,Kevin Miller,Savings,-18.54,5487.2,debit,Pharmacy,2025-04-19 10:49:52,Pharmacy - Pharmacy,Pharmacy,"San Diego, CA",False,False,Online
TXN000261,ACC1181,Donna Rodriguez,Business,-184.18,43485.53,debit,Groceries,2025-04-14 10:49:52,Groceries - Walmart,Walmart,"Boston, TX",False,False,Branch
TXN000262,ACC1244,Sharon Miller,Business,-135.2,36411.33,debit,Entertainment,2025-03-11 10:49:52,Entertainment - AMC Theatres,AMC Theatres,"San Antonio, GA",False,False,ATM
TXN000263,ACC1124,Kenneth Lewis,Business,-42.09,40969.36,debit,Entertainment,2025-10-20 10:49:52,Entertainment - Spotify,Spotify,"Houston, TX",False,False,Mobile
TXN000264,ACC1340,Jennifer Ramirez,Checking,-198.13,24299.98,debit,Groceries,2024-12-29 10:49:52,Groceries - Kroger,Kroger,"Jacksonville, TX",False,False,Phone
TXN000265,ACC1460,David Taylor,Checking,-247.95,32214.62,debit,Dining,2025-04-30 10:49:52,Dining - DoorDash,DoorDash,"Phoenix, CA",False,False,Online
TXN000266,ACC1482,Michael Jackson,Savings,-176.91,31243.18,debit,Insurance,2025-07-30 10:49:52,Insurance - Insurance,Insurance,"Miami, CO",False,False,ATM
TXN000267,ACC1346,David Sanchez,Savings,-54.87,38337.2,debit,Subscription,2025-10-17 10:49:52,Subscription - Subscription,Subscription,"Philadelphia, MI",True,False,Online
TXN000268,ACC1491,Betty Hill,Business,-96.04,20796.61,debit,Transportation,2025-03-25 10:49:52,Transportation - ExxonMobil,ExxonMobil,"Jacksonville, FL",False,False,Online
TXN000269,ACC1093,Susan Harris,Checking,-344.58,43777.2,debit,Subscription,2025-04-25 10:49:52,Subscription - Subscription,Subscription,"Detroit, WA",True,False,ATM
TXN000270,ACC1410,Deborah White,Savings,-2182.47,37750.79,debit,Rent/Mortgage,2025-03-08 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Phoenix, FL",True,False,Online
TXN000271,ACC1250,Timothy Flores,Business,-429.96,12449.12,debit,Insurance,2025-06-29 10:49:52,Insurance - Insurance,Insurance,"Philadelphia, CA",False,False,Online
TXN000272,ACC1430,Linda Jones,Business,-373.57,32278.57,debit,Shopping,2025-06-10 10:49:52,Shopping - Best Buy,Best Buy,"Detroit, TX",False,False,Online
TXN000273,ACC1180,Thomas Moore,Checking,-103.48,48773.11,debit,Subscription,2025-05-02 10:49:52,Subscription - Subscription,Subscription,"Miami, GA",True,False,Online
TXN000274,ACC1041,Jason Wilson,Business,-234.56,38468.86,debit,Dining,2025-03-03 10:49:52,Dining - Chipotle,Chipotle,"Austin, WA",False,False,Online
TXN000275,ACC1435,Robert Hill,Checking,-90.5,34249.36,debit,Utilities,2025-05-17 10:49:52,Utilities - National Grid,National Grid,"San Jose, TX",True,False,Online
TXN000276,ACC1455,Thomas Scott,Business,-469.69,29552.49,debit,Pharmacy,2025-07-07 10:49:52,Pharmacy - Pharmacy,Pharmacy,"New York, AZ",False,False,Mobile
TXN000277,ACC1482,Michael Jackson,Savings,-44.63,29932.93,debit,Online Purchase,2025-06-29 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Chicago, GA",False,False,ATM
TXN000278,ACC1204,Sharon Lee,Business,-75.98,12894.5,debit,Utilities,2025-02-25 10:49:52,Utilities - AT&T,AT&T,"Boston, CA",True,False,Mobile
TXN000279,ACC1227,Rebecca Perez,Business,-2316.86,13644.19,debit,Rent/Mortgage,2024-12-22 10:49:52,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Jacksonville, TX",True,False,Online
TXN000280,ACC1446,Donna Martin,Checking,-276.53,36187.58,debit,Dining,2025-11-30 10:49:52,Dining - Chipotle,Chipotle,"Denver, WA",False,False,Mobile
TXN000281,ACC1159,Ryan Martinez,Savings,-272.14,9592.51,debit,Shopping,2025-07-22 10:49:52,Shopping - Amazon,Amazon,"Seattle, TX",False,False,ATM
TXN000282,ACC1268,Lisa Taylor,Savings,-72.47,48704.47,debit,Pharmacy,2025-08-05 10:49:52,Pharmacy - Pharmacy,Pharmacy,"Atlanta, GA",False,False,Mobile
TXN000283,ACC1409,John Harris,Savings,-121.55,2916.05,debit,Entertainment,2025-06-17 10:49:52,Entertainment - PlayStation Store,PlayStation Store,"Detroit, WA",False,False,ATM
TXN000284,ACC1378,Carol Young,Checking,-192.29,12233.97,debit,Pharmacy,2025-01-17 10:49:52,Pharmacy - Pharmacy,Pharmacy,"San Diego, FL",False,False,Branch
TXN000285,ACC1414,Daniel Robinson,Business,-145.92,24567.39,debit,Dining,2025-04-24 10:49:52,Dining - DoorDash,DoorDash,"Chicago, PA",False,False,ATM
TXN000286,ACC1234,Timothy Harris,Business,-351.73,39808.26,debit,Dining,2025-03-14 10:49:52,Dining - Uber Eats,Uber Eats,"Phoenix, CA",False,False,ATM
TXN000287,ACC1498,Joseph Clark,Business,71.27,16666.87,credit,Refund,2025-07-20 10:49:52,Refund - Refund,Refund,"San Diego, IL",False,False,Online
TXN000288,ACC1176,Nancy Gonzalez,Checking,-400.73,37737.03,debit,Gas Station,2025-08-02 10:49:52,Gas Station - Gas Station,Gas Station,"Los Angeles, TX",False,False,Mobile
TXN000289,ACC1075,Ashley White,Savings,967.12,8934.81,credit,Freelance,2025-09-12 10:49:52,Freelance - Freelance,Freelance,"San Antonio, TX",False,False,Mobile
TXN000290,ACC1063,Kenneth Brown,Checking,-128.24,30231.13,debit,Online Purchase,2025-04-13 10:49:52,Online Purchase - Online Purchase,Online Purchase,"Los Angeles, TX",False,False,Mobile
TXN000291,ACC1267,George King,Business,-76.2,45498.78,debit,Entertainment,2025-05-22 10:49:52,Entertainment - AMC Theatres,AMC Theatres,"Los Angeles, MI",False,False,Online
TXN000292,ACC1327,Christopher White,Savings,-444.32,37318.11,debit,Transportation,2025-03-29 10:49:52,Transportation - Airport Parking,Airport Parking,"San Diego, WA",False,False,ATM
TXN000293,ACC1142,Cynthia Lopez,Checking,-395.63,14119.28,debit,Healthcare,2024-12-29 10:49:52,Healthcare - CVS Pharmacy,CVS Pharmacy,"Atlanta, AZ",False,False,ATM
TXN000294,ACC1081,Michael Garcia,Business,-100.0,21345.29,debit,ATM Withdrawal,2025-10-24 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Jacksonville, AZ",False,False,Mobile
TXN000295,ACC1065,Nancy Jones,Business,-490.93,5038.37,debit,Transportation,2025-06-03 10:49:52,Transportation - Airport Parking,Airport Parking,"Denver, TX",False,False,Online
TXN000296,ACC1371,Karen Perez,Checking,4911.81,29892.78,credit,Salary,2025-07-20 10:49:52,Salary - Salary,Salary,"Detroit, GA",True,False,ATM
TXN000297,ACC1179,Daniel Martin,Checking,-141.29,35433.43,debit,Shopping,2025-09-17 10:49:52,Shopping - Macy's,Macy's,"Miami, AZ",False,False,Mobile
TXN000298,ACC1278,Joshua Clark,Checking,-200.7,8449.56,debit,Groceries,2025-06-20 10:49:52,Groceries - Kroger,Kroger,"New York, FL",False,False,ATM
TXN000299,ACC1370,Deborah Jackson,Savings,411.33,36749.05,credit,Interest,2025-03-15 10:49:52,Interest - Interest,Interest,"Atlanta, MI",False,False,Online
TXN000300,ACC1210,Kevin Lee,Business,-74.06,6878.18,debit,Utilities,2024-12-30 10:49:52,Utilities - Con Edison,Con Edison,"Phoenix, PA",True,False,ATM
TXN000301,ACC1249,Nancy Hernandez,Checking,5426.07,5356.33,credit,Salary,2025-06-24 10:49:52,Salary - Salary,Salary,"Miami, TX",True,False,ATM
TXN000302,ACC1368,Carol Hill,Checking,3450.87,39874.21,credit,Bonus,2025-01-17 10:49:52,Bonus - Bonus,Bonus,"Los Angeles, FL",False,False,Branch
TXN000303,ACC1213,Barbara Lee,Savings,-355.67,16401.4,debit,Gas Station,2025-09-04 10:49:52,Gas Station - Gas Station,Gas Station,"Chicago, CA",False,False,ATM
TXN000304,ACC1266,Rebecca Lopez,Checking,123.2,7260.02,credit,Dividend,2025-06-23 10:49:52,Dividend - Dividend,Dividend,"Miami, CA",False,False,Branch
TXN000305,ACC1286,Richard White,Business,-374.32,45371.19,debit,Healthcare,2025-11-18 10:49:52,Healthcare - Hospital Copay,Hospital Copay,"Seattle, TX",False,False,ATM
TXN000306,ACC1206,John Moore,Business,-40.0,3825.08,debit,ATM Withdrawal,2025-06-06 10:49:52,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Detroit, TX",False,False,Online
