application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00121,CUST10121,2025-02-18,Matthew,Ramirez,65,Female,Married,0,Master's,Unemployed,,0,1141.49,75.46,439.73,544,7,3,1,0,Medical,34413.17,36,Own,CA,1017.76,False,-7,,Too many recent inquiries
APP00122,CUST10122,2025-01-09,Patricia,Walker,29,Other,Married,1,Some College,Full-time,Retail Corp,10,43443.81,1994.69,15094.96,726,2,3,0,0,Home Improvement,25486.01,60,Rent,GA,23.31,True,68,6.81,
APP00123,CUST10123,2025-04-23,Cynthia,Clark,29,Male,Married,1,Doctorate,Retired,,3,43070.43,1772.81,15287.89,572,11,4,0,0,Home Purchase,559627.02,300,Rent,TX,63.8,False,5,,Too many recent inquiries
APP00124,CUST10124,2025-07-29,Jennifer,Torres,71,Female,Married,0,Some College,Unemployed,,0,8384.17,531.51,1201.1,404,24,5,0,0,Personal,40638.37,12,Own,FL,489.48,False,-8,,Too many recent inquiries
APP00125,CUST10125,2025-06-10,Brian,Clark,29,Female,Single,0,Some College,Full-time,Finance Corp,5,54884.4,3521.24,22344.19,672,11,1,0,0,Education,159279.83,84,Rent,WA,55.03,True,50,12.38,
APP00126,CUST10126,2025-03-23,Lisa,Williams,39,Other,Single,1,Master's,Full-time,Tech Corp,16,137374.04,7070.17,43458.1,597,17,4,0,0,Debt Consolidation,31945.66,60,Own,AZ,15.2,False,45,,Low credit score
APP00127,CUST10127,2025-09-01,Steven,Scott,60,Other,Married,0,Some College,Retired,,11,49588.45,2892.37,18145.77,713,23,4,1,0,Education,110606.5,120,Rent,MA,34.5,True,56,7.65,
APP00128,CUST10128,2025-01-13,Susan,Anderson,58,Other,Widowed,1,Some College,Part-time,Retail Corp,9,18114.02,1102.08,7245.02,665,18,4,1,0,Home Improvement,37229.08,60,Rent,AZ,54.44,False,30,,High DTI ratio
APP00129,CUST10129,2024-12-13,Patricia,Johnson,19,Other,Married,0,Some College,Full-time,Healthcare Corp,0,30177.18,1311.49,14349.44,617,1,3,2,0,Auto Loan,19356.42,72,Rent,MA,26.54,True,53,21.56,
APP00130,CUST10130,2025-09-09,Kathleen,Flores,55,Male,Married,2,Bachelor's,Full-time,Healthcare Corp,30,84393.34,5545.66,1309.8,702,16,6,1,0,Home Purchase,449996.39,300,Other,MA,21.85,True,85,8.58,
APP00131,CUST10131,2025-06-20,Timothy,Williams,49,Other,Single,2,Bachelor's,Self-employed,,15,44760.87,1543.27,5491.92,705,10,3,1,0,Business,120153.62,60,Rent,CO,57.78,True,55,8.77,
APP00132,CUST10132,2025-08-22,Laura,Wilson,57,Male,Married,2,Bachelor's,Full-time,Retail Corp,25,50720.58,3254.54,23725.52,683,21,6,1,0,Debt Consolidation,31704.31,12,Rent,IL,78.1,False,49,,Insufficient income
APP00133,CUST10133,2025-03-19,Jessica,King,49,Female,Married,2,High School,Full-time,Government Corp,25,100655.33,5549.03,16679.37,682,6,4,0,0,Debt Consolidation,6791.74,60,Rent,IL,6.87,True,63,12.43,
APP00134,CUST10134,2025-02-13,Jennifer,Martin,29,Other,Widowed,2,Bachelor's,Full-time,Tech Corp,7,74622.62,3721.54,30163.15,683,11,3,1,0,Personal,15292.96,48,Rent,AZ,18.6,True,63,9.51,
APP00135,CUST10135,2025-11-13,Melissa,Wright,24,Female,Married,1,Bachelor's,Full-time,Finance Corp,1,25838.42,965.5,864.79,542,6,3,1,0,Medical,30077.67,48,Own,TX,30.22,False,32,,High DTI ratio
APP00136,CUST10136,2024-12-28,Betty,Lewis,60,Male,Single,1,Some College,Student,,0,9332.92,543.38,2716.44,679,13,4,0,0,Business,108628.95,84,Own,MI,175.98,False,13,,Low credit score
APP00137,CUST10137,2025-03-27,Mary,Davis,51,Male,Married,4,Bachelor's,Part-time,Finance Corp,3,26711.46,1043.9,4267.55,590,18,2,2,0,Home Purchase,312340.9,240,Rent,GA,63.79,False,2,,Incomplete application
APP00138,CUST10138,2025-10-24,Elizabeth,Martinez,60,Female,Divorced,0,Master's,Full-time,Retail Corp,1,85690.75,5005.4,24257.23,814,2,4,0,0,Auto Loan,46049.75,36,Rent,WA,27.35,True,87,5.07,
APP00139,CUST10139,2025-10-18,Ronald,Johnson,30,Other,Divorced,1,Bachelor's,Part-time,Government Corp,2,33615.6,1390.95,12582.46,654,12,3,0,0,Medical,25242.28,24,Own,GA,50.02,False,19,,Low credit score
APP00140,CUST10140,2025-08-02,Sharon,Hill,19,Other,Married,1,Master's,Full-time,Healthcare Corp,1,39042.17,2497.82,7213.45,660,1,4,1,0,Debt Consolidation,39781.31,12,Rent,TX,108.05,False,37,,Employment status
APP00141,CUST10141,2025-10-08,Sarah,Walker,39,Other,Single,3,Master's,Full-time,Healthcare Corp,7,104070.8,5432.55,13091.74,772,12,2,2,0,Education,118229.34,60,Other,CA,26.91,True,88,5.84,
APP00142,CUST10142,2025-03-15,Matthew,Perez,51,Other,Married,0,Bachelor's,Part-time,Manufacturing Corp,10,20570.44,825.88,7902.28,639,15,3,2,0,Medical,35135.81,24,Rent,CA,98.21,False,9,,High DTI ratio
APP00143,CUST10143,2025-09-24,Jessica,Jackson,58,Female,Married,3,High School,Full-time,Manufacturing Corp,2,91869.19,3835.65,17225.41,686,13,7,1,0,Education,57038.62,180,Rent,TX,10.39,True,72,11.42,
APP00144,CUST10144,2025-03-19,Ronald,Smith,22,Female,Single,1,Some College,Full-time,Retail Corp,4,48353.05,1785.97,14109.02,659,4,4,0,0,Personal,25464.23,60,Own,WA,20.26,True,58,11.56,
APP00145,CUST10145,2025-01-26,Jessica,Rodriguez,29,Other,Married,0,Some College,Full-time,Government Corp,9,70404.98,2487.36,9763.62,621,4,3,3,0,Home Purchase,128724.23,180,Own,AZ,16.81,True,67,18.28,
APP00146,CUST10146,2025-09-17,Emily,Jackson,45,Other,Single,1,Some College,Full-time,Retail Corp,6,79839.38,4102.98,33563.2,600,1,4,5,0,Business,187374.02,120,Other,NY,37.48,False,44,,Low credit score
APP00147,CUST10147,2025-01-31,Paul,Young,25,Male,Single,0,Some College,Full-time,Manufacturing Corp,6,73815.29,3558.3,6113.48,705,7,4,0,0,Home Improvement,15891.1,60,Own,TX,7.07,True,75,8.75,
APP00148,CUST10148,2025-07-19,David,Clark,63,Other,Single,0,High School,Full-time,Manufacturing Corp,19,60526.99,2800.18,696.87,706,15,4,1,0,Medical,43276.39,48,Rent,GA,18.26,True,78,6.62,
APP00149,CUST10149,2025-04-14,Melissa,Martinez,63,Other,Single,0,Some College,Full-time,Manufacturing Corp,28,108585.78,5319.66,11245.74,693,1,3,1,0,Medical,12577.17,48,Rent,TX,6.35,True,70,10.77,
APP00150,CUST10150,2025-01-22,Ashley,Jones,46,Female,Single,1,Some College,Self-employed,,11,33719.48,2148.6,8277.42,544,9,4,5,0,Education,87916.1,60,Rent,WA,60.33,False,19,,High DTI ratio
APP00151,CUST10151,2025-01-24,Mark,Nguyen,59,Other,Married,3,High School,Full-time,Tech Corp,16,87165.56,5613.49,15889.05,719,15,4,1,0,Home Improvement,43065.61,48,Own,PA,18.43,True,77,6.27,
APP00152,CUST10152,2025-09-27,Charles,Ramirez,35,Other,Married,1,Master's,Unemployed,,0,2790.3,173.63,93.17,462,17,4,0,1,Medical,19021.93,60,Rent,CA,137.46,False,-8,,Employment status
APP00153,CUST10153,2025-09-17,Lisa,Thomas,19,Female,Married,2,High School,Self-employed,,0,63215.45,2624.8,8503.87,642,1,4,2,0,Auto Loan,19379.84,36,Own,CO,14.7,True,55,18.27,
APP00154,CUST10154,2025-10-15,Lisa,Moore,50,Female,Married,3,Some College,Self-employed,,7,115155.22,5584.81,2783.56,691,23,3,0,0,Home Purchase,375663.97,240,Own,CA,17.12,True,64,13.23,
APP00155,CUST10155,2025-09-15,Ashley,Hernandez,58,Other,Married,0,Master's,Part-time,Retail Corp,30,15845.47,870.1,3650.58,575,17,2,0,0,Medical,11115.69,36,Own,MA,31.06,False,35,,Incomplete application
APP00156,CUST10156,2025-05-09,Stephanie,Taylor,51,Male,Married,1,Some College,Retired,,12,26675.82,1155.52,2759.52,549,1,5,5,0,Personal,10680.79,12,Own,FL,43.49,False,14,,High DTI ratio
APP00157,CUST10157,2024-12-16,John,Wilson,45,Male,Divorced,1,Some College,Self-employed,,12,157559.08,7701.22,51133.54,705,15,3,0,0,Personal,43933.87,24,Own,AZ,24.76,True,79,7.19,
APP00158,CUST10158,2025-08-03,Anthony,Robinson,26,Female,Divorced,1,Master's,Full-time,Tech Corp,4,42053.85,1899.12,6211.73,599,8,5,6,0,Debt Consolidation,45366.75,12,Rent,FL,112.8,False,6,,Low credit score
APP00159,CUST10159,2025-08-25,Kathleen,Jones,40,Male,Married,3,Some College,Full-time,Retail Corp,12,87930.76,3910.11,6416.26,648,20,3,3,0,Vacation,12467.54,12,Rent,NY,16.61,True,67,16.16,
APP00160,CUST10160,2025-09-23,Dorothy,Jackson,41,Other,Single,1,Doctorate,Full-time,Retail Corp,10,106529.78,5896.84,23085.44,741,15,7,1,0,Auto Loan,72429.65,72,Rent,MI,18.56,True,86,6.11,
APP00161,CUST10161,2025-03-17,Paul,Martinez,27,Female,Married,1,Some College,Self-employed,,2,63376.82,3014.44,1327.48,674,9,3,2,0,Medical,17409.19,24,Own,AZ,14.43,True,69,9.06,
APP00162,CUST10162,2025-02-04,Anthony,Smith,22,Male,Married,0,Master's,Full-time,Healthcare Corp,4,25936.52,1493.88,6073.12,655,4,6,0,0,Personal,40415.55,24,Rent,GA,85.72,False,30,,Insufficient income
APP00163,CUST10163,2025-07-18,Kevin,Lee,51,Female,Single,0,Master's,Full-time,Healthcare Corp,15,97737.01,6427.06,38034.17,667,13,1,1,0,Vacation,35717.06,60,Own,NY,20.28,True,67,10.13,
APP00164,CUST10164,2025-08-23,Joshua,Taylor,24,Female,Married,2,Some College,Self-employed,,4,124352.39,5517.98,28871.37,620,3,3,1,0,Home Improvement,44633.58,24,Own,MI,25.69,True,54,21.41,
APP00165,CUST10165,2025-06-15,Kathleen,Jones,67,Male,Single,0,Bachelor's,Full-time,Retail Corp,29,112251.46,7327.3,8645.94,672,19,4,2,0,Medical,23266.61,48,Own,TX,7.75,True,75,13.89,
APP00166,CUST10166,2024-12-12,Sharon,Thomas,36,Male,Married,0,Bachelor's,Full-time,Tech Corp,4,132407.66,8791.15,39288.4,745,1,2,1,0,Education,52858.6,120,Rent,IL,13.88,True,72,6.3,
APP00167,CUST10167,2025-01-28,Robert,Rodriguez,36,Male,Widowed,2,High School,Student,,0,9169.17,317.72,185.35,609,1,3,2,0,Education,141560.19,60,Rent,TX,309.45,False,9,,High DTI ratio
APP00168,CUST10168,2025-01-10,Lisa,Sanchez,70,Female,Married,1,Some College,Student,,0,2688.46,147.28,1118.13,610,23,3,2,0,Business,132701.14,60,Rent,AZ,1001.05,False,9,,Employment status
APP00169,CUST10169,2025-07-10,Mark,Jackson,20,Male,Married,0,Master's,Full-time,Government Corp,1,33466.44,1350.42,6003.07,691,2,2,0,0,Debt Consolidation,36270.89,48,Own,MA,33.07,True,66,10.53,
APP00170,CUST10170,2025-05-27,Karen,Williams,23,Other,Single,4,Some College,Full-time,Retail Corp,3,46878.54,2203.1,2955.92,592,5,4,1,0,Debt Consolidation,9845.35,48,Rent,CA,7.35,False,32,,Too many recent inquiries
APP00171,CUST10171,2025-06-25,Joshua,Wilson,75,Male,Married,1,Bachelor's,Full-time,Retail Corp,25,52368.53,2983.51,1729.61,679,11,8,1,0,Debt Consolidation,22585.74,36,Rent,TX,15.48,True,61,13.21,
APP00172,CUST10172,2025-02-21,Dorothy,Ramirez,60,Male,Divorced,2,Some College,Full-time,Manufacturing Corp,15,114084.53,7442.35,54434.84,832,7,4,0,0,Debt Consolidation,5334.74,24,Rent,TX,18.24,True,93,3.73,
APP00173,CUST10173,2025-03-21,Rebecca,Williams,67,Male,Single,2,Bachelor's,Full-time,Government Corp,23,75250.93,3775.04,12686.55,717,17,2,0,0,Education,165036.51,120,Own,FL,27.55,True,73,7.45,
APP00174,CUST10174,2024-12-30,Betty,Ramirez,67,Female,Single,0,Some College,Retired,,20,52011.18,3406.88,14228.26,609,3,6,1,0,Personal,48386.41,60,Rent,CO,27.72,True,52,21.97,
APP00175,CUST10175,2025-04-04,Rebecca,Robinson,74,Other,Divorced,1,Some College,Part-time,Healthcare Corp,0,19618.9,1001.05,4407.1,626,2,1,4,0,Education,171090.38,84,Own,CA,132.07,False,14,,Employment status
APP00176,CUST10176,2025-08-19,Donald,Sanchez,18,Other,Single,0,Bachelor's,Full-time,Healthcare Corp,0,48965.94,3028.11,400.14,597,0,5,4,0,Business,118670.09,180,Rent,CA,16.43,True,50,20.3,
APP00177,CUST10177,2025-02-12,Kevin,Lopez,52,Other,Married,2,High School,Part-time,Healthcare Corp,21,15284.23,640.46,7233.86,701,6,4,0,0,Medical,8585.46,24,Rent,TX,43.86,False,30,,High DTI ratio
APP00178,CUST10178,2024-12-09,Christopher,White,24,Male,Single,2,Bachelor's,Self-employed,,6,79092.35,5126.14,3014.44,670,6,3,0,0,Vacation,36120.09,12,Own,TX,46.94,False,44,,Employment status
APP00179,CUST10179,2025-01-24,Carol,Davis,50,Female,Single,2,Master's,Self-employed,,17,162521.38,10536.48,54282.01,718,24,7,2,0,Personal,27985.08,48,Own,FL,15.44,True,78,8.36,
APP00180,CUST10180,2025-01-30,Barbara,Jones,28,Other,Married,0,Some College,Full-time,Finance Corp,3,46413.59,2508.0,691.31,655,10,3,0,0,Vacation,13737.67,36,Rent,WA,10.36,True,62,12.96,
APP00181,CUST10181,2024-12-26,William,Anderson,71,Female,Single,2,Bachelor's,Part-time,Tech Corp,21,33257.66,2143.92,6439.94,659,21,6,0,0,Personal,30085.6,48,Own,CA,29.07,True,60,10.84,
APP00182,CUST10182,2025-05-31,James,Lee,73,Male,Married,0,High School,Full-time,Government Corp,10,59385.57,2466.56,17604.42,733,18,3,0,0,Auto Loan,53652.15,36,Rent,MI,40.0,True,75,7.48,
APP00183,CUST10183,2025-01-15,Donna,Williams,72,Other,Single,2,Bachelor's,Full-time,Government Corp,9,115733.4,5427.4,57825.08,695,1,4,1,0,Debt Consolidation,36315.8,48,Other,WA,24.5,True,68,10.7,
APP00184,CUST10184,2025-05-27,Dorothy,Lopez,63,Female,Divorced,1,High School,Full-time,Finance Corp,18,59619.73,3577.92,10807.03,725,8,3,0,0,Vacation,32130.79,12,Own,TX,59.94,False,48,,Insufficient income
APP00185,CUST10185,2025-07-11,David,Scott,54,Male,Married,3,Some College,Unemployed,,0,8190.97,287.24,3666.79,500,3,2,3,0,Vacation,34605.49,12,Own,CA,437.41,False,-9,,Incomplete application
APP00186,CUST10186,2025-01-18,James,Miller,75,Female,Single,1,Bachelor's,Full-time,Manufacturing Corp,22,82845.62,5154.91,10947.31,564,21,3,4,0,Education,96048.02,60,Rent,CA,27.59,True,58,21.52,
APP00187,CUST10187,2025-08-17,Jacob,Wilson,64,Other,Single,0,Some College,Self-employed,,19,58792.83,3266.69,155.4,669,7,2,1,0,Vacation,15736.39,48,Rent,TX,6.78,True,76,13.38,
APP00188,CUST10188,2024-12-08,Donna,Thompson,26,Male,Married,1,High School,Full-time,Healthcare Corp,2,63630.81,3344.05,22490.45,738,8,3,0,0,Business,72138.04,60,Rent,GA,34.46,True,78,7.95,
APP00189,CUST10189,2025-09-28,Ashley,Rodriguez,63,Male,Married,3,Bachelor's,Full-time,Government Corp,0,119870.15,5647.31,7969.09,820,11,5,0,0,Home Purchase,611876.74,360,Own,TX,19.23,True,86,4.19,
APP00190,CUST10190,2025-07-23,Charles,Martinez,64,Other,Single,1,Bachelor's,Part-time,Finance Corp,12,17464.88,787.77,3307.19,647,22,2,0,0,Education,81894.53,180,Rent,TX,37.57,False,36,,Too many recent inquiries
APP00191,CUST10191,2025-09-02,Ashley,Young,49,Female,Single,1,High School,Retired,,9,37498.03,1425.8,2973.69,588,9,5,3,0,Business,25535.04,180,Own,CO,7.18,False,16,,Low credit score
APP00192,CUST10192,2025-03-30,Jacob,King,22,Female,Divorced,0,High School,Full-time,Finance Corp,3,33696.07,1555.17,14143.39,686,4,5,1,0,Home Improvement,25220.44,36,Rent,GA,38.94,True,52,10.35,
APP00193,CUST10193,2025-04-10,Charles,Davis,35,Female,Single,1,Some College,Self-employed,,17,118744.8,7345.75,44315.73,745,17,1,0,0,Auto Loan,32667.79,60,Rent,TX,17.94,True,70,6.19,
APP00194,CUST10194,2025-02-01,Nancy,Young,51,Other,Single,0,Bachelor's,Full-time,Healthcare Corp,22,117103.51,7044.14,33254.53,803,19,5,0,0,Education,159486.3,180,Own,PA,18.55,True,80,4.7,
APP00195,CUST10195,2025-09-06,Stephanie,Hill,54,Female,Married,0,Some College,Full-time,Manufacturing Corp,0,56726.3,3195.07,9209.94,658,4,4,1,0,Personal,33107.87,24,Rent,CA,34.59,True,70,10.78,
APP00196,CUST10196,2025-02-15,Sarah,Anderson,44,Male,Married,4,Some College,Unemployed,,0,3074.39,112.41,157.74,539,9,5,1,0,Medical,29074.13,12,Own,CO,947.4,False,7,,Incomplete application
APP00197,CUST10197,2025-10-10,Edward,Davis,35,Other,Married,1,Master's,Part-time,Finance Corp,1,32796.03,1613.58,10031.88,647,9,1,1,0,Home Improvement,9206.73,24,Rent,TX,24.23,False,32,,Too many recent inquiries
APP00198,CUST10198,2025-07-14,James,Young,70,Other,Single,2,Some College,Student,,0,19893.06,963.06,9198.66,607,23,3,2,0,Education,42516.37,84,Own,NY,45.95,False,13,,Too many recent inquiries
APP00199,CUST10199,2025-03-19,Richard,Torres,19,Male,Single,0,High School,Part-time,Retail Corp,0,18850.89,1017.1,6903.58,515,1,7,3,0,Debt Consolidation,15539.88,12,Own,TX,94.64,False,1,,Too many recent inquiries
APP00200,CUST10200,2025-06-19,Anthony,White,58,Male,Single,1,High School,Self-employed,,5,159385.74,8949.19,66433.54,534,14,2,2,0,Medical,11926.83,12,Own,GA,21.38,False,45,,High DTI ratio
APP00201,CUST10201,2025-07-27,Margaret,Jones,27,Male,Married,3,Bachelor's,Full-time,Government Corp,9,57384.74,2325.21,20478.38,638,9,3,1,0,Debt Consolidation,16976.3,60,Rent,TX,17.81,True,66,21.6,
APP00202,CUST10202,2025-10-01,Jeffrey,Moore,38,Male,Married,2,High School,Full-time,Tech Corp,7,79273.24,4589.93,14884.59,710,18,5,0,0,Home Purchase,237388.75,300,Rent,IL,18.24,True,87,7.39,
APP00203,CUST10203,2025-01-02,Joseph,Scott,48,Other,Divorced,2,Bachelor's,Full-time,Tech Corp,7,118468.98,6077.47,31928.89,791,3,6,1,0,Debt Consolidation,7377.43,24,Own,CA,12.1,True,87,5.5,
APP00204,CUST10204,2025-11-30,Barbara,Taylor,34,Other,Single,0,High School,Full-time,Retail Corp,2,45447.2,2154.38,19320.63,692,16,3,0,0,Debt Consolidation,6980.84,48,Rent,CA,18.01,True,56,9.7,
APP00205,CUST10205,2025-01-19,Dorothy,Robinson,28,Female,Single,4,Bachelor's,Part-time,Government Corp,9,34855.04,1256.02,13594.29,555,10,6,0,0,Education,30243.02,60,Own,NY,30.35,False,20,,Low credit score
APP00206,CUST10206,2025-11-03,Jeffrey,Wright,59,Female,Married,1,Some College,Full-time,Tech Corp,17,105122.6,6352.09,16443.49,742,20,4,2,0,Home Purchase,603457.79,300,Rent,FL,28.18,True,73,8.38,
APP00207,CUST10207,2024-12-28,Kathleen,Jackson,49,Other,Married,2,High School,Full-time,Manufacturing Corp,1,129118.84,4315.99,32371.09,659,9,4,1,0,Debt Consolidation,12907.62,36,Rent,GA,11.69,True,61,10.57,
APP00208,CUST10208,2025-02-22,Timothy,Thompson,58,Female,Married,0,Doctorate,Full-time,Healthcare Corp,21,75302.67,2633.08,15255.69,758,10,2,0,0,Vacation,17378.57,24,Rent,WA,18.29,True,98,3.81,
APP00209,CUST10209,2024-12-16,Timothy,Williams,53,Other,Married,1,Doctorate,Self-employed,,27,136252.87,8741.27,27944.34,755,6,6,1,0,Home Purchase,384712.33,240,Own,FL,20.95,True,99,4.9,
APP00210,CUST10210,2025-04-20,Linda,Moore,69,Other,Married,0,Doctorate,Full-time,Government Corp,5,58568.73,3021.13,3639.01,765,16,6,0,0,Medical,16376.68,60,Rent,NY,7.66,True,97,5.79,
APP00211,CUST10211,2025-11-29,Ashley,King,30,Female,Married,5,Some College,Full-time,Finance Corp,8,70554.11,3695.67,9447.18,721,12,4,0,0,Vacation,34148.42,48,Rent,AZ,16.56,True,74,8.02,
APP00212,CUST10212,2025-05-15,Michelle,Clark,37,Female,Single,2,Master's,Full-time,Retail Corp,9,81844.46,5307.48,15069.88,600,19,3,4,0,Medical,39041.58,24,Own,TX,29.99,True,66,17.45,
APP00213,CUST10213,2025-05-07,Amanda,White,66,Male,Widowed,1,Master's,Full-time,Tech Corp,21,111142.69,4018.2,40073.84,741,13,6,1,0,Debt Consolidation,23147.56,24,Own,PA,22.43,True,81,7.02,
APP00214,CUST10214,2025-04-10,Emily,Jackson,50,Other,Married,0,Bachelor's,Full-time,Healthcare Corp,10,107030.54,6156.02,41315.76,739,5,1,0,0,Vacation,46232.35,12,Rent,FL,56.06,False,48,,Too many recent inquiries
APP00215,CUST10215,2025-04-18,Linda,Perez,20,Other,Single,0,Bachelor's,Full-time,Retail Corp,2,40977.03,1668.97,4280.81,687,2,2,2,0,Business,66792.99,84,Rent,FL,26.77,True,61,9.97,
APP00216,CUST10216,2025-08-17,Barbara,Miller,63,Male,Single,2,Bachelor's,Full-time,Finance Corp,1,86834.8,5448.54,10467.78,593,2,2,0,0,Auto Loan,50384.56,48,Rent,TX,18.52,False,42,,Low credit score
APP00217,CUST10217,2024-12-21,Amy,Lee,42,Male,Married,0,Some College,Full-time,Retail Corp,3,146466.59,7566.17,65311.2,724,20,3,2,0,Medical,40051.1,60,Rent,TX,20.33,True,70,8.73,
APP00218,CUST10218,2024-12-09,Mary,Thomas,62,Other,Married,2,Some College,Full-time,Manufacturing Corp,25,83059.11,3726.01,34180.52,759,2,6,1,0,Personal,16874.92,36,Own,WA,20.49,True,99,3.8,
APP00219,CUST10219,2024-12-21,Elizabeth,Davis,73,Other,Single,0,Doctorate,Full-time,Finance Corp,5,104030.72,6293.67,11747.36,828,6,3,2,0,Business,44049.82,120,Rent,TX,8.0,True,92,4.82,
APP00220,CUST10220,2025-07-04,Charles,Jones,33,Other,Single,2,Some College,Full-time,Tech Corp,10,53407.65,2203.33,24935.44,724,13,1,0,0,Medical,8453.51,36,Rent,MI,20.84,True,79,6.39,
APP00221,CUST10221,2025-08-31,Jennifer,King,62,Male,Single,0,Some College,Full-time,Manufacturing Corp,2,102244.0,6196.57,47995.65,693,25,4,1,0,Medical,40113.8,12,Own,CA,54.88,False,41,,High DTI ratio
APP00222,CUST10222,2025-07-16,Ryan,Jones,38,Other,Married,0,Some College,Retired,,3,28514.14,1411.82,12795.63,597,16,1,0,0,Debt Consolidation,39541.76,36,Rent,CA,61.18,False,1,,Incomplete application
APP00223,CUST10223,2024-12-10,Charles,Flores,31,Other,Widowed,2,Bachelor's,Student,,0,20784.79,930.2,1203.74,581,8,3,1,0,Business,156191.09,60,Rent,MI,152.22,False,-1,,Too many recent inquiries
APP00224,CUST10224,2025-08-24,Sarah,Clark,20,Female,Widowed,1,Bachelor's,Full-time,Tech Corp,1,41128.39,1762.71,9285.43,594,2,5,2,0,Auto Loan,18471.02,60,Rent,CA,16.51,False,30,,Too many recent inquiries
APP00225,CUST10225,2025-01-22,Laura,Taylor,55,Other,Single,1,Bachelor's,Self-employed,,11,98485.36,5184.53,39791.54,686,21,3,1,0,Medical,39498.28,60,Other,CO,21.49,True,69,13.15,
APP00226,CUST10226,2025-02-01,Ashley,Martinez,39,Male,Married,0,Master's,Full-time,Finance Corp,9,86496.68,5133.66,26761.36,710,21,3,0,0,Vacation,44930.23,60,Other,TX,20.7,True,76,8.86,
APP00227,CUST10227,2025-07-30,Stephanie,Torres,53,Female,Widowed,0,High School,Retired,,14,22190.9,868.34,1719.8,480,7,3,4,0,Home Purchase,793015.85,360,Rent,TX,121.7,False,10,,Too many recent inquiries
APP00228,CUST10228,2024-12-09,Sandra,King,56,Female,Widowed,1,Master's,Full-time,Tech Corp,4,96910.26,6144.91,31847.58,646,19,7,1,0,Education,138783.18,84,Rent,CA,31.41,True,67,20.06,
APP00229,CUST10229,2025-01-24,Carol,Johnson,53,Other,Single,0,Some College,Self-employed,,13,163292.93,8874.17,44456.53,708,7,2,0,0,Medical,31573.05,36,Own,TX,15.52,True,74,7.3,
APP00230,CUST10230,2025-04-15,Kathleen,Ramirez,24,Male,Married,1,Some College,Part-time,Finance Corp,1,28713.42,1519.52,4503.62,567,6,7,6,0,Debt Consolidation,39492.1,60,Own,TX,32.74,False,30,,Incomplete application
APP00231,CUST10231,2025-06-25,Paul,Williams,72,Male,Widowed,1,High School,Full-time,Retail Corp,16,117145.58,4693.86,381.5,777,3,4,0,0,Personal,38854.98,12,Rent,MA,33.28,True,96,4.59,
APP00232,CUST10232,2025-05-21,Kevin,Johnson,21,Male,Married,2,Bachelor's,Retired,,1,35007.66,2184.29,1402.13,495,3,1,2,0,Home Purchase,528447.34,300,Rent,IL,61.72,False,10,,Low credit score
APP00233,CUST10233,2025-12-08,Melissa,Anderson,58,Female,Divorced,2,Bachelor's,Full-time,Retail Corp,21,51177.25,1927.73,7203.22,588,5,4,1,0,Personal,24829.23,60,Own,CA,14.39,False,45,,Incomplete application
APP00234,CUST10234,2025-04-21,Barbara,Young,64,Male,Single,2,Bachelor's,Part-time,Manufacturing Corp,8,24482.79,870.9,6921.55,561,7,1,1,0,Medical,46539.05,24,Own,IL,104.47,False,14,,Employment status
APP00235,CUST10235,2025-08-02,Sandra,Garcia,26,Male,Single,1,Doctorate,Retired,,2,32568.01,1821.67,1770.29,491,3,8,1,0,Debt Consolidation,14117.84,48,Own,IL,12.65,False,32,,Low credit score
APP00236,CUST10236,2025-03-29,Mark,Ramirez,33,Female,Single,1,Bachelor's,Self-employed,,9,196522.52,8562.47,53661.73,678,15,6,0,0,Education,48162.35,180,Own,TX,10.74,True,71,10.88,
APP00237,CUST10237,2025-07-27,Lisa,Nguyen,38,Male,Married,0,Master's,Full-time,Retail Corp,15,137771.05,7045.53,29700.67,709,5,4,0,0,Business,114297.01,60,Rent,CA,23.78,True,79,8.98,
APP00238,CUST10238,2025-03-11,Amy,Allen,28,Male,Married,2,Some College,Retired,,6,23007.14,898.52,10287.25,551,10,6,0,0,Debt Consolidation,33757.81,48,Own,MI,51.59,False,8,,Employment status
APP00239,CUST10239,2025-07-05,Jeffrey,Anderson,66,Male,Single,0,Bachelor's,Full-time,Retail Corp,30,107843.36,6250.55,45729.69,850,16,7,1,0,Vacation,15936.32,12,Rent,TX,28.91,True,85,4.86,
APP00240,CUST10240,2025-07-03,Jason,Sanchez,61,Other,Married,2,High School,Retired,,25,24759.8,838.09,10657.91,519,25,6,2,0,Personal,36505.02,48,Own,CA,51.21,False,5,,Incomplete application
APP00241,CUST10241,2024-12-15,Charles,Garcia,60,Female,Married,3,Some College,Self-employed,,3,60676.33,3411.52,2614.82,541,13,5,4,0,Education,82380.86,84,Rent,FL,20.83,True,52,19.43,
APP00242,CUST10242,2025-10-06,Elizabeth,King,59,Other,Married,2,Some College,Self-employed,,13,59616.5,3226.12,28881.71,850,18,2,0,0,Debt Consolidation,19732.66,48,Own,MI,24.42,True,99,5.89,
