transaction_id,account_id,customer_name,account_type,amount,balance_after,transaction_type,category,transaction_date,description,merchant,location,is_recurring,flagged_suspicious,channel
TXN000766,ACC1049,Sarah Torres,Checking,-440.18,15355.8,debit,Gas Station,2025-05-28 15:19:33,Gas Station - Gas Station,Gas Station,"Boston, GA",False,False,Online
TXN000767,ACC1469,Carol Jackson,Business,-162.97,9553.44,debit,Pharmacy,2025-02-18 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Boston, TX",False,False,Online
TXN000768,ACC1319,Susan Allen,Business,-155.87,15303.56,debit,Transportation,2025-06-28 15:19:33,Transportation - Uber,Uber,"San Antonio, IL",False,False,Mobile
TXN000769,ACC1007,Lisa Thompson,Savings,-277.04,14721.93,debit,Dining,2025-03-13 15:19:33,Dining - Chipotle,Chipotle,"San Diego, AZ",False,False,Mobile
TXN000770,ACC1471,Joshua Wright,Checking,-412.98,33517.69,debit,Dining,2025-02-01 15:19:33,Dining - Chipotle,Chipotle,"Atlanta, FL",False,False,ATM
TXN000771,ACC1223,Jeffrey Walker,Business,-49.65,29195.13,debit,Insurance,2025-07-17 15:19:33,Insurance - Insurance,Insurance,"Phoenix, FL",False,False,Phone
TXN000772,ACC1237,Emily Lewis,Business,-72.67,24060.65,debit,Entertainment,2025-10-12 15:19:33,Entertainment - PlayStation Store,PlayStation Store,"Atlanta, AZ",False,False,ATM
TXN000773,ACC1261,Melissa Rodriguez,Business,2710.42,8517.22,credit,Bonus,2025-05-20 15:19:33,Bonus - Bonus,Bonus,"Phoenix, CA",False,False,Mobile
TXN000774,ACC1383,Kathleen Nguyen,Business,881.59,11125.17,credit,Bonus,2025-05-08 15:19:33,Bonus - Bonus,Bonus,"Dallas, NY",False,False,Mobile
TXN000775,ACC1003,Patricia Allen,Business,-67.48,40286.51,debit,Subscription,2025-07-24 15:19:33,Subscription - Subscription,Subscription,"Miami, CA",True,False,Mobile
TXN000776,ACC1485,Michelle White,Savings,-22.53,27282.55,debit,Online Purchase,2024-12-26 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Atlanta, FL",False,False,Online
TXN000777,ACC1224,Lisa Nguyen,Checking,260.84,44928.22,credit,Refund,2025-06-23 15:19:33,Refund - Refund,Refund,"Houston, MI",False,False,Online
TXN000778,ACC1298,Jason Martinez,Checking,-228.16,38602.66,debit,Healthcare,2024-12-13 15:19:33,Healthcare - CVS Pharmacy,CVS Pharmacy,"Dallas, AZ",False,False,ATM
TXN000779,ACC1286,James Brown,Savings,-224.96,7627.08,debit,Pharmacy,2025-03-12 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Phoenix, CO",False,False,ATM
TXN000780,ACC1422,Edward Hernandez,Business,-215.65,44751.84,debit,Groceries,2025-09-07 15:19:33,Groceries - Whole Foods,Whole Foods,"Boston, WA",False,False,Online
TXN000781,ACC1291,Robert Anderson,Business,-243.64,37879.21,debit,Utilities,2025-06-03 15:19:33,Utilities - AT&T,AT&T,"Seattle, GA",True,False,Branch
TXN000782,ACC1016,Melissa Harris,Business,-368.82,3456.45,debit,Shopping,2025-03-04 15:19:33,Shopping - Best Buy,Best Buy,"Dallas, TX",False,False,ATM
TXN000783,ACC1376,Jeffrey Perez,Business,-195.56,34984.95,debit,Online Purchase,2025-11-24 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Miami, MI",False,False,Mobile
TXN000784,ACC1128,Brian Miller,Business,-460.46,16317.57,debit,Healthcare,2025-01-14 15:19:33,Healthcare - Walgreens,Walgreens,"Phoenix, AZ",False,False,Online
TXN000785,ACC1479,Carol Young,Business,-2845.22,2499.74,debit,Rent/Mortgage,2025-03-09 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Philadelphia, CA",True,False,ATM
TXN000786,ACC1303,Timothy Lopez,Checking,-100.0,44401.43,debit,ATM Withdrawal,2025-03-17 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Philadelphia, AZ",False,False,Phone
TXN000787,ACC1468,Brian Wilson,Checking,200.69,26588.53,credit,Transfer In,2025-02-05 15:19:33,Transfer In - Transfer In,Transfer In,"San Diego, TX",False,False,Mobile
TXN000788,ACC1096,Kevin Allen,Checking,-284.13,20520.15,debit,Shopping,2025-05-25 15:19:33,Shopping - Best Buy,Best Buy,"Dallas, GA",False,False,Online
TXN000789,ACC1093,Amy Perez,Savings,-497.65,30621.72,debit,Online Purchase,2025-04-30 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Austin, AZ",False,False,Online
TXN000790,ACC1145,Steven Scott,Savings,-78.65,11520.41,debit,Entertainment,2025-05-17 15:19:33,Entertainment - Spotify,Spotify,"Philadelphia, WA",False,False,ATM
TXN000791,ACC1145,Steven Scott,Savings,-391.34,10503.21,debit,Gas Station,2025-06-10 15:19:33,Gas Station - Gas Station,Gas Station,"Austin, CA",False,False,Branch
TXN000792,ACC1178,Emily Thompson,Business,-178.24,31986.34,debit,Healthcare,2025-10-22 15:19:33,Healthcare - CVS Pharmacy,CVS Pharmacy,"Atlanta, CO",False,False,ATM
TXN000793,ACC1334,Lisa Miller,Savings,-23.47,42326.7,debit,Subscription,2024-12-23 15:19:33,Subscription - Subscription,Subscription,"Chicago, TX",True,False,Mobile
TXN000794,ACC1061,Anthony Ramirez,Savings,-200.0,47451.5,debit,ATM Withdrawal,2024-12-21 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Houston, WA",False,False,Online
TXN000795,ACC1124,Ryan Lewis,Checking,3903.7,43191.67,credit,Salary,2025-09-04 15:19:33,Salary - Salary,Salary,"Detroit, TX",True,False,ATM
TXN000796,ACC1319,Susan Allen,Business,18.08,15042.2,credit,Dividend,2025-07-01 15:19:33,Dividend - Dividend,Dividend,"Denver, PA",False,False,Online
TXN000797,ACC1139,John Harris,Checking,-183.02,32163.55,debit,Utilities,2025-09-09 15:19:33,Utilities - National Grid,National Grid,"Jacksonville, CA",True,False,Mobile
TXN000798,ACC1371,Brian Garcia,Business,-111.2,49306.55,debit,Groceries,2025-06-13 15:19:33,Groceries - Costco,Costco,"San Antonio, CO",False,False,Online
TXN000799,ACC1094,Rebecca White,Checking,-3083.27,42927.88,debit,Rent/Mortgage,2025-09-15 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Antonio, IL",True,False,ATM
TXN000800,ACC1320,Lisa Wilson,Savings,-447.81,36582.76,debit,Subscription,2025-04-16 15:19:33,Subscription - Subscription,Subscription,"San Jose, WA",True,False,Online
TXN000801,ACC1003,Patricia Allen,Business,-488.05,40594.28,debit,Pharmacy,2024-12-12 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Detroit, FL",False,False,ATM
TXN000802,ACC1483,Thomas Lopez,Checking,-60.0,46824.77,debit,ATM Withdrawal,2025-10-07 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Los Angeles, PA",False,False,Online
TXN000803,ACC1074,Michael Ramirez,Business,-397.84,34827.01,debit,Transportation,2025-11-21 15:19:33,Transportation - Uber,Uber,"Seattle, AZ",False,False,Online
TXN000804,ACC1301,Lisa Allen,Business,-56.09,36034.52,debit,Entertainment,2025-02-03 15:19:33,Entertainment - Steam,Steam,"Chicago, CA",False,False,Online
TXN000805,ACC1456,Ryan Martin,Savings,-1602.25,15018.39,debit,Rent/Mortgage,2024-12-23 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Boston, FL",True,False,Online
TXN000806,ACC1420,Donna Smith,Savings,383.41,29844.15,credit,Freelance,2025-06-18 15:19:33,Freelance - Freelance,Freelance,"San Antonio, PA",False,False,Online
TXN000807,ACC1177,Barbara Sanchez,Savings,-1502.52,15023.66,debit,Rent/Mortgage,2025-07-20 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Los Angeles, GA",True,False,Online
TXN000808,ACC1217,Matthew Lee,Business,-20.0,47059.99,debit,ATM Withdrawal,2025-02-11 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"New York, WA",False,False,Online
TXN000809,ACC1387,George Perez,Checking,-439.69,35848.03,debit,Insurance,2024-12-29 15:19:33,Insurance - Insurance,Insurance,"New York, NY",False,False,Online
TXN000810,ACC1045,Kevin Anderson,Checking,-277.02,46400.87,debit,Pharmacy,2025-09-11 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Detroit, CA",False,False,Online
TXN000811,ACC1419,Joshua Thompson,Checking,327.69,8373.35,credit,Transfer In,2025-04-15 15:19:33,Transfer In - Transfer In,Transfer In,"Detroit, TX",False,False,Mobile
TXN000812,ACC1442,Amanda Young,Checking,-2194.72,6059.73,debit,Rent/Mortgage,2025-05-05 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Seattle, MI",True,False,Branch
TXN000813,ACC1369,Jason Williams,Savings,-71.9,6670.44,debit,Shopping,2025-09-25 15:19:33,Shopping - Apple Store,Apple Store,"Chicago, MA",False,False,Mobile
TXN000814,ACC1233,Donald Lopez,Savings,295.61,43885.49,credit,Transfer In,2025-05-07 15:19:33,Transfer In - Transfer In,Transfer In,"Denver, CA",False,False,Phone
TXN000815,ACC1282,Kevin Anderson,Checking,-92.7,16269.48,debit,Groceries,2025-09-25 15:19:33,Groceries - Whole Foods,Whole Foods,"Phoenix, IL",False,False,Online
TXN000816,ACC1353,Amy Hernandez,Business,-93.27,49509.27,debit,Groceries,2025-09-26 15:19:33,Groceries - Walmart,Walmart,"New York, MI",False,False,Online
TXN000817,ACC1008,James Taylor,Checking,-218.83,42156.12,debit,Utilities,2025-09-29 15:19:33,Utilities - Con Edison,Con Edison,"Boston, PA",True,False,Branch
TXN000818,ACC1382,Daniel Young,Savings,-66.34,44004.44,debit,Pharmacy,2025-04-14 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Boston, TX",False,False,Online
TXN000819,ACC1211,Matthew Flores,Business,-139.5,23509.26,debit,Transportation,2025-08-03 15:19:33,Transportation - ExxonMobil,ExxonMobil,"Phoenix, WA",False,False,Branch
TXN000820,ACC1154,Ronald Martinez,Checking,446.04,29221.94,credit,Refund,2025-11-23 15:19:33,Refund - Refund,Refund,"Detroit, WA",False,False,Online
TXN000821,ACC1104,Brian Flores,Business,-137.35,18837.31,debit,Utilities,2025-02-06 15:19:33,Utilities - Con Edison,Con Edison,"Boston, WA",True,False,Online
TXN000822,ACC1012,Donna Rodriguez,Checking,-39.07,19846.61,debit,Groceries,2025-08-10 15:19:33,Groceries - Kroger,Kroger,"Los Angeles, MA",False,False,Phone
TXN000823,ACC1006,Mary Harris,Business,-250.72,20644.27,debit,Healthcare,2025-08-19 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"Chicago, TX",False,False,Online
TXN000824,ACC1113,Anthony Sanchez,Business,-43.56,5440.07,debit,Transportation,2025-10-18 15:19:33,Transportation - MTA,MTA,"Dallas, TX",False,False,Branch
TXN000825,ACC1478,Joshua Miller,Checking,188.41,32344.84,credit,Transfer In,2025-01-10 15:19:33,Transfer In - Transfer In,Transfer In,"Houston, WA",False,False,Mobile
TXN000826,ACC1338,Betty Jones,Checking,-219.11,38404.61,debit,Online Purchase,2025-06-12 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Miami, FL",False,False,Mobile
TXN000827,ACC1370,Daniel Allen,Business,-80.0,39844.46,debit,ATM Withdrawal,2025-05-18 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Denver, FL",False,False,Branch
TXN000828,ACC1075,Joshua Scott,Business,-248.36,46455.82,debit,Groceries,2025-04-08 15:19:33,Groceries - Kroger,Kroger,"Houston, GA",False,False,Online
TXN000829,ACC1318,John Lee,Checking,1873.35,30247.92,credit,Bonus,2025-04-22 15:19:33,Bonus - Bonus,Bonus,"Dallas, WA",False,False,Online
TXN000830,ACC1425,Nancy Johnson,Savings,-252.33,34314.15,debit,Insurance,2025-12-08 15:19:33,Insurance - Insurance,Insurance,"Austin, MA",False,False,ATM
TXN000831,ACC1064,Joseph Anderson,Business,-292.31,2450.28,debit,Pharmacy,2025-04-12 15:19:33,Pharmacy - Pharmacy,Pharmacy,"Philadelphia, IL",False,False,Online
TXN000832,ACC1220,Ashley Robinson,Savings,-59.72,8763.27,debit,Utilities,2025-10-14 15:19:33,Utilities - Spectrum,Spectrum,"Detroit, TX",True,False,Mobile
TXN000833,ACC1137,Gary Garcia,Business,-114.09,46934.66,debit,Utilities,2025-10-02 15:19:33,Utilities - Spectrum,Spectrum,"Seattle, IL",True,False,Online
TXN000834,ACC1447,Brian Gonzalez,Savings,-49.22,13186.46,debit,Dining,2025-04-09 15:19:33,Dining - Chipotle,Chipotle,"Dallas, TX",False,False,Online
TXN000835,ACC1166,Timothy Gonzalez,Checking,-182.07,39002.94,debit,Transportation,2025-03-08 15:19:33,Transportation - Uber,Uber,"Chicago, TX",False,False,Online
TXN000836,ACC1301,Lisa Allen,Business,-276.95,35565.71,debit,Gas Station,2025-09-23 15:19:33,Gas Station - Gas Station,Gas Station,"Philadelphia, CA",False,False,Phone
TXN000837,ACC1238,Laura Thomas,Savings,-499.62,21350.77,debit,Shopping,2025-03-05 15:19:33,Shopping - Apple Store,Apple Store,"Boston, CA",False,False,Online
TXN000838,ACC1010,Gary Martinez,Savings,-71.24,7037.59,debit,Transportation,2025-03-18 15:19:33,Transportation - Airport Parking,Airport Parking,"New York, CA",False,False,Online
TXN000839,ACC1068,Sandra Lopez,Savings,-134.61,39250.09,debit,Entertainment,2025-04-20 15:19:33,Entertainment - PlayStation Store,PlayStation Store,"New York, WA",False,False,Online
TXN000840,ACC1058,Laura Garcia,Business,-466.28,5401.4,debit,Healthcare,2025-05-16 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"San Jose, TX",False,False,Online
TXN000841,ACC1347,Sharon Moore,Savings,-124.69,14694.29,debit,Healthcare,2025-05-11 15:19:33,Healthcare - Walgreens,Walgreens,"San Jose, WA",False,False,Mobile
TXN000842,ACC1129,Timothy Clark,Business,-462.94,32605.67,debit,Healthcare,2024-12-20 15:19:33,Healthcare - Hospital Copay,Hospital Copay,"Dallas, AZ",False,False,Mobile
TXN000843,ACC1201,Jennifer Jackson,Business,-490.61,17517.15,debit,Healthcare,2025-03-19 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"Miami, CO",False,False,Online
TXN000844,ACC1354,Barbara Brown,Business,-128.82,4310.01,debit,Transportation,2025-05-09 15:19:33,Transportation - Airport Parking,Airport Parking,"Houston, FL",False,False,Mobile
TXN000845,ACC1441,Daniel Walker,Business,-354.07,29043.11,debit,Transportation,2025-10-19 15:19:33,Transportation - Lyft,Lyft,"Chicago, WA",False,False,Mobile
TXN000846,ACC1181,Amanda Torres,Savings,-55.48,27158.9,debit,Transportation,2025-12-01 15:19:33,Transportation - ExxonMobil,ExxonMobil,"Houston, IL",False,False,Online
TXN000847,ACC1061,Anthony Ramirez,Savings,-411.97,47139.75,debit,Healthcare,2025-06-23 15:19:33,Healthcare - Walgreens,Walgreens,"Boston, IL",False,False,Branch
TXN000848,ACC1226,Patricia Thomas,Business,376.42,40994.94,credit,Refund,2025-06-16 15:19:33,Refund - Refund,Refund,"Los Angeles, CO",False,False,Online
TXN000849,ACC1500,Brian Allen,Business,-55.62,48476.33,debit,Entertainment,2025-05-04 15:19:33,Entertainment - Netflix,Netflix,"Jacksonville, CA",False,False,Online
TXN000850,ACC1413,Joseph Thomas,Checking,-240.09,40898.77,debit,Subscription,2025-08-05 15:19:33,Subscription - Subscription,Subscription,"Philadelphia, TX",True,False,Online
TXN000851,ACC1323,Edward Sanchez,Business,-275.66,37826.52,debit,Utilities,2025-06-10 15:19:33,Utilities - Spectrum,Spectrum,"San Jose, TX",True,False,ATM
TXN000852,ACC1105,Edward Jones,Business,-246.02,41046.81,debit,Groceries,2025-11-13 15:19:33,Groceries - Whole Foods,Whole Foods,"San Jose, NY",False,False,ATM
TXN000853,ACC1222,Anthony Harris,Checking,-193.54,42037.21,debit,Dining,2025-05-07 15:19:33,Dining - Uber Eats,Uber Eats,"Phoenix, FL",False,False,Mobile
TXN000854,ACC1010,Gary Martinez,Savings,-113.58,6532.23,debit,Gas Station,2025-09-09 15:19:33,Gas Station - Gas Station,Gas Station,"Dallas, NY",False,False,Online
TXN000855,ACC1031,Ronald Smith,Business,-410.97,16593.34,debit,Dining,2025-02-27 15:19:33,Dining - Starbucks,Starbucks,"Detroit, NY",False,False,Mobile
TXN000856,ACC1449,Donald Martinez,Business,-110.39,40254.08,debit,Groceries,2025-07-17 15:19:33,Groceries - Walmart,Walmart,"Jacksonville, WA",False,False,Online
TXN000857,ACC1064,Joseph Anderson,Business,-114.75,2077.22,debit,Transportation,2025-07-01 15:19:33,Transportation - Airport Parking,Airport Parking,"Philadelphia, FL",False,False,ATM
TXN000858,ACC1161,Linda Jones,Savings,-389.93,27437.84,debit,Subscription,2025-04-08 15:19:33,Subscription - Subscription,Subscription,"San Jose, TX",True,False,Online
TXN000859,ACC1490,Jacob Garcia,Business,-195.41,24946.81,debit,Dining,2025-06-07 15:19:33,Dining - Starbucks,Starbucks,"San Jose, TX",False,False,ATM
TXN000860,ACC1274,Sandra Wilson,Checking,-71.72,20774.4,debit,Entertainment,2025-05-01 15:19:33,Entertainment - Netflix,Netflix,"Philadelphia, MI",False,False,Online
TXN000861,ACC1397,Amy Scott,Savings,-1265.76,16866.13,debit,Rent/Mortgage,2025-05-17 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Denver, CA",True,False,ATM
TXN000862,ACC1420,Donna Smith,Savings,-309.63,29530.25,debit,Online Purchase,2025-04-19 15:19:33,Online Purchase - Online Purchase,Online Purchase,"San Antonio, MI",False,False,ATM
TXN000863,ACC1385,Anthony Wilson,Business,-66.87,11720.4,debit,Groceries,2024-12-09 15:19:33,Groceries - Costco,Costco,"San Diego, MI",False,False,ATM
TXN000864,ACC1314,Cynthia Nguyen,Checking,-414.36,5684.42,debit,Subscription,2025-05-18 15:19:33,Subscription - Subscription,Subscription,"San Diego, PA",True,False,Branch
TXN000865,ACC1484,Sharon Wilson,Savings,3263.41,14817.78,credit,Bonus,2025-08-01 15:19:33,Bonus - Bonus,Bonus,"Austin, TX",False,False,ATM
TXN000866,ACC1320,Lisa Wilson,Savings,-172.88,36255.29,debit,Transportation,2025-01-19 15:19:33,Transportation - Shell,Shell,"Dallas, PA",False,False,ATM
TXN000867,ACC1479,Carol Young,Business,-168.74,2175.65,debit,Shopping,2025-04-18 15:19:33,Shopping - Nordstrom,Nordstrom,"Austin, CA",False,False,Mobile
TXN000868,ACC1216,Edward Lee,Checking,-292.88,12454.27,debit,Insurance,2025-11-02 15:19:33,Insurance - Insurance,Insurance,"New York, FL",False,False,Online
TXN000869,ACC1324,Andrew Jackson,Business,-338.66,3834.09,debit,Healthcare,2025-11-11 15:19:33,Healthcare - CVS Pharmacy,CVS Pharmacy,"New York, TX",False,False,ATM
TXN000870,ACC1304,Jessica Rodriguez,Business,-62.34,24150.69,debit,Online Purchase,2025-07-22 15:19:33,Online Purchase - Online Purchase,Online Purchase,"San Jose, TX",False,False,Mobile
TXN000871,ACC1463,Andrew Taylor,Checking,-300.03,9429.39,debit,Online Purchase,2025-09-13 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Los Angeles, TX",False,False,ATM
TXN000872,ACC1099,Donna Sanchez,Savings,-2794.47,32935.1,debit,Rent/Mortgage,2025-09-20 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Dallas, CA",True,False,Online
TXN000873,ACC1270,Jennifer White,Business,-60.0,3735.83,debit,ATM Withdrawal,2025-11-06 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Philadelphia, PA",False,False,Branch
TXN000874,ACC1139,John Harris,Checking,217.56,31336.96,credit,Interest,2025-10-01 15:19:33,Interest - Interest,Interest,"Chicago, PA",False,False,ATM
TXN000875,ACC1102,Betty King,Checking,-161.0,48211.14,debit,Online Purchase,2025-10-26 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Boston, TX",False,False,ATM
TXN000876,ACC1363,Donna Brown,Business,-432.22,45650.31,debit,Transportation,2025-12-06 15:19:33,Transportation - ExxonMobil,ExxonMobil,"San Diego, IL",False,False,Mobile
TXN000877,ACC1365,John Ramirez,Business,-2396.52,7032.42,debit,Rent/Mortgage,2025-11-05 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"New York, FL",True,False,Mobile
TXN000878,ACC1107,Paul Smith,Savings,-266.28,7034.37,debit,Insurance,2025-01-04 15:19:33,Insurance - Insurance,Insurance,"Philadelphia, GA",False,False,Mobile
TXN000879,ACC1143,Matthew Rodriguez,Savings,-400.68,26924.38,debit,Transportation,2025-06-27 15:19:33,Transportation - Airport Parking,Airport Parking,"San Antonio, TX",False,True,Mobile
TXN000880,ACC1046,Charles Perez,Savings,-3047.99,16634.06,debit,Rent/Mortgage,2025-11-07 15:19:33,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Dallas, TX",True,False,ATM
TXN000881,ACC1259,Paul Flores,Business,493.54,17991.6,credit,Dividend,2025-08-11 15:19:33,Dividend - Dividend,Dividend,"Boston, CA",False,False,Online
TXN000882,ACC1403,Michelle Torres,Business,-407.45,11476.68,debit,Shopping,2025-03-01 15:19:33,Shopping - Macy's,Macy's,"San Jose, FL",False,False,Online
TXN000883,ACC1043,Carol Brown,Savings,-211.06,35401.1,debit,Groceries,2025-05-13 15:19:33,Groceries - Whole Foods,Whole Foods,"Phoenix, CA",False,False,ATM
TXN000884,ACC1027,Anthony Allen,Savings,-153.15,15869.6,debit,Groceries,2025-07-31 15:19:33,Groceries - Trader Joe's,Trader Joe's,"Los Angeles, FL",False,False,Mobile
TXN000885,ACC1222,Anthony Harris,Checking,-482.99,42602.93,debit,Dining,2025-10-10 15:19:33,Dining - Uber Eats,Uber Eats,"Seattle, FL",False,False,Online
TXN000886,ACC1071,Melissa Anderson,Checking,4317.07,41970.12,credit,Salary,2025-02-28 15:19:33,Salary - Salary,Salary,"Phoenix, CA",True,False,ATM
TXN000887,ACC1103,Jeffrey Scott,Business,-372.86,17731.21,debit,Insurance,2025-01-28 15:19:33,Insurance - Insurance,Insurance,"Phoenix, TX",False,False,Branch
TXN000888,ACC1192,Steven Scott,Checking,-60.0,17979.52,debit,ATM Withdrawal,2025-02-03 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Atlanta, FL",False,False,Online
TXN000889,ACC1213,Jennifer Lee,Savings,-285.66,29603.47,debit,Shopping,2025-02-04 15:19:33,Shopping - Amazon,Amazon,"Chicago, AZ",False,False,Branch
TXN000890,ACC1321,Sharon Scott,Checking,-75.44,47927.99,debit,Entertainment,2025-05-31 15:19:33,Entertainment - Spotify,Spotify,"Miami, CO",False,True,Mobile
TXN000891,ACC1390,Sharon Johnson,Checking,439.2,31199.42,credit,Refund,2025-02-26 15:19:33,Refund - Refund,Refund,"San Jose, CA",False,False,Branch
TXN000892,ACC1055,Michelle Hill,Checking,255.33,15270.89,credit,Interest,2025-10-27 15:19:33,Interest - Interest,Interest,"Philadelphia, TX",False,False,Online
TXN000893,ACC1287,Karen Sanchez,Business,-136.56,46087.56,debit,Entertainment,2025-08-15 15:19:33,Entertainment - Spotify,Spotify,"Miami, CA",False,False,ATM
TXN000894,ACC1085,Kathleen Martin,Business,-47.34,39763.3,debit,Dining,2025-11-12 15:19:33,Dining - DoorDash,DoorDash,"Atlanta, AZ",False,False,Mobile
TXN000895,ACC1025,David Ramirez,Savings,-489.22,47819.43,debit,Pharmacy,2025-09-16 15:19:33,Pharmacy - Pharmacy,Pharmacy,"San Antonio, TX",False,False,Mobile
TXN000896,ACC1250,Patricia Scott,Business,-472.51,26356.18,debit,Subscription,2025-04-23 15:19:33,Subscription - Subscription,Subscription,"Chicago, PA",True,False,Mobile
TXN000897,ACC1288,Steven Hernandez,Checking,-172.54,50674.99,debit,Gas Station,2025-02-26 15:19:33,Gas Station - Gas Station,Gas Station,"San Jose, IL",False,False,Online
TXN000898,ACC1115,Steven Moore,Checking,-100.0,43909.05,debit,ATM Withdrawal,2024-12-09 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"New York, AZ",False,False,Branch
TXN000899,ACC1282,Kevin Anderson,Checking,-53.11,16408.14,debit,Utilities,2025-04-02 15:19:33,Utilities - National Grid,National Grid,"Seattle, FL",True,False,Online
TXN000900,ACC1124,Ryan Lewis,Checking,2821.78,43460.33,credit,Salary,2025-08-05 15:19:33,Salary - Salary,Salary,"Houston, CA",True,False,Online
TXN000901,ACC1001,Ryan Perez,Savings,-150.96,9373.93,debit,Online Purchase,2025-07-09 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Dallas, MA",False,False,Online
TXN000902,ACC1371,Brian Garcia,Business,-425.05,49306.98,debit,Online Purchase,2025-11-16 15:19:33,Online Purchase - Online Purchase,Online Purchase,"Jacksonville, CA",False,False,Online
TXN000903,ACC1074,Michael Ramirez,Business,-253.35,35130.74,debit,Healthcare,2024-12-22 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"Atlanta, AZ",False,False,Online
TXN000904,ACC1012,Donna Rodriguez,Checking,-269.72,21043.76,debit,Transportation,2025-09-25 15:19:33,Transportation - Lyft,Lyft,"San Antonio, WA",False,False,Online
TXN000905,ACC1046,Charles Perez,Savings,-437.09,16638.59,debit,Healthcare,2025-07-13 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"Jacksonville, TX",False,False,ATM
TXN000906,ACC1432,James Wilson,Checking,-226.24,42949.99,debit,Utilities,2025-03-05 15:19:33,Utilities - Spectrum,Spectrum,"Atlanta, CA",True,False,Branch
TXN000907,ACC1465,Mark Thomas,Checking,398.69,14609.98,credit,Interest,2025-06-25 15:19:33,Interest - Interest,Interest,"Phoenix, CO",False,False,Mobile
TXN000908,ACC1307,Gary Anderson,Checking,-356.88,30157.29,debit,Dining,2025-03-19 15:19:33,Dining - Uber Eats,Uber Eats,"Dallas, TX",False,False,ATM
TXN000909,ACC1051,Richard Wright,Business,-39.67,26296.91,debit,Dining,2025-07-30 15:19:33,Dining - Uber Eats,Uber Eats,"Houston, PA",False,False,ATM
TXN000910,ACC1164,Thomas Smith,Business,-144.25,34656.18,debit,Healthcare,2025-05-06 15:19:33,Healthcare - Quest Diagnostics,Quest Diagnostics,"Detroit, AZ",False,False,Branch
TXN000911,ACC1374,Rebecca Scott,Business,-60.0,38404.67,debit,ATM Withdrawal,2025-03-13 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Dallas, TX",False,False,Mobile
TXN000912,ACC1357,Timothy Torres,Savings,-211.07,30843.9,debit,Subscription,2025-03-10 15:19:33,Subscription - Subscription,Subscription,"Atlanta, CA",True,False,Online
TXN000913,ACC1044,Paul Lopez,Savings,-63.75,4599.66,debit,Entertainment,2025-01-30 15:19:33,Entertainment - Spotify,Spotify,"Dallas, TX",False,False,Mobile
TXN000914,ACC1082,Melissa King,Savings,-433.43,10979.79,debit,Gas Station,2025-07-22 15:19:33,Gas Station - Gas Station,Gas Station,"Denver, CO",False,False,Phone
TXN000915,ACC1061,Anthony Ramirez,Savings,-20.0,47018.98,debit,ATM Withdrawal,2025-06-19 15:19:33,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Miami, TX",False,False,Online
TXN000916,ACC1436,Emily Martin,Business,-182.87,16926.33,debit,Groceries,2025-11-21 15:19:33,Groceries - Safeway,Safeway,"Los Angeles, FL",False,False,Mobile
TXN000917,ACC1010,Gary Martinez,Savings,186.81,6024.43,credit,Refund,2025-10-06 15:19:33,Refund - Refund,Refund,"Philadelphia, NY",False,False,Mobile
