transaction_id,account_id,customer_name,account_type,amount,balance_after,transaction_type,category,transaction_date,description,merchant,location,is_recurring,flagged_suspicious,channel
TXN000152,ACC1495,Stephanie Johnson,Business,-63.13,26264.68,debit,Pharmacy,2025-10-08 15:29:47,Pharmacy - Pharmacy,Pharmacy,"New York, TX",False,False,ATM
TXN000153,ACC1078,Jennifer Wright,Savings,-101.31,49316.04,debit,Shopping,2025-07-09 15:29:47,Shopping - Macy's,Macy's,"Denver, WA",False,False,Online
TXN000154,ACC1141,Michelle Lewis,Business,-55.16,32605.69,debit,Groceries,2025-01-08 15:29:47,Groceries - Walmart,Walmart,"Miami, CO",False,False,ATM
TXN000155,ACC1498,Daniel Thomas,Business,-201.36,12602.54,debit,Dining,2025-04-21 15:29:47,Dining - McDonald's,McDonald's,"Jacksonville, CO",False,False,ATM
TXN000156,ACC1152,Thomas Davis,Checking,-96.53,23905.72,debit,Pharmacy,2025-12-03 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Chicago, NY",False,False,Online
TXN000157,ACC1129,Deborah Smith,Savings,-373.41,49144.63,debit,Insurance,2025-12-07 15:29:47,Insurance - Insurance,Insurance,"Seattle, CA",False,False,Online
TXN000158,ACC1163,Susan Jackson,Checking,-141.84,31329.06,debit,Shopping,2024-12-29 15:29:47,Shopping - Target,Target,"Detroit, TX",False,False,Online
TXN000159,ACC1092,Christopher Rodriguez,Business,-88.83,10242.76,debit,Insurance,2025-04-22 15:29:47,Insurance - Insurance,Insurance,"Houston, FL",False,False,Branch
TXN000160,ACC1378,John Hernandez,Savings,-457.29,20683.05,debit,Gas Station,2025-02-08 15:29:47,Gas Station - Gas Station,Gas Station,"Denver, MI",False,False,Online
TXN000161,ACC1004,Ryan Taylor,Checking,2971.02,33424.02,credit,Salary,2025-06-21 15:29:47,Salary - Salary,Salary,"Denver, FL",True,False,ATM
TXN000162,ACC1210,Daniel Jones,Checking,-435.3,12632.43,debit,Shopping,2025-11-19 15:29:47,Shopping - Target,Target,"Denver, PA",False,False,Online
TXN000163,ACC1447,Donald Martinez,Savings,116.39,30584.56,credit,Transfer In,2025-06-03 15:29:47,Transfer In - Transfer In,Transfer In,"San Antonio, CA",False,False,ATM
TXN000164,ACC1120,Deborah Harris,Savings,-191.77,30063.69,debit,Insurance,2025-11-18 15:29:47,Insurance - Insurance,Insurance,"New York, TX",False,False,Mobile
TXN000165,ACC1290,Sharon Johnson,Checking,481.98,3667.15,credit,Interest,2025-02-16 15:29:47,Interest - Interest,Interest,"Detroit, PA",False,False,Mobile
TXN000166,ACC1034,Laura Perez,Business,-254.77,23053.31,debit,Subscription,2025-04-06 15:29:47,Subscription - Subscription,Subscription,"Jacksonville, MA",True,False,Phone
TXN000167,ACC1096,Emily Walker,Checking,-2653.37,47624.52,debit,Rent/Mortgage,2025-05-28 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Jose, GA",True,False,Online
TXN000168,ACC1359,Kathleen Thomas,Checking,1711.04,1293.75,credit,Freelance,2025-03-07 15:29:47,Freelance - Freelance,Freelance,"Seattle, FL",False,False,Mobile
TXN000169,ACC1138,Kevin Thomas,Business,342.62,16266.07,credit,Interest,2025-11-20 15:29:47,Interest - Interest,Interest,"Atlanta, FL",False,False,Online
TXN000170,ACC1258,Robert Williams,Checking,-485.7,22533.24,debit,Subscription,2025-01-11 15:29:47,Subscription - Subscription,Subscription,"Phoenix, MA",True,False,Mobile
TXN000171,ACC1077,John Wilson,Business,-447.61,8980.77,debit,Pharmacy,2025-07-01 15:29:47,Pharmacy - Pharmacy,Pharmacy,"San Jose, FL",False,False,ATM
TXN000172,ACC1481,George Flores,Business,-115.51,36929.31,debit,Online Purchase,2025-01-28 15:29:47,Online Purchase - Online Purchase,Online Purchase,"San Diego, TX",False,False,Phone
TXN000173,ACC1493,James Martinez,Business,1100.02,11880.22,credit,Freelance,2025-11-11 15:29:47,Freelance - Freelance,Freelance,"Phoenix, TX",False,False,Online
TXN000174,ACC1107,Gary Flores,Business,-120.0,44950.43,debit,ATM Withdrawal,2025-06-09 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"San Antonio, TX",False,False,Mobile
TXN000175,ACC1479,Ronald Ramirez,Checking,-163.24,25108.57,debit,Dining,2024-12-24 15:29:47,Dining - DoorDash,DoorDash,"Dallas, TX",False,False,Phone
TXN000176,ACC1349,Deborah Davis,Business,4786.84,24170.71,credit,Salary,2025-05-15 15:29:47,Salary - Salary,Salary,"Los Angeles, TX",True,False,Branch
TXN000177,ACC1333,Mary Thomas,Checking,-134.66,19805.86,debit,Gas Station,2025-11-13 15:29:47,Gas Station - Gas Station,Gas Station,"Los Angeles, CA",False,False,Online
TXN000178,ACC1031,Robert Rodriguez,Checking,-80.2,32460.31,debit,Shopping,2025-06-04 15:29:47,Shopping - Target,Target,"Jacksonville, IL",False,False,Online
TXN000179,ACC1079,James Garcia,Savings,-80.0,3904.14,debit,ATM Withdrawal,2025-01-21 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Los Angeles, GA",False,False,ATM
TXN000180,ACC1218,Kenneth Clark,Savings,-1606.08,7330.73,debit,Rent/Mortgage,2025-10-16 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Houston, TX",True,False,Online
TXN000181,ACC1402,Kevin Garcia,Savings,-99.62,2493.14,debit,Entertainment,2025-12-02 15:29:47,Entertainment - AMC Theatres,AMC Theatres,"San Diego, WA",False,False,Online
TXN000182,ACC1171,Rebecca Hernandez,Business,-124.61,29611.29,debit,Entertainment,2025-06-26 15:29:47,Entertainment - AMC Theatres,AMC Theatres,"Austin, GA",False,False,Mobile
TXN000183,ACC1415,Steven Ramirez,Business,-214.98,26129.37,debit,Shopping,2025-02-27 15:29:47,Shopping - Macy's,Macy's,"San Diego, IL",False,False,ATM
TXN000184,ACC1185,Matthew Brown,Savings,-260.96,12403.15,debit,Subscription,2025-03-24 15:29:47,Subscription - Subscription,Subscription,"Dallas, FL",True,False,ATM
TXN000185,ACC1188,Cynthia Lewis,Business,-80.0,21964.91,debit,ATM Withdrawal,2025-10-04 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Seattle, AZ",False,False,Online
TXN000186,ACC1155,Michelle Jones,Savings,1202.41,6149.79,credit,Bonus,2025-04-14 15:29:47,Bonus - Bonus,Bonus,"Austin, TX",False,False,Online
TXN000187,ACC1373,Melissa Johnson,Business,-127.46,22466.96,debit,Utilities,2025-01-14 15:29:47,Utilities - Con Edison,Con Edison,"Phoenix, FL",True,False,Online
TXN000188,ACC1198,John Harris,Checking,134.01,27084.32,credit,Dividend,2025-07-06 15:29:47,Dividend - Dividend,Dividend,"Detroit, CA",False,False,Branch
TXN000189,ACC1185,Matthew Brown,Savings,-409.87,11457.14,debit,Online Purchase,2025-10-22 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Boston, MI",False,False,ATM
TXN000190,ACC1028,Kathleen Wright,Checking,3080.59,35758.41,credit,Salary,2025-10-12 15:29:47,Salary - Salary,Salary,"New York, TX",True,False,Mobile
TXN000191,ACC1424,Melissa Allen,Business,-450.54,23775.25,debit,Dining,2024-12-09 15:29:47,Dining - DoorDash,DoorDash,"Dallas, TX",False,False,ATM
TXN000192,ACC1487,Kevin Scott,Savings,-170.93,46499.73,debit,Utilities,2025-08-03 15:29:47,Utilities - Verizon,Verizon,"Detroit, CA",True,False,Online
TXN000193,ACC1311,Emily Martin,Savings,-481.42,18404.08,debit,Subscription,2025-05-16 15:29:47,Subscription - Subscription,Subscription,"Houston, IL",True,False,Online
TXN000194,ACC1095,Elizabeth Thomas,Checking,-2049.67,1949.21,debit,Rent/Mortgage,2025-07-27 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Atlanta, CA",True,False,Branch
TXN000195,ACC1218,Kenneth Clark,Savings,-375.29,7294.88,debit,Dining,2025-09-22 15:29:47,Dining - Chipotle,Chipotle,"Detroit, TX",False,False,Online
TXN000196,ACC1236,Ronald Robinson,Business,-13.06,32587.87,debit,Healthcare,2025-04-15 15:29:47,Healthcare - Hospital Copay,Hospital Copay,"Atlanta, MI",False,False,Phone
TXN000197,ACC1063,Mark Allen,Checking,-79.51,28091.31,debit,Dining,2025-10-05 15:29:47,Dining - Chipotle,Chipotle,"Jacksonville, IL",False,False,Online
TXN000198,ACC1214,Anthony Martin,Savings,-40.0,42286.37,debit,ATM Withdrawal,2025-10-16 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"San Diego, TX",False,False,Branch
TXN000199,ACC1063,Mark Allen,Checking,-80.0,28796.52,debit,ATM Withdrawal,2025-04-16 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Los Angeles, MA",False,False,Phone
TXN000200,ACC1114,Andrew Gonzalez,Savings,-151.26,24664.52,debit,Pharmacy,2025-08-24 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Los Angeles, MA",False,False,Online
TXN000201,ACC1135,Michael Williams,Business,-280.58,5485.45,debit,Shopping,2025-05-18 15:29:47,Shopping - Amazon,Amazon,"San Jose, FL",False,False,ATM
TXN000202,ACC1340,Robert Walker,Business,-183.14,40373.76,debit,Groceries,2025-07-26 15:29:47,Groceries - Costco,Costco,"Dallas, CA",False,False,Mobile
TXN000203,ACC1211,Ronald King,Savings,-415.93,38436.78,debit,Pharmacy,2025-10-13 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Chicago, WA",False,False,ATM
TXN000204,ACC1405,Susan Torres,Checking,-276.84,31842.84,debit,Online Purchase,2025-11-02 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Jacksonville, MA",False,False,Phone
TXN000205,ACC1389,Carol Lopez,Business,-405.75,14635.83,debit,Dining,2025-06-05 15:29:47,Dining - Uber Eats,Uber Eats,"Atlanta, TX",False,False,Online
TXN000206,ACC1344,Sharon Clark,Business,1868.36,19180.13,credit,Freelance,2025-05-24 15:29:47,Freelance - Freelance,Freelance,"Detroit, TX",False,False,Online
TXN000207,ACC1105,Jennifer Young,Business,-91.39,31487.57,debit,Dining,2025-04-21 15:29:47,Dining - Starbucks,Starbucks,"Austin, CA",False,False,Mobile
TXN000208,ACC1444,Ashley Jones,Business,-1881.53,42148.55,debit,Rent/Mortgage,2025-03-04 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Austin, AZ",True,False,Mobile
TXN000209,ACC1289,Nancy Torres,Checking,-207.07,21558.11,debit,Insurance,2025-06-07 15:29:47,Insurance - Insurance,Insurance,"Austin, PA",False,False,ATM
TXN000210,ACC1325,Amanda Perez,Savings,-234.76,45193.86,debit,Utilities,2025-04-12 15:29:47,Utilities - Con Edison,Con Edison,"Chicago, FL",True,False,Mobile
TXN000211,ACC1109,Karen Sanchez,Business,441.57,3912.6,credit,Interest,2025-08-14 15:29:47,Interest - Interest,Interest,"San Jose, TX",False,False,Mobile
TXN000212,ACC1261,Donna Wilson,Checking,-298.44,32700.01,debit,Utilities,2025-04-14 15:29:47,Utilities - Con Edison,Con Edison,"Los Angeles, FL",True,False,ATM
TXN000213,ACC1416,David Anderson,Checking,-105.04,8439.31,debit,Groceries,2025-03-03 15:29:47,Groceries - Trader Joe's,Trader Joe's,"Philadelphia, TX",False,False,Branch
TXN000214,ACC1335,Kevin White,Checking,-186.49,41539.15,debit,Shopping,2025-06-29 15:29:47,Shopping - Best Buy,Best Buy,"Miami, CA",False,False,ATM
TXN000215,ACC1440,Donald King,Business,-90.45,40430.41,debit,Utilities,2025-05-30 15:29:47,Utilities - Verizon,Verizon,"Los Angeles, TX",True,False,ATM
TXN000216,ACC1234,Mark Scott,Business,-129.85,21902.35,debit,Groceries,2025-03-16 15:29:47,Groceries - Costco,Costco,"Phoenix, CA",False,False,Branch
TXN000217,ACC1099,Elizabeth Allen,Savings,-451.1,43436.91,debit,Pharmacy,2025-09-10 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Boston, PA",False,False,Mobile
TXN000218,ACC1309,Sharon Wright,Savings,-319.27,9472.62,debit,Transportation,2025-06-07 15:29:47,Transportation - Airport Parking,Airport Parking,"Boston, PA",False,False,Online
TXN000219,ACC1494,George Taylor,Business,-28.93,48963.41,debit,Shopping,2025-08-19 15:29:47,Shopping - Nordstrom,Nordstrom,"Miami, IL",False,False,Mobile
TXN000220,ACC1361,Robert Sanchez,Business,-323.04,17253.52,debit,Shopping,2025-06-06 15:29:47,Shopping - Best Buy,Best Buy,"Boston, CA",False,False,Mobile
TXN000221,ACC1381,Ronald Torres,Checking,956.89,26490.54,credit,Freelance,2025-05-20 15:29:47,Freelance - Freelance,Freelance,"Miami, CA",False,False,Mobile
TXN000222,ACC1217,Matthew Lee,Business,-183.42,16299.14,debit,Healthcare,2024-12-31 15:29:47,Healthcare - CVS Pharmacy,CVS Pharmacy,"Jacksonville, IL",False,False,ATM
TXN000223,ACC1421,Jacob Lee,Business,-52.64,28926.82,debit,Groceries,2025-03-28 15:29:47,Groceries - Walmart,Walmart,"Philadelphia, CA",False,False,Online
TXN000224,ACC1153,Betty Hernandez,Checking,-40.0,28784.19,debit,ATM Withdrawal,2025-03-09 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"New York, NY",False,False,ATM
TXN000225,ACC1301,Daniel Robinson,Business,965.62,36150.77,credit,Freelance,2025-04-24 15:29:47,Freelance - Freelance,Freelance,"Jacksonville, CA",False,False,ATM
TXN000226,ACC1414,Ashley Hernandez,Checking,-402.94,1822.93,debit,Subscription,2025-06-01 15:29:47,Subscription - Subscription,Subscription,"Chicago, MI",True,False,Online
TXN000227,ACC1080,Timothy Martinez,Checking,-3104.43,22182.41,debit,Rent/Mortgage,2025-04-14 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"New York, NY",True,False,Mobile
TXN000228,ACC1136,Laura Thompson,Checking,3813.92,45320.59,credit,Salary,2025-04-01 15:29:47,Salary - Salary,Salary,"Jacksonville, GA",True,False,ATM
TXN000229,ACC1087,Donald Sanchez,Checking,-12.61,23945.98,debit,Healthcare,2025-05-07 15:29:47,Healthcare - Quest Diagnostics,Quest Diagnostics,"Denver, TX",False,False,Online
TXN000230,ACC1006,Anthony Lopez,Checking,-363.04,11153.21,debit,Online Purchase,2025-08-13 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Boston, CA",False,False,Online
TXN000231,ACC1353,Michelle Gonzalez,Business,-150.22,42402.39,debit,Insurance,2024-12-12 15:29:47,Insurance - Insurance,Insurance,"Philadelphia, CO",False,False,Mobile
TXN000232,ACC1159,William Johnson,Business,-260.61,23344.04,debit,Shopping,2025-01-12 15:29:47,Shopping - Apple Store,Apple Store,"Dallas, TX",False,False,Branch
TXN000233,ACC1015,Donna Nguyen,Savings,-200.0,26826.12,debit,ATM Withdrawal,2025-06-27 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Austin, FL",False,False,ATM
TXN000234,ACC1073,Christopher Perez,Business,-392.83,38971.11,debit,Dining,2024-12-14 15:29:47,Dining - Chipotle,Chipotle,"Detroit, GA",False,False,Online
TXN000235,ACC1114,Andrew Gonzalez,Savings,-421.84,24638.34,debit,Subscription,2025-03-13 15:29:47,Subscription - Subscription,Subscription,"Los Angeles, PA",True,False,Branch
TXN000236,ACC1031,Robert Rodriguez,Checking,-297.26,32184.07,debit,Online Purchase,2025-10-26 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Seattle, PA",False,False,Phone
TXN000237,ACC1404,Michael Walker,Business,-370.81,33832.87,debit,Gas Station,2025-07-30 15:29:47,Gas Station - Gas Station,Gas Station,"Phoenix, WA",False,False,ATM
TXN000238,ACC1028,Kathleen Wright,Checking,-63.09,35361.82,debit,Healthcare,2025-10-17 15:29:47,Healthcare - Quest Diagnostics,Quest Diagnostics,"Miami, FL",False,False,Mobile
TXN000239,ACC1076,Paul Martinez,Business,3150.58,6750.74,credit,Bonus,2025-11-22 15:29:47,Bonus - Bonus,Bonus,"Boston, NY",False,False,Mobile
TXN000240,ACC1082,Donna Sanchez,Savings,-463.8,13620.31,debit,Subscription,2025-06-02 15:29:47,Subscription - Subscription,Subscription,"Austin, FL",True,False,ATM
TXN000241,ACC1399,Edward Harris,Savings,-135.15,45783.33,debit,Insurance,2025-06-12 15:29:47,Insurance - Insurance,Insurance,"Dallas, PA",False,False,Branch
TXN000242,ACC1064,Thomas Walker,Business,3523.36,44678.99,credit,Bonus,2025-09-15 15:29:47,Bonus - Bonus,Bonus,"Boston, TX",False,False,Mobile
TXN000243,ACC1468,Kevin Hill,Business,-58.93,3319.58,debit,Entertainment,2025-10-05 15:29:47,Entertainment - Spotify,Spotify,"Chicago, AZ",False,False,Online
TXN000244,ACC1087,Donald Sanchez,Checking,-114.18,23840.96,debit,Insurance,2025-05-17 15:29:47,Insurance - Insurance,Insurance,"Seattle, TX",False,False,Online
TXN000245,ACC1141,Michelle Lewis,Business,-333.58,32997.38,debit,Healthcare,2025-01-21 15:29:47,Healthcare - CVS Pharmacy,CVS Pharmacy,"Austin, NY",False,False,Online
TXN000246,ACC1173,Linda Scott,Savings,-298.27,39230.96,debit,Shopping,2025-04-28 15:29:47,Shopping - Macy's,Macy's,"Phoenix, FL",False,False,Online
TXN000247,ACC1374,Steven Lewis,Savings,-239.47,7828.3,debit,Online Purchase,2025-02-22 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Chicago, AZ",False,False,Mobile
TXN000248,ACC1403,Betty Martin,Business,-2626.9,41632.63,debit,Rent/Mortgage,2025-03-26 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Atlanta, IL",True,False,Mobile
TXN000249,ACC1366,Robert King,Savings,-222.21,6669.37,debit,Insurance,2025-10-17 15:29:47,Insurance - Insurance,Insurance,"New York, CA",False,False,Mobile
TXN000250,ACC1451,Ryan Robinson,Checking,293.15,3968.32,credit,Transfer In,2025-06-13 15:29:47,Transfer In - Transfer In,Transfer In,"Dallas, IL",False,False,Mobile
TXN000251,ACC1065,Kathleen Thompson,Business,-389.14,25019.07,debit,Shopping,2024-12-08 15:29:47,Shopping - Apple Store,Apple Store,"Seattle, AZ",False,False,Phone
TXN000252,ACC1257,Lisa Wilson,Business,-200.0,10875.29,debit,ATM Withdrawal,2025-07-17 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"San Diego, FL",False,False,Mobile
TXN000253,ACC1027,Susan Sanchez,Business,1959.49,35478.94,credit,Freelance,2025-05-31 15:29:47,Freelance - Freelance,Freelance,"Seattle, IL",False,False,Online
TXN000254,ACC1358,Donna White,Savings,-315.92,11125.37,debit,Transportation,2025-01-27 15:29:47,Transportation - Uber,Uber,"San Antonio, TX",False,False,Mobile
TXN000255,ACC1220,Jacob Jones,Savings,-97.15,42846.92,debit,Utilities,2025-11-09 15:29:47,Utilities - National Grid,National Grid,"Boston, FL",True,False,Online
TXN000256,ACC1130,Robert White,Business,-100.0,33119.23,debit,ATM Withdrawal,2025-08-17 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Dallas, NY",False,False,Online
TXN000257,ACC1275,Steven Davis,Checking,401.72,17097.93,credit,Transfer In,2025-04-05 15:29:47,Transfer In - Transfer In,Transfer In,"San Diego, MI",False,False,ATM
TXN000258,ACC1351,Melissa Perez,Savings,-143.43,39676.02,debit,Online Purchase,2025-06-29 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Phoenix, TX",False,False,Online
TXN000259,ACC1179,Joshua Scott,Checking,4671.52,4250.98,credit,Bonus,2025-05-27 15:29:47,Bonus - Bonus,Bonus,"Philadelphia, CA",False,False,ATM
TXN000260,ACC1163,Susan Jackson,Checking,-356.13,30908.14,debit,Healthcare,2025-02-28 15:29:47,Healthcare - Quest Diagnostics,Quest Diagnostics,"Detroit, CA",False,False,ATM
TXN000261,ACC1072,Jeffrey Flores,Checking,1217.0,17405.45,credit,Bonus,2025-01-20 15:29:47,Bonus - Bonus,Bonus,"Dallas, MI",False,False,Online
TXN000262,ACC1228,Kimberly Martinez,Business,-470.9,31020.69,debit,Dining,2025-05-16 15:29:47,Dining - DoorDash,DoorDash,"San Jose, TX",False,False,ATM
TXN000263,ACC1451,Ryan Robinson,Checking,-406.78,4049.73,debit,Healthcare,2025-04-26 15:29:47,Healthcare - CVS Pharmacy,CVS Pharmacy,"Seattle, TX",False,True,Mobile
TXN000264,ACC1375,Kenneth Miller,Checking,-60.0,50207.49,debit,ATM Withdrawal,2025-08-09 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Chicago, TX",False,False,Branch
TXN000265,ACC1008,Anthony Sanchez,Savings,-385.67,28243.53,debit,Dining,2025-09-02 15:29:47,Dining - Chipotle,Chipotle,"New York, NY",False,False,Mobile
TXN000266,ACC1364,Amanda Thomas,Checking,324.24,23158.79,credit,Interest,2025-08-31 15:29:47,Interest - Interest,Interest,"Phoenix, NY",False,False,Phone
TXN000267,ACC1322,Lisa Scott,Checking,-69.81,31617.14,debit,Subscription,2025-01-11 15:29:47,Subscription - Subscription,Subscription,"Austin, CA",True,False,Phone
TXN000268,ACC1256,Mark Brown,Savings,-373.16,27978.34,debit,Dining,2025-06-14 15:29:47,Dining - DoorDash,DoorDash,"Phoenix, TX",False,False,ATM
TXN000269,ACC1477,Michael Young,Checking,5000.6,10669.5,credit,Salary,2025-03-08 15:29:47,Salary - Salary,Salary,"Jacksonville, TX",True,False,ATM
TXN000270,ACC1475,Edward Scott,Business,-486.57,12760.66,debit,Dining,2025-05-30 15:29:47,Dining - Starbucks,Starbucks,"Chicago, CA",False,False,Online
TXN000271,ACC1198,John Harris,Checking,-494.12,27740.7,debit,Pharmacy,2024-12-16 15:29:47,Pharmacy - Pharmacy,Pharmacy,"San Antonio, AZ",False,False,Branch
TXN000272,ACC1469,Edward Nguyen,Checking,-323.18,15467.91,debit,Online Purchase,2025-07-22 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Denver, NY",False,False,Branch
TXN000273,ACC1461,Robert Martinez,Business,-336.3,43524.31,debit,Transportation,2025-02-16 15:29:47,Transportation - Shell,Shell,"San Diego, FL",False,False,ATM
TXN000274,ACC1102,Paul Garcia,Business,-249.87,35984.54,debit,Groceries,2025-01-29 15:29:47,Groceries - Costco,Costco,"Denver, FL",False,False,Online
TXN000275,ACC1366,Robert King,Savings,-108.11,6346.45,debit,Entertainment,2025-08-03 15:29:47,Entertainment - AMC Theatres,AMC Theatres,"Chicago, FL",False,False,Mobile
TXN000276,ACC1348,Jason Wright,Savings,-45.03,37510.86,debit,Online Purchase,2025-03-14 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Boston, TX",False,False,Phone
TXN000277,ACC1162,Brian Ramirez,Business,-44.73,28355.15,debit,Online Purchase,2025-09-17 15:29:47,Online Purchase - Online Purchase,Online Purchase,"Houston, MI",False,False,Mobile
TXN000278,ACC1489,Paul Jackson,Business,-89.21,12293.58,debit,Pharmacy,2025-04-13 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Houston, CA",False,False,Online
TXN000279,ACC1459,Amanda Davis,Savings,-340.0,10280.14,debit,Pharmacy,2025-08-30 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Seattle, PA",False,False,Mobile
TXN000280,ACC1464,Dorothy Thomas,Checking,-299.69,26122.01,debit,Shopping,2025-11-15 15:29:47,Shopping - Best Buy,Best Buy,"Houston, CA",False,False,Online
TXN000281,ACC1454,Charles Young,Savings,-48.29,33562.22,debit,Entertainment,2025-11-24 15:29:47,Entertainment - PlayStation Store,PlayStation Store,"Boston, MI",False,False,ATM
TXN000282,ACC1183,Richard Torres,Checking,-346.95,18848.09,debit,Healthcare,2025-06-07 15:29:47,Healthcare - Quest Diagnostics,Quest Diagnostics,"Miami, FL",False,False,ATM
TXN000283,ACC1493,James Martinez,Business,-2109.91,12316.98,debit,Rent/Mortgage,2025-12-05 15:29:47,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Miami, CO",True,False,Mobile
TXN000284,ACC1019,Sharon Allen,Savings,349.84,44940.2,credit,Interest,2025-04-11 15:29:47,Interest - Interest,Interest,"Detroit, TX",False,False,Online
TXN000285,ACC1080,Timothy Martinez,Checking,-53.28,22616.1,debit,Entertainment,2025-07-28 15:29:47,Entertainment - Netflix,Netflix,"Detroit, FL",False,False,ATM
TXN000286,ACC1236,Ronald Robinson,Business,-133.92,31328.5,debit,Dining,2025-05-07 15:29:47,Dining - Starbucks,Starbucks,"Houston, PA",False,False,Online
TXN000287,ACC1194,Jennifer Taylor,Savings,-236.37,30440.31,debit,Utilities,2025-09-27 15:29:47,Utilities - Verizon,Verizon,"Houston, TX",True,False,Mobile
TXN000288,ACC1472,Carol Robinson,Business,-476.56,25171.5,debit,Subscription,2025-08-08 15:29:47,Subscription - Subscription,Subscription,"Seattle, CO",True,False,Mobile
TXN000289,ACC1244,Laura Hernandez,Checking,-40.0,43544.31,debit,ATM Withdrawal,2025-12-01 15:29:47,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Jacksonville, CA",False,False,Online
TXN000290,ACC1145,Andrew Jackson,Savings,-207.03,16036.39,debit,Dining,2025-05-16 15:29:47,Dining - Starbucks,Starbucks,"Miami, IL",False,False,Phone
TXN000291,ACC1499,Michelle Lopez,Checking,-110.43,38431.76,debit,Entertainment,2025-08-29 15:29:47,Entertainment - Steam,Steam,"Chicago, WA",False,False,Phone
TXN000292,ACC1212,Andrew Young,Checking,1396.95,32808.01,credit,Bonus,2025-04-17 15:29:47,Bonus - Bonus,Bonus,"Seattle, MA",False,False,Online
TXN000293,ACC1316,Jennifer Jackson,Checking,-32.56,9465.72,debit,Entertainment,2025-10-19 15:29:47,Entertainment - AMC Theatres,AMC Theatres,"New York, FL",False,False,Mobile
TXN000294,ACC1018,Sharon Taylor,Checking,84.63,42257.31,credit,Dividend,2025-01-29 15:29:47,Dividend - Dividend,Dividend,"Austin, TX",False,False,Mobile
TXN000295,ACC1456,Kimberly Moore,Savings,291.88,9400.8,credit,Refund,2025-07-16 15:29:47,Refund - Refund,Refund,"San Diego, CA",False,False,Phone
TXN000296,ACC1420,Donna Wilson,Checking,-185.54,25751.41,debit,Pharmacy,2025-11-22 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Boston, FL",False,False,Branch
TXN000297,ACC1201,Richard Nguyen,Savings,-89.5,41663.49,debit,Groceries,2025-10-24 15:29:47,Groceries - Safeway,Safeway,"Los Angeles, FL",False,False,Online
TXN000298,ACC1246,Edward Brown,Savings,-109.31,38688.1,debit,Shopping,2025-11-02 15:29:47,Shopping - Amazon,Amazon,"Miami, CA",False,False,Online
TXN000299,ACC1417,Paul Wright,Business,1082.83,34528.71,credit,Freelance,2025-05-17 15:29:47,Freelance - Freelance,Freelance,"Phoenix, CO",False,False,Mobile
TXN000300,ACC1293,Jessica Thomas,Checking,-466.09,49869.2,debit,Shopping,2025-09-14 15:29:47,Shopping - Best Buy,Best Buy,"San Diego, MI",False,False,ATM
TXN000301,ACC1050,Paul Jones,Business,-50.18,23948.09,debit,Pharmacy,2025-10-23 15:29:47,Pharmacy - Pharmacy,Pharmacy,"Austin, FL",False,False,Online
TXN000302,ACC1495,Stephanie Johnson,Business,3621.66,27361.75,credit,Salary,2025-06-06 15:29:47,Salary - Salary,Salary,"San Diego, TX",True,False,Mobile
TXN000303,ACC1259,Emily Wilson,Checking,776.9,5251.59,credit,Bonus,2024-12-25 15:29:47,Bonus - Bonus,Bonus,"Detroit, TX",False,False,Online
