application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00121,CUST10121,2025-04-13,Nancy,Jackson,21,Other,Married,2,Doctorate,Full-time,Government Corp,2,25603.32,1215.91,8786.77,642,3,7,3,0,Home Purchase,107095.59,240,Rent,TX,32.35,False,46,,High DTI ratio
APP00122,CUST10122,2025-01-02,Patricia,Johnson,23,Male,Single,0,High School,Self-employed,,3,65095.47,2975.43,3391.53,642,5,4,4,0,Home Purchase,364894.12,240,Rent,MA,29.76,True,60,20.54,
APP00123,CUST10123,2025-04-28,Susan,Williams,48,Male,Widowed,1,Master's,Unemployed,,0,9503.79,489.63,2712.31,589,16,7,4,0,Business,75594.03,84,Rent,MI,123.14,False,-7,,Insufficient income
APP00124,CUST10124,2025-10-26,Susan,Rodriguez,75,Male,Single,1,High School,Full-time,Retail Corp,14,93295.57,3362.65,40543.25,632,18,7,0,0,Debt Consolidation,8468.12,36,Own,FL,17.51,True,60,17.91,
APP00125,CUST10125,2025-04-05,James,King,70,Other,Married,1,High School,Full-time,Manufacturing Corp,4,53420.14,3252.61,1428.08,728,16,4,1,0,Home Improvement,46594.78,60,Rent,AZ,18.34,True,89,6.9,
APP00126,CUST10126,2025-07-12,Daniel,Thomas,51,Male,Married,3,Some College,Self-employed,,9,169276.9,7145.01,68568.23,639,19,7,5,0,Debt Consolidation,23919.38,48,Own,IL,17.03,True,58,15.44,
APP00127,CUST10127,2025-01-22,Elizabeth,Brown,65,Female,Single,3,High School,Self-employed,,19,127416.22,4890.8,40530.78,753,12,5,0,0,Education,47514.34,60,Rent,FL,18.06,True,83,5.93,
APP00128,CUST10128,2025-03-06,Kathleen,Torres,23,Other,Married,2,Some College,Full-time,Government Corp,1,46542.89,2345.11,20191.64,652,4,5,2,0,Home Purchase,782235.31,300,Own,AZ,81.69,False,38,,Insufficient income
APP00129,CUST10129,2025-03-29,Thomas,Wright,38,Other,Single,1,Master's,Self-employed,,10,108759.91,3862.7,406.74,801,7,3,1,0,Vacation,7369.82,24,Rent,CA,3.51,True,97,4.07,
APP00130,CUST10130,2025-08-16,Kimberly,Thomas,69,Other,Married,1,Bachelor's,Full-time,Finance Corp,25,119184.67,7271.1,31886.82,640,18,4,1,0,Medical,26648.96,48,Other,NY,14.51,True,57,21.46,
APP00131,CUST10131,2025-04-22,Kimberly,Harris,52,Male,Married,2,Master's,Part-time,Manufacturing Corp,28,28409.26,1741.83,5223.59,505,19,4,1,0,Home Purchase,487174.5,360,Rent,CO,63.29,False,-3,,Too many recent inquiries
APP00132,CUST10132,2025-07-24,Karen,Williams,73,Female,Single,2,Master's,Full-time,Government Corp,16,80199.27,3042.04,13730.44,716,2,2,1,0,Debt Consolidation,49783.1,60,Own,GA,18.12,True,90,8.84,
APP00133,CUST10133,2025-06-16,Michael,Harris,41,Female,Single,3,Master's,Unemployed,,0,10776.16,374.33,1666.96,456,11,3,1,0,Personal,47226.09,12,Own,MA,443.4,False,-2,,Too many recent inquiries
APP00134,CUST10134,2025-03-14,Deborah,Robinson,71,Other,Married,0,Bachelor's,Full-time,Government Corp,30,58146.05,2977.72,2261.09,686,15,4,0,0,Debt Consolidation,21073.19,36,Own,FL,13.38,True,78,9.08,
APP00135,CUST10135,2025-07-14,Susan,Anderson,44,Male,Single,1,Bachelor's,Full-time,Retail Corp,0,83372.28,4263.45,40203.11,686,2,7,1,0,Debt Consolidation,15001.26,36,Rent,IL,22.07,True,73,11.75,
APP00136,CUST10136,2025-06-02,Matthew,Jones,38,Male,Married,2,Some College,Student,,0,11173.07,582.92,2318.77,581,12,5,2,0,Personal,31048.08,48,Rent,TX,76.39,False,3,,High DTI ratio
APP00137,CUST10137,2025-04-23,Jennifer,Lopez,53,Other,Married,1,Master's,Full-time,Finance Corp,26,61760.41,3579.01,13600.13,578,3,6,2,0,Business,90475.21,180,Own,CA,17.11,True,60,16.03,
APP00138,CUST10138,2024-12-13,Ronald,Lopez,20,Male,Single,2,Master's,Full-time,Healthcare Corp,2,35346.2,1543.77,13055.75,699,2,2,0,0,Home Purchase,706299.49,240,Rent,NY,112.22,False,32,,High DTI ratio
APP00139,CUST10139,2025-03-05,Lisa,Lopez,45,Female,Single,2,Bachelor's,Full-time,Tech Corp,8,111883.65,7186.31,43222.19,654,23,3,1,0,Auto Loan,47532.35,60,Other,CA,21.37,True,60,9.73,
APP00140,CUST10140,2025-09-21,Nancy,Scott,70,Female,Single,3,Some College,Self-employed,,29,168095.71,10417.77,81346.71,640,5,7,1,0,Home Purchase,664860.25,300,Own,WA,31.95,True,64,21.77,
APP00141,CUST10141,2025-08-28,Michelle,Robinson,72,Other,Divorced,1,Bachelor's,Part-time,Finance Corp,15,34379.0,1815.72,9716.44,649,14,3,1,0,Business,153821.23,180,Rent,MA,39.25,False,35,,Incomplete application
APP00142,CUST10142,2025-02-06,Daniel,Rodriguez,39,Male,Single,2,Master's,Full-time,Manufacturing Corp,19,149785.59,8275.45,36809.45,667,14,3,0,0,Home Purchase,318188.48,300,Rent,NY,16.69,True,80,13.75,
APP00143,CUST10143,2025-11-24,Timothy,Lopez,73,Male,Married,2,High School,Self-employed,,14,40697.74,1890.25,3692.37,753,4,2,0,0,Education,80909.29,60,Rent,GA,42.79,True,71,4.8,
APP00144,CUST10144,2025-08-21,Ronald,Jones,63,Female,Married,0,Bachelor's,Unemployed,,0,10329.56,450.75,3989.7,530,10,1,1,0,Medical,42661.5,60,Own,FL,95.48,False,-10,,Insufficient income
APP00145,CUST10145,2025-02-16,Timothy,Torres,59,Female,Single,4,High School,Unemployed,,0,7152.32,241.28,2221.89,496,7,5,3,1,Home Improvement,46964.08,60,Rent,WA,141.68,False,-5,,Insufficient income
APP00146,CUST10146,2025-09-20,Amanda,Walker,34,Male,Single,0,High School,Unemployed,,0,5267.65,349.3,329.2,587,14,3,4,0,Personal,28644.67,24,Own,CA,273.98,False,-1,,Too many recent inquiries
APP00147,CUST10147,2024-12-31,Ronald,Flores,23,Male,Single,2,Bachelor's,Full-time,Healthcare Corp,4,48010.32,2556.82,18920.72,598,5,1,2,0,Business,148425.25,84,Other,TX,57.3,False,19,,Too many recent inquiries
APP00148,CUST10148,2024-12-25,Jennifer,Rodriguez,47,Female,Single,2,High School,Full-time,Tech Corp,14,139381.38,5030.72,36650.12,772,9,3,0,0,Home Improvement,8758.9,12,Rent,CA,15.05,True,90,5.99,
APP00149,CUST10149,2025-11-22,Susan,Torres,54,Other,Single,0,Master's,Retired,,30,43250.1,2566.22,18295.94,528,14,6,3,0,Debt Consolidation,46779.05,24,Rent,MA,68.18,False,-5,,Incomplete application
APP00150,CUST10150,2025-02-13,Thomas,Lewis,26,Male,Widowed,0,Bachelor's,Full-time,Manufacturing Corp,5,43294.64,1732.58,7438.8,667,7,2,0,0,Vacation,10205.28,36,Own,CA,13.58,True,58,10.25,
APP00151,CUST10151,2025-07-16,Ryan,Gonzalez,73,Other,Single,1,Bachelor's,Full-time,Manufacturing Corp,25,65629.84,2862.66,27917.75,665,6,4,0,0,Business,25892.68,84,Rent,TX,19.82,True,63,13.92,
APP00152,CUST10152,2025-10-21,Nancy,Scott,69,Female,Single,3,High School,Self-employed,,4,137050.72,5891.07,28147.82,741,19,5,0,0,Personal,19845.79,36,Rent,CA,11.67,True,88,6.23,
APP00153,CUST10153,2025-10-30,Joshua,King,27,Female,Married,1,Bachelor's,Full-time,Healthcare Corp,3,71795.85,4583.31,13100.96,630,9,1,5,0,Home Purchase,163160.17,180,Rent,CA,21.23,True,64,14.02,
APP00154,CUST10154,2025-03-16,Elizabeth,Thomas,24,Female,Single,0,Master's,Full-time,Government Corp,2,39991.04,1571.34,1814.42,773,6,6,1,0,Home Purchase,253526.3,180,Own,CA,43.78,True,58,3.98,
APP00155,CUST10155,2025-08-09,Joseph,Thomas,58,Male,Married,0,High School,Full-time,Retail Corp,5,110347.0,6140.1,13875.81,777,14,2,0,0,Debt Consolidation,13676.34,12,Own,TX,16.59,True,98,4.28,
APP00156,CUST10156,2025-08-28,Karen,Torres,40,Female,Married,1,Bachelor's,Full-time,Tech Corp,18,125255.7,5547.2,60931.35,752,15,3,1,0,Auto Loan,27855.26,72,Own,GA,19.92,True,86,4.23,
APP00157,CUST10157,2025-04-11,Jessica,Young,67,Other,Single,0,Bachelor's,Full-time,Retail Corp,8,101724.88,5575.04,35564.44,723,4,2,1,0,Vacation,40609.86,48,Rent,GA,21.63,True,74,6.77,
APP00158,CUST10158,2025-09-13,Kimberly,Sanchez,27,Female,Married,1,Bachelor's,Self-employed,,0,195429.73,7340.97,61294.04,661,9,5,0,0,Education,130209.24,180,Rent,FL,14.9,True,60,13.46,
APP00159,CUST10159,2025-08-20,George,Allen,42,Female,Single,0,Bachelor's,Full-time,Tech Corp,18,90851.24,5363.67,37937.71,658,13,2,0,0,Home Purchase,506156.61,300,Own,CA,36.2,True,69,13.79,
APP00160,CUST10160,2025-11-26,Carol,Thompson,58,Other,Single,0,Bachelor's,Part-time,Finance Corp,25,34518.61,1297.84,13473.36,454,10,5,2,0,Debt Consolidation,31873.57,48,Rent,NY,36.1,False,19,,Insufficient income
APP00161,CUST10161,2025-07-13,George,Thompson,73,Female,Single,1,Bachelor's,Unemployed,,0,702.69,24.67,330.27,478,5,3,0,0,Personal,47828.78,48,Rent,MI,1717.3,False,-1,,Incomplete application
APP00162,CUST10162,2025-08-24,Donna,Williams,63,Other,Single,2,Some College,Full-time,Healthcare Corp,9,54219.81,2706.6,1177.11,736,25,5,1,0,Education,107958.13,84,Rent,CA,29.17,True,75,8.78,
APP00163,CUST10163,2025-01-27,Jason,White,62,Female,Married,0,Some College,Full-time,Government Corp,21,106066.28,7049.28,15697.19,704,21,4,0,0,Home Improvement,33878.93,12,Rent,FL,36.87,True,78,7.51,
APP00164,CUST10164,2025-07-10,Amy,Wilson,47,Other,Single,1,Some College,Full-time,Manufacturing Corp,2,112075.56,4642.07,46921.02,806,12,3,1,0,Vacation,6562.01,60,Other,NY,15.13,True,88,5.54,
APP00165,CUST10165,2025-06-13,Laura,Perez,63,Male,Single,3,Some College,Retired,,7,43280.27,1589.62,19144.52,716,13,2,0,0,Personal,8441.88,36,Own,MA,21.25,True,62,8.55,
APP00166,CUST10166,2025-09-30,Betty,Perez,55,Other,Married,0,Bachelor's,Unemployed,,0,5879.71,351.55,4.88,568,23,4,2,0,Home Improvement,19751.41,36,Own,FL,112.0,False,-1,,Incomplete application
APP00167,CUST10167,2025-08-14,Lisa,Gonzalez,32,Male,Married,2,Bachelor's,Full-time,Government Corp,10,54333.0,3077.45,2282.44,733,7,4,0,0,Education,83828.47,84,Rent,GA,23.44,True,88,8.44,
APP00168,CUST10168,2025-08-17,Karen,Martin,20,Male,Divorced,1,Bachelor's,Self-employed,,0,161005.37,8765.54,52085.78,690,2,6,0,0,Home Improvement,45524.91,12,Rent,TX,39.06,True,54,10.98,
APP00169,CUST10169,2025-07-30,Kimberly,Clark,62,Other,Married,1,Bachelor's,Unemployed,,0,6451.1,247.95,2563.65,536,20,6,4,0,Auto Loan,55916.05,48,Rent,NY,229.94,False,3,,High DTI ratio
APP00170,CUST10170,2025-04-07,Michael,Lee,27,Male,Single,2,Doctorate,Self-employed,,7,165474.12,8890.89,36358.4,661,3,4,1,0,Home Improvement,32166.27,60,Own,AZ,11.21,True,65,10.39,
APP00171,CUST10171,2024-12-19,Mark,Taylor,26,Female,Single,1,High School,Part-time,Government Corp,0,32398.8,1828.65,12318.89,671,7,7,1,0,Business,90869.22,180,Own,CA,31.37,False,42,,Too many recent inquiries
APP00172,CUST10172,2025-07-09,Emily,Thompson,48,Female,Divorced,0,Master's,Retired,,14,58810.16,3097.01,8372.48,586,9,5,2,0,Business,26868.62,120,Own,TX,9.31,False,34,,Incomplete application
APP00173,CUST10173,2025-09-03,Steven,Martinez,66,Other,Married,0,Bachelor's,Self-employed,,10,198122.21,8012.06,68766.36,635,18,2,1,0,Home Purchase,186962.25,360,Rent,TX,14.72,True,66,14.52,
APP00174,CUST10174,2025-11-16,Ashley,Hernandez,32,Female,Divorced,1,High School,Full-time,Finance Corp,10,72845.77,4050.98,17499.62,723,14,9,1,0,Debt Consolidation,24981.61,60,Own,CO,14.87,True,73,7.97,
APP00175,CUST10175,2025-02-11,Deborah,Perez,31,Male,Single,2,High School,Full-time,Finance Corp,12,74000.96,2573.5,35978.25,720,13,5,0,0,Personal,11969.36,60,Other,MA,19.44,True,81,6.31,
APP00176,CUST10176,2025-01-15,Jeffrey,Hernandez,32,Other,Single,1,Some College,Full-time,Government Corp,1,51816.85,2076.4,20325.4,730,14,3,1,0,Vacation,29138.43,36,Rent,FL,31.82,True,70,6.45,
APP00177,CUST10177,2025-06-02,David,Moore,20,Other,Single,2,Some College,Unemployed,,0,2173.08,141.2,700.5,527,2,6,1,0,Home Purchase,300682.98,300,Rent,TX,564.21,False,0,,Employment status
APP00178,CUST10178,2025-01-05,Edward,Ramirez,41,Male,Married,1,Bachelor's,Full-time,Manufacturing Corp,4,80989.92,5349.8,35995.86,632,14,5,3,0,Personal,39365.17,60,Other,TX,24.54,True,51,15.71,
APP00179,CUST10179,2025-04-16,David,Wilson,74,Female,Single,1,High School,Full-time,Government Corp,24,113816.61,4568.5,51073.01,615,4,8,5,0,Debt Consolidation,18120.43,60,Own,PA,18.14,True,52,17.13,
APP00180,CUST10180,2025-03-01,Michelle,Scott,69,Other,Single,2,Bachelor's,Self-employed,,26,46220.83,2933.09,1983.01,630,22,9,1,0,Medical,21313.66,60,Rent,MI,10.65,False,41,,Too many recent inquiries
APP00181,CUST10181,2025-01-25,William,Johnson,32,Other,Married,1,Bachelor's,Full-time,Finance Corp,10,67850.36,2552.28,17658.63,574,11,3,2,0,Home Improvement,43199.0,60,Rent,CO,21.41,True,54,16.29,
APP00182,CUST10182,2025-05-16,Joshua,Thompson,60,Other,Single,0,High School,Student,,0,17282.69,744.46,2280.57,655,25,4,0,0,Business,114563.29,180,Own,WA,48.59,False,17,,Too many recent inquiries
APP00183,CUST10183,2024-12-30,James,Garcia,66,Female,Married,0,Bachelor's,Full-time,Finance Corp,3,56358.81,3159.61,6319.91,711,7,5,2,0,Home Improvement,40833.62,36,Rent,TX,27.89,True,71,8.25,
APP00184,CUST10184,2025-06-06,John,Ramirez,70,Other,Married,4,Some College,Self-employed,,14,63742.36,4059.4,19423.58,703,7,3,0,0,Medical,18801.51,36,Other,MI,19.99,True,76,8.75,
APP00185,CUST10185,2025-08-06,Matthew,Davis,46,Male,Married,0,Bachelor's,Retired,,0,50621.19,2723.64,4304.83,652,19,4,0,0,Personal,21207.81,60,Rent,TX,11.21,True,52,13.73,
APP00186,CUST10186,2025-09-04,Lisa,Martinez,52,Male,Single,0,Master's,Part-time,Retail Corp,3,34050.42,1570.66,9213.43,614,9,1,1,0,Vacation,15407.36,48,Rent,TX,20.33,False,48,,Low credit score
APP00187,CUST10187,2025-05-18,Paul,Sanchez,26,Other,Single,0,High School,Full-time,Finance Corp,4,62072.56,2588.48,6289.08,604,3,5,3,0,Auto Loan,56521.82,36,Rent,TX,33.73,True,54,14.2,
APP00188,CUST10188,2025-06-23,Amy,Williams,18,Other,Single,1,Master's,Full-time,Government Corp,0,33091.27,2115.53,16535.28,708,0,3,0,0,Auto Loan,63064.11,72,Rent,CA,48.42,True,58,8.63,
APP00189,CUST10189,2025-06-26,Andrew,Moore,36,Male,Widowed,0,Master's,Full-time,Retail Corp,2,117446.15,5846.87,42033.96,666,17,10,1,0,Personal,12574.95,12,Own,TX,22.64,True,60,10.03,
APP00190,CUST10190,2025-03-14,Michael,Garcia,49,Other,Divorced,1,High School,Self-employed,,19,191648.55,8586.62,54951.01,766,17,2,0,0,Debt Consolidation,31754.91,24,Rent,TX,17.84,True,89,4.09,
APP00191,CUST10191,2025-10-03,Timothy,Young,49,Male,Single,1,Bachelor's,Full-time,Healthcare Corp,26,127854.81,6269.86,60292.24,783,13,3,0,0,Business,85049.14,180,Rent,CA,20.15,True,98,4.03,
APP00192,CUST10192,2025-03-03,James,Ramirez,19,Other,Single,1,Some College,Full-time,Retail Corp,0,41473.45,2418.58,9644.84,554,1,4,2,0,Vacation,23736.43,12,Own,TX,64.98,False,18,,Low credit score
APP00193,CUST10193,2025-10-16,George,Wright,65,Other,Married,1,Bachelor's,Full-time,Finance Corp,24,109611.06,6700.71,43577.62,640,6,4,3,0,Education,100928.0,84,Own,PA,26.41,True,57,15.93,
APP00194,CUST10194,2025-08-12,Mary,Clark,40,Other,Married,2,Master's,Full-time,Finance Corp,20,80127.51,4196.72,28258.98,653,17,4,0,0,Personal,14920.2,24,Own,CA,21.07,True,63,10.54,
APP00195,CUST10195,2025-05-19,Amy,Wright,67,Other,Widowed,1,Some College,Self-employed,,30,116525.7,4189.61,47481.89,741,1,4,0,0,Home Purchase,656177.67,300,Own,CA,36.11,True,79,6.26,
APP00196,CUST10196,2025-06-09,Joseph,Lee,70,Other,Married,2,Bachelor's,Full-time,Healthcare Corp,22,108253.91,4006.13,21884.78,748,16,3,1,0,Business,169008.27,120,Rent,MA,22.35,True,74,6.25,
APP00197,CUST10197,2025-02-26,Amanda,Sanchez,18,Female,Single,4,Bachelor's,Student,,0,23177.06,949.84,3987.59,595,0,2,1,0,Debt Consolidation,46549.51,48,Rent,GA,55.95,False,8,,Employment status
APP00198,CUST10198,2025-06-02,Jason,Ramirez,37,Other,Married,0,Bachelor's,Self-employed,,2,50257.31,3086.06,13424.6,581,19,5,4,0,Medical,27123.52,60,Own,MA,19.7,False,47,,Insufficient income
APP00199,CUST10199,2024-12-21,Stephanie,Williams,41,Other,Married,1,High School,Retired,,9,59751.16,3187.64,5170.57,696,20,4,2,0,Medical,47970.68,60,Own,GA,18.94,True,61,11.84,
APP00200,CUST10200,2025-01-08,Susan,Young,24,Male,Single,1,High School,Full-time,Retail Corp,2,32319.01,1210.55,1813.45,554,6,3,4,0,Vacation,27944.85,36,Rent,MI,30.69,False,36,,Employment status
APP00201,CUST10201,2024-12-27,Thomas,Jackson,23,Female,Married,1,Some College,Self-employed,,4,40983.05,2455.4,3146.99,694,5,3,3,0,Debt Consolidation,26463.66,60,Rent,CA,15.47,True,69,12.62,
APP00202,CUST10202,2025-05-13,Thomas,Gonzalez,53,Other,Single,2,Master's,Self-employed,,28,139781.82,8310.64,15767.76,722,20,4,0,0,Personal,14682.5,36,Rent,TX,7.26,True,86,6.86,
APP00203,CUST10203,2025-06-01,Linda,Moore,33,Male,Married,3,Master's,Full-time,Healthcare Corp,9,46842.47,2335.1,6646.84,620,15,3,3,0,Vacation,15109.52,12,Rent,CA,36.99,False,33,,Too many recent inquiries
APP00204,CUST10204,2025-09-26,Laura,Lee,23,Male,Single,1,Doctorate,Full-time,Manufacturing Corp,4,28892.65,1769.27,11294.44,513,5,5,3,0,Personal,43574.98,48,Rent,GA,50.73,False,17,,Incomplete application
APP00205,CUST10205,2025-07-09,Anthony,Harris,48,Female,Divorced,2,Some College,Part-time,Retail Corp,1,17404.65,637.32,8600.05,610,19,4,1,0,Business,90617.6,180,Rent,CA,51.18,False,14,,Too many recent inquiries
APP00206,CUST10206,2025-02-02,Rebecca,Perez,68,Female,Single,0,Some College,Full-time,Manufacturing Corp,20,72600.18,4375.83,32652.2,687,4,2,0,0,Debt Consolidation,26610.53,36,Own,FL,27.21,True,61,9.79,
APP00207,CUST10207,2025-12-02,Timothy,Allen,63,Male,Married,2,High School,Retired,,6,38517.78,1467.53,16608.78,629,21,4,3,0,Home Improvement,11393.25,24,Own,CO,29.16,False,40,,Incomplete application
APP00208,CUST10208,2025-01-06,Sandra,Moore,68,Other,Married,1,Some College,Self-employed,,13,68730.05,3351.89,12150.29,648,4,8,6,0,Debt Consolidation,44879.6,36,Rent,FL,27.66,True,55,19.44,
APP00209,CUST10209,2025-05-24,Mary,White,64,Other,Married,0,Master's,Full-time,Tech Corp,15,53306.95,2145.6,543.52,765,19,2,0,0,Business,94637.84,180,Own,CA,12.18,True,98,5.72,
APP00210,CUST10210,2025-07-07,Kathleen,Sanchez,52,Other,Widowed,1,Some College,Full-time,Government Corp,11,105013.59,6624.08,23456.87,803,10,5,0,0,Home Improvement,35206.37,48,Rent,TX,15.83,True,80,5.77,
APP00211,CUST10211,2025-11-05,Ashley,Harris,47,Male,Married,3,High School,Full-time,Manufacturing Corp,21,118351.82,5093.65,19079.98,803,16,3,0,0,Debt Consolidation,25337.35,24,Rent,MI,16.08,True,86,4.22,
APP00212,CUST10212,2025-07-27,Ashley,Clark,73,Male,Single,0,Master's,Retired,,15,52440.43,2548.75,13345.38,670,5,10,0,0,Personal,11783.74,60,Rent,PA,12.98,True,55,9.44,
APP00213,CUST10213,2025-11-06,Rebecca,Martinez,35,Female,Single,0,High School,Full-time,Manufacturing Corp,7,120257.91,5599.47,12069.06,812,17,6,0,0,Personal,11288.28,48,Own,TX,5.69,True,95,5.9,
APP00214,CUST10214,2025-05-19,Joshua,Gonzalez,22,Female,Married,0,Bachelor's,Full-time,Healthcare Corp,1,29473.11,1370.73,1683.03,669,4,4,0,0,Vacation,42808.07,36,Own,CO,50.32,False,28,,Incomplete application
APP00215,CUST10215,2025-09-19,Jason,Lopez,37,Male,Divorced,0,Bachelor's,Full-time,Government Corp,1,141482.91,6972.48,55655.96,850,15,3,0,0,Vacation,18765.41,36,Rent,FL,17.53,True,85,4.49,
APP00216,CUST10216,2025-05-01,Mary,Anderson,43,Other,Single,3,Bachelor's,Full-time,Retail Corp,5,82302.61,4362.66,5442.87,755,16,3,0,0,Debt Consolidation,38971.9,24,Rent,TX,25.88,True,92,4.95,
APP00217,CUST10217,2025-09-03,Patricia,Flores,37,Other,Single,2,Bachelor's,Full-time,Manufacturing Corp,1,130437.2,6715.16,1679.99,782,15,2,1,0,Home Purchase,301264.64,240,Rent,WA,11.98,True,84,4.82,
APP00218,CUST10218,2025-08-30,Laura,Wright,53,Male,Married,1,Master's,Full-time,Tech Corp,4,56601.17,3613.57,27392.6,782,20,3,0,0,Education,80772.97,120,Own,TX,30.4,True,90,4.57,
APP00219,CUST10219,2025-06-03,Kimberly,Hernandez,29,Female,Divorced,0,High School,Full-time,Government Corp,8,76442.65,2660.16,28092.92,717,11,1,1,0,Vacation,37761.32,60,Own,TX,22.13,True,73,6.91,
APP00220,CUST10220,2025-09-20,Donald,Brown,58,Other,Single,1,Bachelor's,Part-time,Tech Corp,13,15611.06,892.35,3142.95,676,5,5,1,0,Vacation,27601.22,60,Own,CA,42.07,False,33,,Employment status
APP00221,CUST10221,2024-12-23,Timothy,Wright,54,Female,Married,2,High School,Full-time,Healthcare Corp,25,107477.16,6149.9,30263.36,667,21,2,1,0,Education,165065.33,180,Own,CA,19.62,True,64,10.63,
APP00222,CUST10222,2025-01-06,Amy,Williams,24,Female,Single,0,Master's,Full-time,Manufacturing Corp,1,44679.83,1879.07,17282.7,572,6,5,2,0,Business,30579.47,120,Rent,GA,19.74,False,45,,Low credit score
APP00223,CUST10223,2025-08-31,Kimberly,King,65,Female,Divorced,1,Some College,Full-time,Healthcare Corp,9,57689.62,2446.37,18544.22,619,16,4,1,0,Education,55244.63,60,Rent,NY,29.87,True,53,18.9,
APP00224,CUST10224,2025-03-13,Carol,Ramirez,22,Female,Married,1,High School,Full-time,Government Corp,1,27948.48,1256.37,3050.01,638,4,1,4,0,Debt Consolidation,16285.41,36,Own,CO,23.06,True,56,18.91,
APP00225,CUST10225,2025-03-20,George,Nguyen,50,Other,Married,2,Some College,Full-time,Finance Corp,4,64892.25,2763.13,29709.28,729,8,5,0,0,Vacation,42490.82,24,Rent,TX,48.0,True,61,7.52,
APP00226,CUST10226,2025-04-11,Betty,Scott,63,Female,Single,2,Bachelor's,Full-time,Tech Corp,22,73701.44,3683.93,5824.98,688,10,5,0,0,Home Purchase,318760.9,360,Rent,MI,17.05,True,72,13.1,
APP00227,CUST10227,2025-05-20,Deborah,Johnson,36,Female,Married,0,Master's,Full-time,Tech Corp,9,109818.55,7060.62,30403.88,751,11,1,0,0,Vacation,14181.34,12,Other,FL,22.14,True,97,4.6,
APP00228,CUST10228,2025-09-17,Rebecca,Hernandez,34,Other,Married,3,Bachelor's,Full-time,Government Corp,16,59527.76,2030.22,11478.09,666,9,1,1,0,Personal,39211.44,36,Rent,MI,28.38,True,66,13.57,
APP00229,CUST10229,2025-02-22,Sandra,Johnson,69,Male,Divorced,1,High School,Full-time,Government Corp,9,87126.29,5176.18,35463.09,703,23,5,1,0,Medical,43721.56,12,Own,FL,63.75,True,58,7.8,
APP00230,CUST10230,2025-04-27,Melissa,Thompson,30,Male,Divorced,0,Bachelor's,Retired,,0,30456.97,1210.14,14175.08,656,12,6,0,0,Business,165733.43,120,Own,FL,69.93,False,27,,High DTI ratio
APP00231,CUST10231,2025-10-28,Kathleen,Jones,50,Other,Married,0,Master's,Full-time,Healthcare Corp,15,57024.83,2684.88,17766.51,643,3,5,1,0,Debt Consolidation,7523.71,24,Own,MI,16.98,True,65,19.78,
APP00232,CUST10232,2025-01-15,Robert,Martinez,28,Female,Single,0,Some College,Retired,,10,31439.07,1678.47,9700.64,538,10,6,3,0,Auto Loan,19675.72,60,Rent,MA,22.8,False,22,,Insufficient income
APP00233,CUST10233,2025-08-26,Karen,Hernandez,44,Male,Married,0,Bachelor's,Full-time,Finance Corp,17,143119.98,5663.01,71358.22,613,17,10,3,0,Auto Loan,59643.24,60,Rent,MI,24.95,True,51,14.67,
APP00234,CUST10234,2025-01-06,Margaret,Jones,64,Other,Single,3,High School,Part-time,Manufacturing Corp,24,23007.34,1509.55,9997.42,640,5,2,1,0,Home Purchase,401594.86,360,Own,MI,72.67,False,15,,Too many recent inquiries
APP00235,CUST10235,2025-06-07,Ryan,Taylor,49,Female,Single,1,Master's,Full-time,Manufacturing Corp,24,60644.15,4024.3,6034.58,685,10,7,2,0,Auto Loan,33300.43,72,Own,TX,12.47,True,79,12.4,
APP00236,CUST10236,2025-11-13,Jacob,Smith,53,Female,Single,0,Some College,Self-employed,,10,90762.6,5416.24,23855.26,680,23,7,1,0,Medical,44340.99,36,Own,MI,25.05,True,62,10.05,
APP00237,CUST10237,2025-11-15,Melissa,Miller,43,Female,Divorced,0,Master's,Full-time,Government Corp,18,111185.0,4222.86,47095.54,689,3,5,0,0,Auto Loan,58722.93,60,Rent,NY,24.68,True,65,12.45,
APP00238,CUST10238,2025-04-06,James,Martinez,43,Other,Single,2,High School,Full-time,Retail Corp,0,137824.27,5860.44,52132.18,621,20,2,3,0,Vacation,22729.41,24,Rent,TX,20.85,True,61,19.8,
APP00239,CUST10239,2025-11-22,Elizabeth,Perez,59,Male,Single,5,Some College,Full-time,Tech Corp,28,55409.53,3583.91,5249.99,706,17,4,0,0,Education,73076.07,84,Own,AZ,22.0,True,79,8.97,
APP00240,CUST10240,2025-04-22,Jennifer,Torres,47,Male,Married,0,Some College,Full-time,Government Corp,8,142240.53,5787.03,66196.32,700,10,5,0,0,Education,56974.5,84,Own,WA,21.23,True,73,7.49,
APP00241,CUST10241,2025-10-22,Cynthia,Young,44,Female,Married,1,Bachelor's,Full-time,Government Corp,18,137846.8,8211.71,21166.02,738,8,4,0,0,Home Improvement,43842.4,48,Rent,FL,13.07,True,77,8.7,
APP00242,CUST10242,2025-03-14,Jessica,Young,71,Female,Single,0,Some College,Full-time,Healthcare Corp,4,88246.74,3526.84,19331.61,628,25,2,3,0,Medical,10164.77,12,Own,CO,18.82,True,53,19.22,
