application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00249,CUST10249,2025-05-04,Nancy,Walker,24,Other,Married,3,Some College,Self-employed,,1,178473.45,7604.16,42736.91,703,6,3,0,0,Business,100089.04,180,Own,MA,11.72,True,85,7.92,
APP00250,CUST10250,2025-03-15,Kevin,Hill,29,Other,Single,0,Master's,Full-time,Manufacturing Corp,0,63844.4,3146.99,23160.3,601,11,6,0,0,Home Improvement,22159.16,24,Rent,PA,29.45,True,58,16.54,
APP00251,CUST10251,2025-01-11,Emily,Davis,59,Other,Married,1,High School,Retired,,21,34405.69,1950.69,16399.98,592,15,3,2,0,Medical,31442.23,48,Other,TX,38.74,False,17,,Employment status
APP00252,CUST10252,2025-01-02,Sarah,White,66,Male,Divorced,2,Master's,Self-employed,,8,47049.45,2964.83,6653.53,658,5,1,0,0,Vacation,8690.77,24,Rent,MI,13.95,True,66,11.71,
APP00253,CUST10253,2025-06-06,Gary,Martin,37,Female,Married,0,High School,Full-time,Healthcare Corp,7,99657.88,6637.94,47046.66,658,1,1,0,0,Home Improvement,22763.65,60,Rent,CA,20.3,True,60,12.64,
APP00254,CUST10254,2025-08-26,Carol,Moore,51,Female,Single,2,Some College,Full-time,Finance Corp,1,114088.39,5928.62,41701.18,712,2,1,1,0,Home Purchase,266358.16,360,Rent,TX,19.97,True,86,6.71,
APP00255,CUST10255,2025-07-25,Christopher,Wright,72,Male,Single,0,High School,Self-employed,,15,197056.41,8359.41,52316.28,673,15,5,1,0,Personal,44877.3,12,Own,TX,31.62,True,61,12.25,
APP00256,CUST10256,2025-10-12,Cynthia,White,57,Other,Married,2,Bachelor's,Full-time,Manufacturing Corp,7,98476.35,5633.22,7815.76,788,21,9,1,0,Home Purchase,753988.86,360,Own,CO,28.17,True,84,5.67,
APP00257,CUST10257,2025-04-19,Sarah,Rodriguez,64,Male,Single,0,Some College,Self-employed,,23,102502.42,3432.08,12153.6,677,16,4,0,0,Auto Loan,64593.43,72,Rent,TX,14.46,True,71,9.87,
APP00258,CUST10258,2025-08-04,Thomas,Thomas,20,Female,Single,1,High School,Student,,0,9054.65,382.02,1794.91,559,2,3,3,0,Debt Consolidation,33597.66,60,Own,GA,80.82,False,-3,,Incomplete application
APP00259,CUST10259,2025-01-22,Michael,Gonzalez,27,Female,Divorced,0,Master's,Full-time,Government Corp,1,50296.67,2880.77,795.96,652,3,3,0,0,Auto Loan,47113.21,72,Rent,TX,16.14,True,63,11.51,
APP00260,CUST10260,2025-05-11,Kenneth,Gonzalez,37,Male,Single,2,Bachelor's,Self-employed,,15,159349.3,8462.78,18241.34,627,1,4,2,0,Business,57254.75,84,Own,TX,8.95,True,69,18.79,
APP00261,CUST10261,2025-03-30,Joshua,Lewis,59,Female,Married,0,Some College,Full-time,Healthcare Corp,6,80175.71,2853.53,38276.58,614,2,3,2,0,Home Purchase,770980.47,300,Rent,CA,54.38,False,37,,Incomplete application
APP00262,CUST10262,2025-06-08,Richard,Johnson,52,Female,Married,1,Master's,Full-time,Retail Corp,29,83005.96,3672.14,9787.45,650,9,5,2,0,Vacation,24075.17,24,Rent,TX,18.43,True,65,12.68,
APP00263,CUST10263,2025-01-22,David,Moore,38,Male,Married,2,Some College,Full-time,Retail Corp,13,116652.6,4681.79,3697.88,692,20,7,0,0,Debt Consolidation,12132.07,12,Rent,TX,11.46,True,74,12.58,
APP00264,CUST10264,2025-07-06,Richard,Brown,18,Other,Widowed,1,Doctorate,Full-time,Healthcare Corp,0,32586.75,1712.95,9566.49,657,0,4,0,0,Debt Consolidation,35083.03,36,Rent,CO,45.67,False,37,,Employment status
APP00265,CUST10265,2025-08-22,Sharon,Jones,28,Other,Married,2,Doctorate,Full-time,Government Corp,8,77992.48,2984.14,22859.24,509,10,2,3,0,Business,180999.68,84,Rent,CO,42.92,False,45,,Incomplete application
APP00266,CUST10266,2025-01-08,David,Taylor,18,Female,Widowed,0,Bachelor's,Full-time,Healthcare Corp,0,37592.29,2283.61,1343.89,686,0,3,0,0,Education,117551.02,120,Own,TX,32.46,True,67,10.47,
APP00267,CUST10267,2025-03-10,Rebecca,Hernandez,51,Male,Widowed,1,Master's,Full-time,Finance Corp,7,114915.5,4756.55,13219.67,810,9,2,1,0,Education,164442.7,60,Own,TX,32.45,True,86,4.22,
APP00268,CUST10268,2025-02-05,Cynthia,Moore,64,Male,Single,1,Bachelor's,Part-time,Healthcare Corp,20,19540.78,892.08,3222.69,659,21,4,1,0,Business,116462.43,180,Own,TX,45.23,False,30,,Low credit score
APP00269,CUST10269,2025-12-02,Donna,Hernandez,74,Female,Married,0,High School,Part-time,Tech Corp,17,20938.13,765.3,2751.02,517,16,4,2,0,Home Improvement,12532.77,24,Rent,TX,34.31,False,21,,Employment status
APP00270,CUST10270,2025-05-05,Melissa,Garcia,63,Male,Widowed,0,Some College,Full-time,Manufacturing Corp,12,68818.77,3924.69,1960.23,574,8,7,4,0,Home Purchase,769153.36,300,Rent,FL,45.66,False,33,,Too many recent inquiries
APP00271,CUST10271,2025-01-08,Dorothy,Garcia,45,Other,Divorced,1,Some College,Full-time,Government Corp,14,77365.2,5036.69,4481.97,655,20,3,0,0,Debt Consolidation,15644.24,36,Other,MA,8.67,True,78,9.35,
APP00272,CUST10272,2025-01-13,Joshua,Martin,28,Other,Single,1,High School,Part-time,Healthcare Corp,3,21779.33,1362.32,7175.91,605,9,5,5,0,Vacation,36648.26,36,Own,WA,67.07,False,20,,Employment status
APP00273,CUST10273,2025-08-29,Jason,Thomas,48,Other,Married,4,High School,Part-time,Manufacturing Corp,12,23708.04,948.08,5661.72,688,22,5,0,0,Home Improvement,37024.53,24,Own,WA,86.04,False,22,,Insufficient income
APP00274,CUST10274,2024-12-23,Michael,Hill,50,Female,Single,1,High School,Retired,,15,26557.63,1063.11,12327.2,629,6,3,2,0,Debt Consolidation,31683.71,60,Own,CA,39.33,False,15,,Employment status
APP00275,CUST10275,2025-08-14,Margaret,Jones,43,Other,Widowed,0,Master's,Full-time,Government Corp,13,103980.36,5967.01,43821.87,536,12,5,5,0,Business,191604.17,180,Rent,MA,26.33,True,58,15.66,
APP00276,CUST10276,2025-04-06,Jeffrey,Hernandez,22,Other,Single,0,Bachelor's,Full-time,Healthcare Corp,1,26823.04,999.72,12919.06,702,4,3,1,0,Medical,7864.37,36,Rent,TX,25.83,True,67,6.31,
APP00277,CUST10277,2025-09-07,Jeffrey,Allen,22,Male,Married,5,Bachelor's,Student,,0,18215.41,666.09,5581.53,590,4,4,4,0,Debt Consolidation,30527.55,12,Rent,WA,177.81,False,0,,Incomplete application
APP00278,CUST10278,2024-12-15,Michelle,Taylor,43,Other,Married,3,Master's,Full-time,Retail Corp,0,104269.66,5717.45,11862.56,759,16,5,0,0,Debt Consolidation,46741.2,12,Rent,CO,48.62,True,65,5.12,
APP00279,CUST10279,2025-09-10,James,Garcia,59,Other,Single,4,Some College,Full-time,Government Corp,15,75365.95,3793.79,13930.07,661,9,4,1,0,Vacation,27256.36,60,Rent,CA,13.39,True,63,11.8,
APP00280,CUST10280,2025-11-14,Kenneth,Ramirez,48,Male,Married,2,Doctorate,Full-time,Healthcare Corp,15,125029.19,7867.66,55826.01,700,11,2,1,0,Home Improvement,42168.48,24,Rent,FL,31.75,True,90,6.77,
APP00281,CUST10281,2025-09-14,Timothy,Hernandez,52,Male,Single,1,Some College,Full-time,Manufacturing Corp,23,108325.75,4973.99,1698.06,746,3,3,0,0,Home Purchase,152055.96,180,Own,MI,9.88,True,87,6.69,
APP00282,CUST10282,2025-07-04,Matthew,Garcia,20,Other,Married,1,Some College,Unemployed,,0,4152.92,150.48,1259.87,463,2,5,2,0,Education,47945.91,84,Rent,CO,175.04,False,-9,,Incomplete application
APP00283,CUST10283,2025-11-08,Daniel,Lopez,36,Female,Married,2,Bachelor's,Full-time,Tech Corp,18,145258.79,5470.95,19951.12,715,1,5,0,0,Education,173410.17,120,Own,CA,16.52,True,90,8.8,
APP00284,CUST10284,2025-09-08,Donald,Torres,73,Male,Married,1,Bachelor's,Part-time,Manufacturing Corp,9,30326.07,1709.06,14693.58,635,25,4,3,0,Medical,16697.83,12,Other,FL,71.21,False,18,,Low credit score
APP00285,CUST10285,2025-08-28,Kimberly,Williams,49,Male,Single,1,Doctorate,Part-time,Retail Corp,28,26925.98,1175.4,4800.56,566,1,4,2,0,Medical,47978.22,12,Rent,MI,184.13,False,-3,,Insufficient income
APP00286,CUST10286,2025-11-11,Ronald,Davis,32,Male,Married,1,Bachelor's,Self-employed,,9,148790.44,7492.35,33754.02,711,6,4,1,0,Personal,20597.8,60,Rent,CA,10.33,True,87,7.36,
APP00287,CUST10287,2025-12-06,James,Taylor,41,Other,Married,1,Bachelor's,Full-time,Tech Corp,12,73111.92,2709.26,21504.01,721,2,3,1,0,Home Purchase,758496.62,360,Rent,TX,44.39,True,62,6.46,
APP00288,CUST10288,2025-11-22,Michelle,Lewis,37,Other,Married,0,High School,Part-time,Finance Corp,15,26000.66,1057.47,8493.39,563,13,8,1,0,Medical,28110.34,36,Rent,MI,46.93,False,1,,Incomplete application
APP00289,CUST10289,2025-04-20,Andrew,Scott,40,Other,Widowed,1,Master's,Full-time,Government Corp,15,149652.89,6575.81,14215.04,678,7,7,0,0,Auto Loan,23490.22,60,Rent,AZ,6.31,True,60,9.65,
APP00290,CUST10290,2025-09-09,Elizabeth,Moore,30,Male,Divorced,3,Some College,Full-time,Government Corp,1,61165.46,3586.29,27980.03,606,12,7,1,0,Education,100798.37,120,Own,CO,31.73,True,60,16.33,
APP00291,CUST10291,2025-12-06,Sarah,King,58,Other,Single,3,Master's,Full-time,Government Corp,25,98004.91,5245.09,26611.37,675,23,5,0,0,Debt Consolidation,49706.6,24,Own,TX,34.41,True,69,13.5,
APP00292,CUST10292,2024-12-15,Cynthia,Gonzalez,56,Female,Married,4,Bachelor's,Part-time,Government Corp,11,25270.56,1304.4,6326.76,628,13,4,3,0,Education,154414.93,180,Rent,TX,49.08,False,26,,Incomplete application
APP00293,CUST10293,2025-04-29,Karen,Wright,51,Female,Married,1,High School,Unemployed,,0,714.06,25.85,213.06,653,18,3,1,0,Business,130370.68,60,Rent,TX,3661.48,False,28,,Too many recent inquiries
APP00294,CUST10294,2025-11-17,Nancy,Lopez,38,Male,Single,1,Bachelor's,Full-time,Retail Corp,1,126652.09,6024.41,48674.7,662,20,3,0,0,Auto Loan,67275.9,48,Rent,GA,26.09,True,66,11.96,
APP00295,CUST10295,2025-06-16,Carol,Garcia,55,Other,Married,3,Bachelor's,Self-employed,,16,106098.86,4834.62,1796.86,742,13,3,0,0,Debt Consolidation,33844.44,24,Own,WA,16.51,True,79,7.94,
APP00296,CUST10296,2025-05-07,Sandra,Wilson,42,Male,Married,2,Master's,Self-employed,,5,126285.44,4621.59,59239.77,612,22,1,3,0,Auto Loan,30178.65,60,Own,FL,20.42,True,54,18.28,
APP00297,CUST10297,2025-02-18,Margaret,Hill,51,Female,Widowed,1,Bachelor's,Full-time,Healthcare Corp,16,63715.25,3888.59,25468.21,747,20,5,0,0,Auto Loan,28892.5,60,Rent,WA,22.39,True,87,7.11,
APP00298,CUST10298,2025-12-07,Anthony,Flores,32,Male,Single,0,High School,Part-time,Finance Corp,1,21197.2,1148.82,9312.16,666,10,3,1,0,Education,96067.77,180,Rent,NY,44.86,False,31,,Too many recent inquiries
APP00299,CUST10299,2025-02-16,Kathleen,Nguyen,44,Male,Married,0,Bachelor's,Full-time,Healthcare Corp,2,69722.85,3566.34,24674.25,653,6,4,0,0,Home Purchase,606084.66,240,Own,PA,55.26,True,51,10.32,
APP00300,CUST10300,2025-09-10,Gary,Miller,42,Female,Married,1,Bachelor's,Self-employed,,23,175728.67,7912.96,22285.97,749,17,1,0,0,Vacation,22393.98,24,Rent,PA,10.6,True,89,6.51,
APP00301,CUST10301,2025-11-05,Kenneth,Robinson,59,Male,Single,1,Bachelor's,Self-employed,,22,136713.15,7889.4,30847.19,626,8,6,1,0,Home Purchase,353876.74,240,Own,WA,20.46,True,55,18.87,
APP00302,CUST10302,2025-02-02,Barbara,Sanchez,57,Female,Single,0,Master's,Full-time,Finance Corp,10,50747.24,2120.76,15142.08,684,9,2,1,0,Home Improvement,27157.07,24,Rent,MA,36.7,True,70,11.73,
APP00303,CUST10303,2025-03-08,Jason,Flores,42,Female,Single,0,Bachelor's,Full-time,Government Corp,21,113585.09,6651.25,6710.32,668,7,1,0,0,Auto Loan,76781.47,48,Rent,CO,18.87,True,62,13.66,
APP00304,CUST10304,2025-01-05,Cynthia,Jackson,30,Female,Single,1,Master's,Full-time,Manufacturing Corp,9,77238.2,4102.36,22293.47,741,11,4,0,0,Medical,39573.59,36,Rent,CA,26.7,True,87,7.6,
APP00305,CUST10305,2025-08-15,Jacob,Williams,66,Female,Married,1,Some College,Full-time,Government Corp,30,61222.07,2936.18,23721.46,720,17,5,2,0,Vacation,27808.02,12,Rent,CA,58.34,True,65,8.36,
APP00306,CUST10306,2025-10-26,Michelle,Allen,36,Male,Married,0,Master's,Full-time,Tech Corp,12,100845.52,4171.78,1700.88,770,16,2,0,0,Business,72927.9,120,Own,PA,7.79,True,90,4.06,
APP00307,CUST10307,2025-08-17,Brian,Moore,51,Male,Single,3,Some College,Full-time,Manufacturing Corp,23,119198.18,4079.07,32427.23,729,7,5,0,0,Business,156229.25,84,Rent,TX,27.79,True,80,6.11,
APP00308,CUST10308,2025-02-19,Paul,Anderson,70,Female,Single,0,Bachelor's,Part-time,Retail Corp,15,27736.47,1441.36,5870.14,595,22,4,4,0,Vacation,25047.72,48,Own,CO,29.63,False,35,,Employment status
APP00309,CUST10309,2025-11-11,Deborah,Torres,46,Female,Married,0,Bachelor's,Retired,,0,35962.21,1882.86,1876.15,734,19,5,0,0,Home Purchase,601850.92,240,Rent,TX,85.42,False,22,,Incomplete application
APP00310,CUST10310,2025-07-06,Rebecca,Wilson,23,Male,Single,1,Some College,Retired,,0,52893.09,2680.97,15481.86,571,4,5,3,0,Personal,25537.25,60,Own,PA,19.41,False,27,,Incomplete application
APP00311,CUST10311,2025-09-03,Mark,Davis,25,Female,Married,0,Bachelor's,Part-time,Finance Corp,0,27979.86,1083.18,2564.71,645,7,3,2,0,Personal,9126.16,12,Own,TX,35.67,False,37,,Incomplete application
APP00312,CUST10312,2025-04-18,Donna,Jones,18,Female,Married,0,Bachelor's,Full-time,Finance Corp,0,49272.79,1962.67,4747.53,597,0,3,1,0,Business,56991.84,60,Other,MI,26.34,False,32,,Insufficient income
APP00313,CUST10313,2025-05-25,Ryan,Perez,61,Female,Single,2,High School,Full-time,Finance Corp,0,115088.5,4101.23,8630.58,719,17,1,0,0,Personal,25341.77,36,Rent,TX,9.84,True,71,8.43,
APP00314,CUST10314,2024-12-19,Sarah,Torres,32,Female,Married,2,Master's,Full-time,Finance Corp,0,58800.34,2246.63,11458.92,677,6,3,0,0,Education,72006.15,120,Rent,FL,18.74,True,78,9.13,
APP00315,CUST10315,2025-05-19,Melissa,Robinson,21,Other,Single,2,Bachelor's,Full-time,Finance Corp,3,43422.81,1616.67,13316.52,585,3,4,3,0,Debt Consolidation,9512.06,12,Rent,CA,32.13,False,47,,High DTI ratio
APP00316,CUST10316,2025-07-23,Mark,Walker,18,Female,Married,0,Master's,Full-time,Retail Corp,0,40046.04,2254.36,2254.19,599,0,2,0,0,Education,141367.5,60,Rent,FL,72.48,False,16,,Too many recent inquiries
APP00317,CUST10317,2025-09-28,Matthew,Sanchez,26,Male,Single,0,Some College,Part-time,Manufacturing Corp,8,20071.67,1290.05,2536.2,499,8,2,2,0,Education,184280.68,60,Rent,CA,187.83,False,13,,High DTI ratio
APP00318,CUST10318,2025-09-16,Margaret,Davis,20,Female,Divorced,2,High School,Self-employed,,2,64533.22,3961.42,13049.38,537,2,4,3,0,Debt Consolidation,45628.52,36,Own,NY,30.31,True,50,16.25,
APP00319,CUST10319,2025-06-21,Barbara,Williams,50,Female,Single,0,Bachelor's,Retired,,5,27943.78,931.98,1150.51,496,25,1,1,0,Personal,21691.47,36,Rent,CA,27.25,False,34,,Insufficient income
APP00320,CUST10320,2025-08-30,Margaret,Wright,50,Male,Single,0,Bachelor's,Full-time,Tech Corp,23,85611.49,3648.27,12898.8,757,23,2,2,0,Debt Consolidation,10768.21,36,Rent,FL,9.21,True,83,5.41,
APP00321,CUST10321,2025-11-04,Sandra,Walker,49,Other,Single,2,High School,Full-time,Finance Corp,18,69864.95,3065.81,595.77,647,25,3,2,0,Education,40448.8,84,Rent,WA,8.56,True,50,18.54,
APP00322,CUST10322,2025-10-07,Laura,Jones,25,Male,Divorced,3,Bachelor's,Full-time,Healthcare Corp,4,79859.86,2690.41,7391.61,557,7,4,2,0,Debt Consolidation,15254.23,12,Own,CA,22.19,True,56,21.35,
APP00323,CUST10323,2025-07-12,Robert,Young,50,Female,Single,0,Master's,Full-time,Finance Corp,13,106690.32,6083.09,45280.91,741,6,4,0,0,Debt Consolidation,40413.39,60,Rent,CA,21.72,True,88,7.59,
APP00324,CUST10324,2024-12-15,Steven,Martinez,48,Other,Married,3,Bachelor's,Full-time,Finance Corp,6,106177.47,4959.62,4303.61,686,23,4,2,0,Vacation,31989.01,24,Own,FL,16.42,True,66,11.95,
APP00325,CUST10325,2025-08-25,Jeffrey,White,32,Male,Widowed,0,Master's,Full-time,Government Corp,6,71782.57,4289.48,20322.71,631,9,2,2,0,Home Improvement,24144.85,48,Rent,AZ,17.85,True,53,19.2,
APP00326,CUST10326,2025-04-08,Stephanie,Hernandez,18,Other,Single,1,High School,Full-time,Retail Corp,0,29389.71,1324.79,1713.86,633,0,3,1,0,Medical,24202.73,36,Own,TX,29.39,True,50,16.06,
APP00327,CUST10327,2024-12-24,Dorothy,Hill,38,Other,Single,0,Doctorate,Retired,,18,31647.61,1746.41,3752.87,617,4,1,1,0,Auto Loan,69191.84,72,Own,TX,40.39,False,16,,Low credit score
APP00328,CUST10328,2025-03-24,Stephanie,Jackson,46,Male,Single,3,Some College,Self-employed,,22,111181.6,4991.75,29098.75,650,22,5,1,0,Home Purchase,468474.04,360,Rent,PA,22.77,True,72,12.43,
APP00329,CUST10329,2025-08-10,Robert,White,66,Male,Married,1,Bachelor's,Part-time,Manufacturing Corp,4,32447.93,1481.83,1851.6,670,5,6,0,0,Debt Consolidation,40655.39,60,Rent,AZ,26.96,True,58,11.69,
APP00330,CUST10330,2024-12-10,Robert,Clark,63,Male,Widowed,1,Master's,Full-time,Manufacturing Corp,13,117199.42,6496.81,20048.72,850,11,6,0,0,Debt Consolidation,19117.78,24,Rent,TX,13.86,True,91,5.54,
APP00331,CUST10331,2025-08-17,Sandra,Moore,43,Male,Married,0,Some College,Self-employed,,12,65971.35,4382.81,29295.6,616,7,7,2,0,Home Improvement,45038.51,36,Rent,FL,37.56,True,51,15.2,
APP00332,CUST10332,2025-01-11,Nancy,Walker,33,Other,Married,1,Some College,Retired,,9,20760.48,743.75,7249.55,585,15,1,0,0,Home Improvement,13426.89,36,Rent,MA,33.2,False,16,,Too many recent inquiries
APP00333,CUST10333,2025-03-20,Michelle,Walker,73,Female,Single,1,High School,Self-employed,,27,30770.66,1858.67,9211.23,646,16,2,3,0,Medical,34120.45,24,Rent,NY,65.42,False,31,,High DTI ratio
APP00334,CUST10334,2025-11-28,Dorothy,Moore,23,Female,Divorced,0,Bachelor's,Full-time,Retail Corp,3,43706.72,2269.78,5319.96,704,5,3,0,0,Auto Loan,67925.26,72,Rent,CA,29.96,True,67,6.11,
APP00335,CUST10335,2025-04-08,Kimberly,Hernandez,31,Female,Single,2,Doctorate,Full-time,Retail Corp,4,48569.12,3217.22,10007.4,720,13,6,0,0,Medical,21835.82,24,Own,GA,29.35,True,78,8.99,
APP00336,CUST10336,2025-09-30,Amy,White,75,Other,Single,0,High School,Full-time,Government Corp,26,80800.15,2925.66,29087.75,745,25,4,0,0,Home Purchase,234394.62,180,Own,AZ,31.34,True,89,7.82,
APP00337,CUST10337,2025-10-21,Sandra,Hill,68,Male,Married,2,Some College,Self-employed,,5,58745.64,3172.67,2223.77,733,7,9,0,0,Vacation,35150.49,12,Rent,TX,61.1,True,63,6.76,
APP00338,CUST10338,2025-10-15,Kevin,Harris,73,Other,Single,1,Master's,Full-time,Tech Corp,4,60138.36,3916.49,27810.6,710,20,6,0,0,Business,186165.27,60,Own,MI,77.33,True,65,8.91,
APP00339,CUST10339,2025-08-10,Robert,Lee,50,Female,Single,1,High School,Full-time,Retail Corp,24,81727.98,2958.93,15937.81,575,25,3,2,0,Debt Consolidation,46706.42,24,Own,MI,35.07,False,42,,Low credit score
APP00340,CUST10340,2025-05-04,Margaret,Ramirez,60,Male,Married,0,Bachelor's,Full-time,Manufacturing Corp,3,92156.57,4939.57,15206.51,618,21,7,1,0,Auto Loan,48125.94,72,Rent,CA,14.2,True,54,14.95,
APP00341,CUST10341,2025-08-04,Barbara,White,29,Female,Single,1,Some College,Full-time,Government Corp,4,64197.99,4066.08,11759.01,668,11,6,0,0,Debt Consolidation,24536.58,48,Own,CO,15.66,True,63,11.26,
APP00342,CUST10342,2025-03-08,Rebecca,Martin,68,Male,Single,2,Bachelor's,Part-time,Government Corp,29,33822.82,1783.86,8266.96,650,3,8,1,0,Personal,39970.32,12,Rent,CA,126.32,False,34,,Employment status
APP00343,CUST10343,2025-09-12,Laura,Miller,65,Female,Married,2,Master's,Self-employed,,25,154712.94,7150.49,1910.53,842,17,5,2,0,Home Purchase,414219.07,180,Rent,CA,18.26,True,89,5.47,
APP00344,CUST10344,2025-03-31,Melissa,Scott,23,Other,Single,1,Some College,Student,,0,13381.56,810.3,849.66,510,5,2,1,0,Vacation,9976.86,60,Rent,CO,17.03,False,24,,Employment status
APP00345,CUST10345,2025-03-04,Ryan,Perez,35,Female,Single,4,Some College,Unemployed,,0,4922.47,179.37,2138.21,521,17,4,3,0,Personal,25797.53,24,Own,TX,276.52,False,-3,,Incomplete application
APP00346,CUST10346,2025-07-20,John,Perez,65,Female,Single,0,Bachelor's,Full-time,Manufacturing Corp,16,88375.78,2948.59,31622.0,671,2,3,1,0,Home Improvement,20908.69,60,Own,CA,16.66,True,61,10.92,
APP00347,CUST10347,2025-07-10,Dorothy,White,35,Female,Single,2,High School,Part-time,Manufacturing Corp,6,30709.95,1797.13,11664.56,610,3,4,1,0,Auto Loan,79686.66,60,Rent,TX,64.56,False,6,,Employment status
APP00348,CUST10348,2025-07-01,Cynthia,Clark,64,Other,Single,0,Bachelor's,Full-time,Government Corp,3,62706.1,3413.24,22554.07,665,7,1,1,0,Home Purchase,104999.86,360,Rent,MA,17.57,True,68,9.5,
APP00349,CUST10349,2025-07-04,Daniel,Jackson,45,Male,Married,1,Master's,Full-time,Tech Corp,13,137182.95,8624.95,19979.72,657,7,4,0,0,Personal,10182.55,48,Rent,MA,6.71,True,71,13.14,
APP00350,CUST10350,2025-05-20,Michelle,Nguyen,21,Female,Single,1,High School,Unemployed,,0,4718.34,242.84,1849.35,546,3,6,6,0,Business,196458.37,180,Other,AZ,290.65,False,0,,Incomplete application
APP00351,CUST10351,2025-06-04,Jessica,Harris,31,Other,Married,1,Master's,Full-time,Government Corp,1,56330.72,2609.09,25672.05,630,4,4,2,0,Home Improvement,14776.43,48,Rent,TX,21.75,True,62,16.33,
APP00352,CUST10352,2025-03-12,Jeffrey,Robinson,31,Female,Married,2,High School,Full-time,Manufacturing Corp,3,78370.62,3327.48,27808.49,693,10,4,1,0,Vacation,47587.28,36,Rent,TX,32.07,True,74,9.29,
APP00353,CUST10353,2025-02-27,Kenneth,Lewis,59,Other,Single,0,Bachelor's,Full-time,Retail Corp,26,102863.33,4205.13,38869.62,850,18,3,1,0,Vacation,36446.46,60,Own,WA,19.68,True,86,3.86,
APP00354,CUST10354,2025-05-24,Lisa,Wright,18,Male,Married,2,Some College,Full-time,Government Corp,0,47233.08,2466.38,8864.94,632,0,5,2,0,Education,73131.82,84,Rent,TX,28.37,True,58,16.03,
APP00355,CUST10355,2025-09-12,Daniel,Flores,74,Female,Single,2,Some College,Full-time,Manufacturing Corp,1,88170.72,3290.55,312.96,727,17,1,0,0,Education,70197.54,120,Rent,WA,8.08,True,90,8.9,
APP00356,CUST10356,2024-12-23,Deborah,Sanchez,34,Female,Married,0,Bachelor's,Full-time,Finance Corp,5,48676.22,2964.35,22769.02,647,13,4,0,0,Personal,32633.08,24,Other,TX,49.11,False,31,,High DTI ratio
APP00357,CUST10357,2025-08-03,Margaret,Harris,24,Female,Married,2,Bachelor's,Full-time,Tech Corp,4,46030.44,1638.1,16286.87,619,6,3,1,0,Education,127558.09,60,Rent,TX,67.22,False,22,,Too many recent inquiries
APP00358,CUST10358,2025-07-14,Patricia,Johnson,22,Female,Married,0,Master's,Part-time,Tech Corp,0,27354.75,1062.74,864.4,661,3,5,2,0,Debt Consolidation,31902.43,12,Own,WA,117.68,False,31,,High DTI ratio
APP00359,CUST10359,2025-04-19,Jeffrey,Miller,54,Other,Married,2,High School,Full-time,Manufacturing Corp,9,55227.96,3153.64,7633.0,683,9,4,0,0,Vacation,13537.21,60,Rent,MI,9.51,True,68,11.02,
APP00360,CUST10360,2025-07-01,John,Harris,29,Other,Married,1,High School,Self-employed,,9,67331.25,4067.93,33133.61,629,7,4,1,0,Education,30095.77,84,Own,MI,22.79,True,59,14.72,
APP00361,CUST10361,2025-07-29,Kenneth,Lopez,40,Other,Married,1,High School,Part-time,Tech Corp,17,20559.76,869.72,695.33,618,2,4,3,0,Education,182675.95,60,Other,CA,178.83,False,12,,High DTI ratio
APP00362,CUST10362,2025-07-19,Michelle,Williams,66,Other,Widowed,4,High School,Retired,,14,55932.83,3139.35,3028.73,711,12,2,2,0,Vacation,28797.76,48,Rent,CA,14.68,True,75,6.91,
APP00363,CUST10363,2025-08-18,Donald,Young,70,Male,Married,0,High School,Retired,,6,54901.38,3648.68,17095.57,685,4,3,1,0,Home Improvement,37238.31,12,Rent,TX,78.21,False,28,,Employment status
APP00364,CUST10364,2025-09-24,Linda,Lopez,27,Female,Single,0,Bachelor's,Retired,,4,52173.42,2071.86,11400.9,668,9,4,0,0,Auto Loan,64949.79,60,Own,WA,32.18,True,62,12.37,
APP00365,CUST10365,2025-02-27,Emily,Clark,39,Male,Married,2,Bachelor's,Full-time,Healthcare Corp,10,73210.88,2733.37,36590.59,574,13,5,1,0,Business,34972.63,180,Own,WA,19.84,False,41,,Insufficient income
APP00366,CUST10366,2025-07-06,Elizabeth,Davis,26,Male,Married,1,High School,Self-employed,,6,141405.64,6534.11,18948.87,722,8,7,1,0,Vacation,17417.8,60,Rent,MI,6.93,True,89,7.22,
APP00367,CUST10367,2025-01-30,Edward,Allen,74,Male,Married,0,Doctorate,Full-time,Tech Corp,30,99346.34,3724.71,6804.92,722,18,6,1,0,Auto Loan,25103.9,48,Own,CA,8.6,True,83,7.85,
APP00368,CUST10368,2025-06-03,Kevin,Miller,37,Other,Single,0,Bachelor's,Student,,0,103.99,4.97,42.44,678,2,3,0,0,Debt Consolidation,19968.56,60,Other,IL,3854.08,False,26,,Too many recent inquiries
APP00369,CUST10369,2025-06-07,Jason,Young,43,Other,Single,1,Some College,Self-employed,,0,86980.06,4120.05,536.77,540,3,6,6,0,Vacation,41297.15,60,Own,IL,9.7,False,42,,Insufficient income
