transaction_id,account_id,customer_name,account_type,amount,balance_after,transaction_type,category,transaction_date,description,merchant,location,is_recurring,flagged_suspicious,channel
TXN000152,ACC1143,Barbara Lopez,Checking,-119.78,37175.03,debit,Entertainment,2025-03-22 23:33:24,Entertainment - Spotify,Spotify,"San Antonio, TX",False,False,Online
TXN000153,ACC1232,Michelle Wilson,Business,-104.04,45302.8,debit,Subscription,2025-01-15 23:33:24,Subscription - Subscription,Subscription,"Austin, IL",True,False,ATM
TXN000154,ACC1161,Ronald Martinez,Savings,-147.19,12046.72,debit,Groceries,2025-02-09 23:33:24,Groceries - Safeway,Safeway,"San Jose, CO",False,False,ATM
TXN000155,ACC1285,Timothy Jackson,Checking,-120.51,33949.64,debit,Groceries,2025-02-05 23:33:24,Groceries - Whole Foods,Whole Foods,"Boston, CA",False,False,Mobile
TXN000156,ACC1255,Jacob Jones,Savings,-282.24,5280.48,debit,Insurance,2025-02-26 23:33:24,Insurance - Insurance,Insurance,"Phoenix, TX",False,False,Online
TXN000157,ACC1371,Daniel Ramirez,Checking,-375.01,45475.69,debit,Dining,2025-05-31 23:33:24,Dining - DoorDash,DoorDash,"Miami, TX",False,False,Mobile
TXN000158,ACC1019,Barbara Jackson,Savings,-307.49,40057.01,debit,Shopping,2024-12-13 23:33:24,Shopping - Best Buy,Best Buy,"San Diego, PA",False,False,ATM
TXN000159,ACC1095,Deborah Young,Savings,-188.29,28482.73,debit,Gas Station,2025-05-02 23:33:24,Gas Station - Gas Station,Gas Station,"Detroit, TX",False,False,Online
TXN000160,ACC1240,Mark Scott,Business,-318.99,16463.36,debit,Subscription,2025-10-08 23:33:24,Subscription - Subscription,Subscription,"Boston, IL",True,False,Online
TXN000161,ACC1177,Susan Scott,Savings,-77.29,32686.93,debit,Dining,2025-11-12 23:33:24,Dining - Starbucks,Starbucks,"Houston, FL",False,False,Branch
TXN000162,ACC1180,Ashley Garcia,Business,-34.52,2555.26,debit,Groceries,2025-04-10 23:33:24,Groceries - Safeway,Safeway,"New York, WA",False,False,ATM
TXN000163,ACC1488,Barbara Jones,Savings,-203.84,3533.34,debit,Pharmacy,2024-12-10 23:33:24,Pharmacy - Pharmacy,Pharmacy,"San Antonio, CA",False,False,Mobile
TXN000164,ACC1123,William Nguyen,Business,229.51,4673.92,credit,Refund,2025-03-29 23:33:24,Refund - Refund,Refund,"Jacksonville, AZ",False,False,Branch
TXN000165,ACC1411,George Jackson,Business,-84.52,4151.84,debit,Dining,2025-08-11 23:33:24,Dining - DoorDash,DoorDash,"Dallas, TX",False,False,Branch
TXN000166,ACC1184,Michelle Williams,Savings,-1479.23,43870.46,debit,Rent/Mortgage,2025-07-13 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Jose, TX",True,False,Phone
TXN000167,ACC1149,Amanda Taylor,Business,-2734.31,9601.69,debit,Rent/Mortgage,2025-02-19 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Phoenix, IL",True,False,Mobile
TXN000168,ACC1337,James Gonzalez,Checking,-117.84,9211.74,debit,Groceries,2025-07-27 23:33:24,Groceries - Trader Joe's,Trader Joe's,"Boston, AZ",False,False,Online
TXN000169,ACC1010,Kenneth Sanchez,Savings,-1188.72,49378.85,debit,Rent/Mortgage,2025-08-23 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Houston, CA",True,False,ATM
TXN000170,ACC1247,Rebecca Gonzalez,Checking,-199.8,4862.45,debit,Insurance,2025-01-25 23:33:24,Insurance - Insurance,Insurance,"San Diego, PA",False,False,Branch
TXN000171,ACC1239,Kimberly Lopez,Business,434.51,45659.66,credit,Dividend,2025-09-22 23:33:24,Dividend - Dividend,Dividend,"Seattle, TX",False,False,Mobile
TXN000172,ACC1061,Amy Anderson,Business,-60.0,17283.45,debit,ATM Withdrawal,2025-07-28 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Dallas, FL",False,False,Mobile
TXN000173,ACC1078,Paul Davis,Business,-105.9,5347.94,debit,Groceries,2025-02-24 23:33:24,Groceries - Walmart,Walmart,"Atlanta, CA",False,False,Phone
TXN000174,ACC1261,John Anderson,Checking,-22.21,2399.74,debit,Dining,2024-12-31 23:33:24,Dining - Chipotle,Chipotle,"Detroit, CA",False,False,ATM
TXN000175,ACC1408,David Wilson,Checking,-232.94,16532.96,debit,Insurance,2025-01-20 23:33:24,Insurance - Insurance,Insurance,"Dallas, AZ",False,False,ATM
TXN000176,ACC1207,Joshua Young,Checking,-351.96,14259.12,debit,Pharmacy,2025-11-10 23:33:24,Pharmacy - Pharmacy,Pharmacy,"Dallas, FL",False,False,Online
TXN000177,ACC1317,Thomas Harris,Savings,-235.97,9049.54,debit,Utilities,2025-01-20 23:33:24,Utilities - National Grid,National Grid,"Philadelphia, MI",True,True,Online
TXN000178,ACC1371,Daniel Ramirez,Checking,-413.07,45801.69,debit,Dining,2025-03-15 23:33:24,Dining - Starbucks,Starbucks,"Seattle, MI",False,False,Phone
TXN000179,ACC1164,Andrew Lopez,Business,-60.0,44707.67,debit,ATM Withdrawal,2025-06-12 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Miami, AZ",False,False,Online
TXN000180,ACC1257,Steven Thompson,Business,-54.79,7011.48,debit,Groceries,2025-01-22 23:33:24,Groceries - Whole Foods,Whole Foods,"San Diego, PA",False,False,Branch
TXN000181,ACC1004,Donald Scott,Savings,-15.93,19970.52,debit,Healthcare,2025-08-08 23:33:24,Healthcare - CVS Pharmacy,CVS Pharmacy,"Atlanta, TX",False,False,Mobile
TXN000182,ACC1183,Kathleen Hernandez,Savings,-85.85,27734.24,debit,Entertainment,2025-05-01 23:33:24,Entertainment - AMC Theatres,AMC Theatres,"Atlanta, WA",False,False,Branch
TXN000183,ACC1049,Richard Miller,Checking,-77.11,46944.32,debit,Gas Station,2025-04-15 23:33:24,Gas Station - Gas Station,Gas Station,"New York, CA",False,False,Branch
TXN000184,ACC1045,Mary Torres,Checking,-209.94,17704.96,debit,Transportation,2025-08-19 23:33:24,Transportation - MTA,MTA,"Jacksonville, IL",False,False,Online
TXN000185,ACC1056,Michelle Lopez,Checking,-36.77,25738.32,debit,Groceries,2025-02-26 23:33:24,Groceries - Kroger,Kroger,"Denver, WA",False,False,Online
TXN000186,ACC1100,Joseph Brown,Savings,-1883.74,26939.28,debit,Rent/Mortgage,2025-09-02 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Diego, TX",True,False,ATM
TXN000187,ACC1028,Richard Hernandez,Checking,7860.4,35041.47,credit,Salary,2025-05-30 23:33:24,Salary - Salary,Salary,"Jacksonville, TX",True,False,Branch
TXN000188,ACC1214,Dorothy Robinson,Checking,-200.0,31243.71,debit,ATM Withdrawal,2025-02-24 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Austin, PA",False,False,Branch
TXN000189,ACC1073,Sarah Lopez,Business,-267.38,35486.33,debit,Utilities,2024-12-30 23:33:24,Utilities - AT&T,AT&T,"New York, WA",True,False,Online
TXN000190,ACC1434,George Garcia,Business,-63.88,29409.62,debit,Entertainment,2025-07-02 23:33:24,Entertainment - Netflix,Netflix,"Austin, GA",False,False,Online
TXN000191,ACC1359,Sharon Flores,Checking,331.47,20876.47,credit,Refund,2025-03-03 23:33:24,Refund - Refund,Refund,"Miami, MI",False,False,Online
TXN000192,ACC1024,Ronald Miller,Business,-128.52,28732.09,debit,Groceries,2024-12-28 23:33:24,Groceries - Whole Foods,Whole Foods,"Seattle, TX",False,False,Online
TXN000193,ACC1345,Dorothy Brown,Checking,-80.0,12919.41,debit,ATM Withdrawal,2025-08-05 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Phoenix, FL",False,False,Online
TXN000194,ACC1237,Charles Rodriguez,Business,-3240.76,2426.18,debit,Rent/Mortgage,2025-09-09 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Diego, CA",True,False,Mobile
TXN000195,ACC1166,John Flores,Savings,-123.0,5385.54,debit,Entertainment,2025-11-10 23:33:24,Entertainment - Spotify,Spotify,"Miami, PA",False,False,Online
TXN000196,ACC1127,Donald Thomas,Checking,-358.86,16481.09,debit,Subscription,2025-08-09 23:33:24,Subscription - Subscription,Subscription,"Atlanta, MA",True,False,Online
TXN000197,ACC1269,Barbara Allen,Business,-124.45,29279.4,debit,Transportation,2025-02-17 23:33:24,Transportation - ExxonMobil,ExxonMobil,"Phoenix, TX",False,False,Mobile
TXN000198,ACC1214,Dorothy Robinson,Checking,-371.83,30315.16,debit,Dining,2025-10-31 23:33:24,Dining - Starbucks,Starbucks,"Chicago, PA",False,False,Mobile
TXN000199,ACC1029,Stephanie Thompson,Business,-441.08,4834.54,debit,Dining,2025-10-01 23:33:24,Dining - DoorDash,DoorDash,"San Diego, CA",False,False,Mobile
TXN000200,ACC1471,Steven Lewis,Savings,-210.78,10495.37,debit,Groceries,2025-03-20 23:33:24,Groceries - Whole Foods,Whole Foods,"Miami, CA",False,False,Mobile
TXN000201,ACC1318,Sandra Clark,Business,-166.43,29756.51,debit,Groceries,2025-11-09 23:33:24,Groceries - Whole Foods,Whole Foods,"Seattle, MA",False,False,Branch
TXN000202,ACC1096,Gary Wilson,Savings,-1846.18,25273.8,debit,Rent/Mortgage,2025-04-13 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Atlanta, GA",True,False,Online
TXN000203,ACC1046,Kimberly Anderson,Checking,-287.53,18503.16,debit,Utilities,2024-12-31 23:33:24,Utilities - Con Edison,Con Edison,"Boston, CO",True,False,Mobile
TXN000204,ACC1013,Rebecca Martin,Savings,-3198.47,25500.35,debit,Rent/Mortgage,2025-04-13 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Jose, FL",True,False,Online
TXN000205,ACC1407,Sandra Davis,Checking,-40.0,21903.44,debit,ATM Withdrawal,2025-07-28 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Philadelphia, IL",False,False,ATM
TXN000206,ACC1206,Karen Torres,Business,-25.78,19913.16,debit,Online Purchase,2025-02-21 23:33:24,Online Purchase - Online Purchase,Online Purchase,"Miami, MI",False,False,Online
TXN000207,ACC1005,Charles Perez,Savings,-240.4,39127.07,debit,Groceries,2025-05-16 23:33:24,Groceries - Costco,Costco,"Miami, TX",False,False,Mobile
TXN000208,ACC1393,Michelle Walker,Business,-1472.74,17540.91,debit,Rent/Mortgage,2024-12-10 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Diego, TX",True,False,ATM
TXN000209,ACC1312,Michael Lopez,Business,-495.24,27178.52,debit,Online Purchase,2024-12-11 23:33:24,Online Purchase - Online Purchase,Online Purchase,"Jacksonville, MA",False,False,Online
TXN000210,ACC1312,Michael Lopez,Business,164.41,28507.54,credit,Refund,2025-07-03 23:33:24,Refund - Refund,Refund,"Austin, TX",False,False,ATM
TXN000211,ACC1067,Michelle Smith,Checking,-441.35,20530.94,debit,Gas Station,2025-03-22 23:33:24,Gas Station - Gas Station,Gas Station,"San Diego, MA",False,False,ATM
TXN000212,ACC1103,Robert Smith,Business,-379.23,40625.31,debit,Healthcare,2025-08-15 23:33:24,Healthcare - Hospital Copay,Hospital Copay,"Philadelphia, NY",False,False,Branch
TXN000213,ACC1063,Amy Allen,Business,-147.99,3919.39,debit,Utilities,2025-03-09 23:33:24,Utilities - Verizon,Verizon,"Los Angeles, FL",True,False,Branch
TXN000214,ACC1388,George Jones,Checking,1446.52,36298.47,credit,Freelance,2024-12-18 23:33:24,Freelance - Freelance,Freelance,"Miami, GA",False,False,Mobile
TXN000215,ACC1456,Kenneth Wilson,Checking,488.27,46840.43,credit,Transfer In,2025-10-24 23:33:24,Transfer In - Transfer In,Transfer In,"New York, GA",False,False,Branch
TXN000216,ACC1404,Margaret Torres,Checking,-453.57,14921.83,debit,Gas Station,2025-01-13 23:33:24,Gas Station - Gas Station,Gas Station,"Phoenix, FL",False,False,Mobile
TXN000217,ACC1120,Patricia Smith,Business,-40.0,35694.18,debit,ATM Withdrawal,2025-04-09 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Chicago, NY",False,True,Online
TXN000218,ACC1253,Sarah Johnson,Business,-118.29,26386.76,debit,Insurance,2025-11-08 23:33:24,Insurance - Insurance,Insurance,"Jacksonville, CA",False,False,Online
TXN000219,ACC1283,Joseph Rodriguez,Checking,-135.64,9474.07,debit,Utilities,2025-10-02 23:33:24,Utilities - National Grid,National Grid,"Denver, GA",True,False,Branch
TXN000220,ACC1461,Lisa Ramirez,Savings,1101.49,34226.98,credit,Freelance,2024-12-25 23:33:24,Freelance - Freelance,Freelance,"Detroit, MA",False,False,Branch
TXN000221,ACC1215,Stephanie Taylor,Checking,-92.52,33724.61,debit,Gas Station,2025-07-19 23:33:24,Gas Station - Gas Station,Gas Station,"San Antonio, IL",False,False,Mobile
TXN000222,ACC1236,Rebecca Miller,Business,-252.37,26964.43,debit,Utilities,2025-11-27 23:33:24,Utilities - Spectrum,Spectrum,"New York, TX",True,False,Online
TXN000223,ACC1281,Daniel Wright,Checking,-172.47,42410.98,debit,Pharmacy,2025-01-24 23:33:24,Pharmacy - Pharmacy,Pharmacy,"Phoenix, TX",False,False,ATM
TXN000224,ACC1008,David King,Business,-301.25,45319.64,debit,Insurance,2025-11-21 23:33:24,Insurance - Insurance,Insurance,"Philadelphia, MI",False,False,Online
TXN000225,ACC1474,Paul Ramirez,Checking,-239.33,13741.85,debit,Pharmacy,2025-10-23 23:33:24,Pharmacy - Pharmacy,Pharmacy,"San Diego, TX",False,False,Online
TXN000226,ACC1381,Susan Martin,Business,-62.23,34453.98,debit,Groceries,2025-01-08 23:33:24,Groceries - Costco,Costco,"Jacksonville, CA",False,False,Online
TXN000227,ACC1200,Rebecca Wright,Checking,-59.5,28045.0,debit,Transportation,2025-05-09 23:33:24,Transportation - Airport Parking,Airport Parking,"San Jose, CO",False,False,Mobile
TXN000228,ACC1166,John Flores,Savings,5707.31,5709.14,credit,Salary,2025-08-03 23:33:24,Salary - Salary,Salary,"San Diego, WA",True,False,Mobile
TXN000229,ACC1186,Joseph Harris,Savings,1748.92,24430.73,credit,Freelance,2025-11-11 23:33:24,Freelance - Freelance,Freelance,"San Jose, AZ",False,False,ATM
TXN000230,ACC1295,Joseph Sanchez,Savings,-69.76,27784.57,debit,Shopping,2025-05-22 23:33:24,Shopping - Amazon,Amazon,"San Diego, TX",False,False,Online
TXN000231,ACC1433,Ronald Davis,Business,-162.08,19263.12,debit,Insurance,2025-09-08 23:33:24,Insurance - Insurance,Insurance,"Detroit, FL",False,False,ATM
TXN000232,ACC1365,Mary Ramirez,Checking,3482.2,38565.42,credit,Salary,2025-05-05 23:33:24,Salary - Salary,Salary,"Chicago, TX",True,False,Branch
TXN000233,ACC1454,Matthew Sanchez,Checking,-3134.74,22556.83,debit,Rent/Mortgage,2025-05-02 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Chicago, MA",True,False,Mobile
TXN000234,ACC1362,Joseph Robinson,Business,-91.19,14798.93,debit,Entertainment,2025-06-18 23:33:24,Entertainment - Netflix,Netflix,"Boston, FL",False,False,Online
TXN000235,ACC1142,Michelle Clark,Savings,-312.55,30469.13,debit,Gas Station,2025-06-03 23:33:24,Gas Station - Gas Station,Gas Station,"Austin, IL",False,False,Phone
TXN000236,ACC1082,Laura Torres,Checking,-374.66,4743.75,debit,Pharmacy,2025-08-27 23:33:24,Pharmacy - Pharmacy,Pharmacy,"Atlanta, CA",False,False,ATM
TXN000237,ACC1355,Edward Flores,Savings,-452.77,11334.99,debit,Subscription,2025-05-28 23:33:24,Subscription - Subscription,Subscription,"San Jose, IL",True,False,ATM
TXN000238,ACC1074,Margaret White,Savings,-336.15,15887.09,debit,Healthcare,2025-08-11 23:33:24,Healthcare - CVS Pharmacy,CVS Pharmacy,"Austin, TX",False,False,Online
TXN000239,ACC1208,Ronald Scott,Checking,-113.74,3013.88,debit,Entertainment,2025-06-15 23:33:24,Entertainment - PlayStation Store,PlayStation Store,"San Antonio, FL",False,True,Mobile
TXN000240,ACC1154,Matthew Anderson,Savings,864.88,23454.3,credit,Freelance,2025-09-04 23:33:24,Freelance - Freelance,Freelance,"San Antonio, WA",False,False,Mobile
TXN000241,ACC1407,Sandra Davis,Checking,-120.0,20618.01,debit,ATM Withdrawal,2025-02-23 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"New York, AZ",False,False,ATM
TXN000242,ACC1176,Anthony Thompson,Savings,-474.53,24449.48,debit,Insurance,2025-11-22 23:33:24,Insurance - Insurance,Insurance,"San Diego, CO",False,False,Mobile
TXN000243,ACC1073,Sarah Lopez,Business,-392.33,36180.9,debit,Gas Station,2025-01-01 23:33:24,Gas Station - Gas Station,Gas Station,"Boston, WA",False,False,Mobile
TXN000244,ACC1034,Andrew White,Business,215.4,46911.2,credit,Dividend,2025-07-03 23:33:24,Dividend - Dividend,Dividend,"Atlanta, TX",False,False,Mobile
TXN000245,ACC1115,Dorothy White,Business,-132.97,24516.9,debit,Groceries,2025-07-29 23:33:24,Groceries - Kroger,Kroger,"Detroit, FL",False,False,Online
TXN000246,ACC1500,Anthony Flores,Savings,-100.84,4892.82,debit,Entertainment,2025-06-10 23:33:24,Entertainment - Spotify,Spotify,"Dallas, IL",False,False,Online
TXN000247,ACC1457,Carol Davis,Savings,838.66,38318.57,credit,Freelance,2025-09-11 23:33:24,Freelance - Freelance,Freelance,"San Jose, TX",False,False,Mobile
TXN000248,ACC1477,Laura Smith,Savings,398.42,29064.31,credit,Freelance,2025-06-20 23:33:24,Freelance - Freelance,Freelance,"Seattle, CA",False,False,Online
TXN000249,ACC1226,Nancy Wright,Business,-135.0,16866.8,debit,Online Purchase,2025-10-02 23:33:24,Online Purchase - Online Purchase,Online Purchase,"Los Angeles, IL",False,False,Online
TXN000250,ACC1156,Karen Thomas,Savings,-1179.05,1941.4,debit,Rent/Mortgage,2025-02-25 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Miami, WA",True,False,Online
TXN000251,ACC1472,Barbara Robinson,Savings,-484.78,23353.16,debit,Transportation,2025-09-13 23:33:24,Transportation - Uber,Uber,"Philadelphia, CO",False,False,Online
TXN000252,ACC1068,Amanda Ramirez,Business,-75.27,47367.9,debit,Transportation,2024-12-16 23:33:24,Transportation - Uber,Uber,"Philadelphia, CA",False,False,Online
TXN000253,ACC1186,Joseph Harris,Savings,-88.06,24316.09,debit,Entertainment,2025-02-02 23:33:24,Entertainment - AMC Theatres,AMC Theatres,"Boston, TX",False,False,Online
TXN000254,ACC1397,Daniel Brown,Business,-250.77,10269.89,debit,Utilities,2025-09-16 23:33:24,Utilities - National Grid,National Grid,"Miami, WA",True,False,Online
TXN000255,ACC1475,Elizabeth Wright,Checking,-94.1,26896.56,debit,Entertainment,2025-01-16 23:33:24,Entertainment - Spotify,Spotify,"Jacksonville, IL",False,False,ATM
TXN000256,ACC1498,Deborah Martin,Checking,412.42,48257.82,credit,Refund,2025-11-30 23:33:24,Refund - Refund,Refund,"Detroit, FL",False,False,Online
TXN000257,ACC1238,Dorothy Anderson,Savings,-192.56,43163.78,debit,Groceries,2025-02-13 23:33:24,Groceries - Kroger,Kroger,"San Jose, NY",False,False,Online
TXN000258,ACC1038,Michael Robinson,Checking,-63.4,6690.88,debit,Entertainment,2025-04-06 23:33:24,Entertainment - Steam,Steam,"New York, MA",False,False,ATM
TXN000259,ACC1314,Dorothy Allen,Business,252.73,16991.77,credit,Interest,2025-05-28 23:33:24,Interest - Interest,Interest,"New York, CA",False,False,Mobile
TXN000260,ACC1282,Amy Miller,Savings,-157.74,26751.41,debit,Online Purchase,2025-10-21 23:33:24,Online Purchase - Online Purchase,Online Purchase,"Los Angeles, NY",False,False,Online
TXN000261,ACC1059,Jennifer Johnson,Business,-1720.34,15329.17,debit,Rent/Mortgage,2025-11-25 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Diego, FL",True,False,Online
TXN000262,ACC1183,Kathleen Hernandez,Savings,-130.45,28143.43,debit,Online Purchase,2025-03-16 23:33:24,Online Purchase - Online Purchase,Online Purchase,"Atlanta, WA",False,False,Online
TXN000263,ACC1260,Amy Lee,Business,-10.59,25339.77,debit,Entertainment,2025-10-22 23:33:24,Entertainment - Netflix,Netflix,"Boston, CA",False,False,Mobile
TXN000264,ACC1344,Lisa Martinez,Checking,-167.54,43982.87,debit,Gas Station,2025-04-16 23:33:24,Gas Station - Gas Station,Gas Station,"Dallas, CA",False,False,Online
TXN000265,ACC1397,Daniel Brown,Business,294.05,9207.39,credit,Interest,2025-11-23 23:33:24,Interest - Interest,Interest,"Atlanta, TX",False,False,ATM
TXN000266,ACC1079,Kathleen Anderson,Business,-56.49,31714.96,debit,Transportation,2025-06-28 23:33:24,Transportation - Uber,Uber,"Boston, WA",False,False,ATM
TXN000267,ACC1041,Brian Harris,Business,-318.67,19342.71,debit,Transportation,2025-03-24 23:33:24,Transportation - Lyft,Lyft,"Miami, TX",False,False,Mobile
TXN000268,ACC1420,Steven Nguyen,Savings,-40.0,39557.56,debit,ATM Withdrawal,2025-11-13 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Seattle, MA",False,False,ATM
TXN000269,ACC1210,Dorothy Brown,Business,-177.23,17019.42,debit,Gas Station,2025-04-04 23:33:24,Gas Station - Gas Station,Gas Station,"Phoenix, PA",False,True,Mobile
TXN000270,ACC1398,Robert Flores,Business,-120.0,49303.18,debit,ATM Withdrawal,2025-07-13 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Austin, CA",False,False,Mobile
TXN000271,ACC1077,Barbara Brown,Checking,-205.87,31089.89,debit,Shopping,2025-08-12 23:33:24,Shopping - Macy's,Macy's,"Los Angeles, MA",False,False,Online
TXN000272,ACC1403,Kimberly Rodriguez,Business,-2319.91,6486.41,debit,Rent/Mortgage,2025-02-19 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Chicago, CO",True,False,Mobile
TXN000273,ACC1144,Mark Smith,Savings,-80.0,11917.83,debit,ATM Withdrawal,2025-05-14 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Detroit, TX",False,False,Branch
TXN000274,ACC1280,Patricia Rodriguez,Checking,71.11,41475.21,credit,Dividend,2025-02-12 23:33:24,Dividend - Dividend,Dividend,"San Jose, CA",False,False,Branch
TXN000275,ACC1036,Donna Brown,Savings,-128.22,10727.28,debit,Utilities,2025-04-29 23:33:24,Utilities - National Grid,National Grid,"Detroit, IL",True,False,Online
TXN000276,ACC1157,Susan Walker,Checking,-54.78,39797.7,debit,Dining,2025-02-23 23:33:24,Dining - Uber Eats,Uber Eats,"Austin, CA",False,False,Branch
TXN000277,ACC1387,Rebecca White,Savings,-189.53,22965.31,debit,Insurance,2025-05-20 23:33:24,Insurance - Insurance,Insurance,"San Antonio, IL",False,False,Branch
TXN000278,ACC1053,Ashley Jackson,Business,293.37,32523.54,credit,Transfer In,2025-09-16 23:33:24,Transfer In - Transfer In,Transfer In,"San Diego, PA",False,False,Mobile
TXN000279,ACC1364,Timothy Clark,Business,-48.64,29071.12,debit,Subscription,2025-08-14 23:33:24,Subscription - Subscription,Subscription,"Miami, WA",True,False,Online
TXN000280,ACC1404,Margaret Torres,Checking,269.13,15363.75,credit,Dividend,2025-02-17 23:33:24,Dividend - Dividend,Dividend,"San Jose, AZ",False,False,Online
TXN000281,ACC1260,Amy Lee,Business,-40.0,25492.59,debit,ATM Withdrawal,2025-01-03 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Los Angeles, AZ",False,False,Mobile
TXN000282,ACC1044,Jacob Jackson,Checking,-171.41,16210.68,debit,Healthcare,2025-02-11 23:33:24,Healthcare - Walgreens,Walgreens,"Phoenix, TX",False,False,ATM
TXN000283,ACC1475,Elizabeth Wright,Checking,-2720.32,26966.44,debit,Rent/Mortgage,2025-09-04 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Seattle, TX",True,False,ATM
TXN000284,ACC1111,David Young,Checking,-3000.32,1574.22,debit,Rent/Mortgage,2025-04-14 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"San Diego, MI",True,False,Online
TXN000285,ACC1204,Joshua Nguyen,Savings,-473.66,18755.7,debit,Healthcare,2025-01-24 23:33:24,Healthcare - Quest Diagnostics,Quest Diagnostics,"Detroit, CA",False,False,ATM
TXN000286,ACC1421,Jason Robinson,Savings,-120.47,7239.88,debit,Groceries,2025-09-22 23:33:24,Groceries - Trader Joe's,Trader Joe's,"Miami, NY",False,False,Mobile
TXN000287,ACC1140,Daniel Thomas,Business,-173.82,28857.61,debit,Groceries,2025-01-07 23:33:24,Groceries - Costco,Costco,"Detroit, TX",False,False,Online
TXN000288,ACC1073,Sarah Lopez,Business,-2296.77,35599.84,debit,Rent/Mortgage,2025-05-14 23:33:24,Rent/Mortgage - Rent/Mortgage,Rent/Mortgage,"Los Angeles, FL",True,False,ATM
TXN000289,ACC1125,Jacob Robinson,Business,-13.62,43123.68,debit,Entertainment,2025-06-01 23:33:24,Entertainment - Netflix,Netflix,"San Antonio, TX",False,False,ATM
TXN000290,ACC1347,Jacob Harris,Savings,-251.14,21994.96,debit,Utilities,2025-04-28 23:33:24,Utilities - Spectrum,Spectrum,"Miami, AZ",True,False,Mobile
TXN000291,ACC1171,Susan Rodriguez,Checking,-172.56,2604.89,debit,Utilities,2024-12-16 23:33:24,Utilities - Spectrum,Spectrum,"Jacksonville, FL",True,False,Mobile
TXN000292,ACC1395,John Brown,Checking,-103.22,48467.09,debit,Shopping,2025-09-19 23:33:24,Shopping - Macy's,Macy's,"San Antonio, NY",False,False,ATM
TXN000293,ACC1205,Amy Ramirez,Savings,-280.06,6419.72,debit,Subscription,2025-07-28 23:33:24,Subscription - Subscription,Subscription,"Denver, TX",True,False,Branch
TXN000294,ACC1217,Thomas Anderson,Checking,-22.3,27555.91,debit,Gas Station,2025-04-04 23:33:24,Gas Station - Gas Station,Gas Station,"San Antonio, NY",False,False,ATM
TXN000295,ACC1128,Ryan Ramirez,Savings,-343.74,46425.46,debit,Subscription,2025-09-13 23:33:24,Subscription - Subscription,Subscription,"Denver, PA",True,False,Online
TXN000296,ACC1449,Dorothy Nguyen,Checking,-420.3,16954.56,debit,Subscription,2025-07-01 23:33:24,Subscription - Subscription,Subscription,"Atlanta, NY",True,False,Online
TXN000297,ACC1363,Daniel Wright,Business,-80.0,8890.9,debit,ATM Withdrawal,2025-08-08 23:33:24,ATM Withdrawal - ATM Withdrawal,ATM Withdrawal,"Denver, TX",False,False,Online
TXN000298,ACC1052,Sharon Moore,Checking,-141.22,13595.69,debit,Entertainment,2025-11-04 23:33:24,Entertainment - Netflix,Netflix,"San Diego, CA",False,False,Online
TXN000299,ACC1423,William Wright,Business,499.41,11335.71,credit,Transfer In,2025-06-15 23:33:24,Transfer In - Transfer In,Transfer In,"Phoenix, CA",False,False,Mobile
TXN000300,ACC1310,Mary Sanchez,Business,-141.13,15736.76,debit,Healthcare,2025-12-02 23:33:24,Healthcare - Quest Diagnostics,Quest Diagnostics,"Chicago, MA",False,False,ATM
TXN000301,ACC1368,Edward Davis,Savings,-383.03,49086.04,debit,Gas Station,2025-08-26 23:33:24,Gas Station - Gas Station,Gas Station,"Jacksonville, AZ",False,False,Mobile
TXN000302,ACC1243,Ronald Lopez,Savings,-283.9,23312.96,debit,Pharmacy,2025-04-15 23:33:24,Pharmacy - Pharmacy,Pharmacy,"Jacksonville, NY",False,False,Online
